ano,idade_grupo,raca_cor,sexo,sigla_uf,escolaridade_grupo,n
2020,idoso,4,1,AC,alta,50
2020,idoso,4,1,AC,baixa,120
2020,idoso,4,1,AC,media,182
2020,idoso,4,1,AL,alta,136
2020,idoso,4,1,AL,baixa,434
2020,idoso,4,1,AL,media,460
2020,idoso,4,1,AM,alta,759
2020,idoso,4,1,AM,baixa,555
2020,idoso,4,1,AM,media,1393
2020,idoso,4,1,AP,alta,37
2020,idoso,4,1,AP,baixa,82
2020,idoso,4,1,AP,media,157
2020,idoso,4,1,BA,alta,1049
2020,idoso,4,1,BA,baixa,1619
2020,idoso,4,1,BA,media,3588
2020,idoso,4,1,CE,alta,836
2020,idoso,4,1,CE,baixa,1871
2020,idoso,4,1,CE,media,3354
2020,idoso,4,1,DF,alta,232
2020,idoso,4,1,DF,baixa,107
2020,idoso,4,1,DF,media,609
2020,idoso,4,1,ES,alta,198
2020,idoso,4,1,ES,baixa,149
2020,idoso,4,1,ES,media,546
2020,idoso,4,1,GO,alta,507
2020,idoso,4,1,GO,baixa,563
2020,idoso,4,1,GO,media,1800
2020,idoso,4,1,MA,alta,500
2020,idoso,4,1,MA,baixa,1373
2020,idoso,4,1,MA,media,1807
2020,idoso,4,1,MG,alta,1224
2020,idoso,4,1,MG,baixa,1250
2020,idoso,4,1,MG,media,5212
2020,idoso,4,1,MS,alta,313
2020,idoso,4,1,MS,baixa,208
2020,idoso,4,1,MS,media,890
2020,idoso,4,1,MT,alta,381
2020,idoso,4,1,MT,baixa,356
2020,idoso,4,1,MT,media,931
2020,idoso,4,1,PA,alta,741
2020,idoso,4,1,PA,baixa,1053
2020,idoso,4,1,PA,media,2709
2020,idoso,4,1,PB,alta,109
2020,idoso,4,1,PB,baixa,408
2020,idoso,4,1,PB,media,569
2020,idoso,4,1,PE,alta,945
2020,idoso,4,1,PE,baixa,1485
2020,idoso,4,1,PE,media,3382
2020,idoso,4,1,PI,alta,142
2020,idoso,4,1,PI,baixa,616
2020,idoso,4,1,PI,media,793
2020,idoso,4,1,PR,alta,389
2020,idoso,4,1,PR,baixa,353
2020,idoso,4,1,PR,media,1424
2020,idoso,4,1,RJ,alta,1755
2020,idoso,4,1,RJ,baixa,542
2020,idoso,4,1,RJ,media,4816
2020,idoso,4,1,RN,alta,147
2020,idoso,4,1,RN,baixa,445
2020,idoso,4,1,RN,media,639
2020,idoso,4,1,RO,alta,134
2020,idoso,4,1,RO,baixa,183
2020,idoso,4,1,RO,media,406
2020,idoso,4,1,RR,alta,51
2020,idoso,4,1,RR,baixa,50
2020,idoso,4,1,RR,media,155
2020,idoso,4,1,RS,alta,130
2020,idoso,4,1,RS,baixa,93
2020,idoso,4,1,RS,media,453
2020,idoso,4,1,SC,alta,66
2020,idoso,4,1,SC,baixa,35
2020,idoso,4,1,SC,media,238
2020,idoso,4,1,SE,alta,257
2020,idoso,4,1,SE,baixa,354
2020,idoso,4,1,SE,media,695
2020,idoso,4,1,SP,alta,2531
2020,idoso,4,1,SP,baixa,973
2020,idoso,4,1,SP,media,7170
2020,idoso,4,1,TO,alta,73
2020,idoso,4,1,TO,baixa,241
2020,idoso,4,1,TO,media,415
2020,idoso,4,2,AC,alta,35
2020,idoso,4,2,AC,baixa,82
2020,idoso,4,2,AC,media,101
2020,idoso,4,2,AL,alta,74
2020,idoso,4,2,AL,baixa,357
2020,idoso,4,2,AL,media,318
2020,idoso,4,2,AM,alta,415
2020,idoso,4,2,AM,baixa,367
2020,idoso,4,2,AM,media,840
2020,idoso,4,2,AP,alta,34
2020,idoso,4,2,AP,baixa,47
2020,idoso,4,2,AP,media,76
2020,idoso,4,2,BA,alta,667
2020,idoso,4,2,BA,baixa,1438
2020,idoso,4,2,BA,media,2193
2020,idoso,4,2,CE,alta,547
2020,idoso,4,2,CE,baixa,1357
2020,idoso,4,2,CE,media,2491
2020,idoso,4,2,DF,alta,137
2020,idoso,4,2,DF,baixa,129
2020,idoso,4,2,DF,media,447
2020,idoso,4,2,ES,alta,103
2020,idoso,4,2,ES,baixa,160
2020,idoso,4,2,ES,media,401
2020,idoso,4,2,GO,alta,269
2020,idoso,4,2,GO,baixa,457
2020,idoso,4,2,GO,media,1143
2020,idoso,4,2,MA,alta,331
2020,idoso,4,2,MA,baixa,1008
2020,idoso,4,2,MA,media,1171
2020,idoso,4,2,MG,alta,686
2020,idoso,4,2,MG,baixa,1134
2020,idoso,4,2,MG,media,3141
2020,idoso,4,2,MS,alta,151
2020,idoso,4,2,MS,baixa,191
2020,idoso,4,2,MS,media,588
2020,idoso,4,2,MT,alta,213
2020,idoso,4,2,MT,baixa,261
2020,idoso,4,2,MT,media,581
2020,idoso,4,2,PA,alta,491
2020,idoso,4,2,PA,baixa,712
2020,idoso,4,2,PA,media,1640
2020,idoso,4,2,PB,alta,87
2020,idoso,4,2,PB,baixa,321
2020,idoso,4,2,PB,media,463
2020,idoso,4,2,PE,alta,577
2020,idoso,4,2,PE,baixa,1402
2020,idoso,4,2,PE,media,2371
2020,idoso,4,2,PI,alta,102
2020,idoso,4,2,PI,baixa,450
2020,idoso,4,2,PI,media,510
2020,idoso,4,2,PR,alta,182
2020,idoso,4,2,PR,baixa,433
2020,idoso,4,2,PR,media,822
2020,idoso,4,2,RJ,alta,1222
2020,idoso,4,2,RJ,baixa,781
2020,idoso,4,2,RJ,media,4288
2020,idoso,4,2,RN,alta,103
2020,idoso,4,2,RN,baixa,255
2020,idoso,4,2,RN,media,440
2020,idoso,4,2,RO,alta,71
2020,idoso,4,2,RO,baixa,124
2020,idoso,4,2,RO,media,228
2020,idoso,4,2,RR,alta,26
2020,idoso,4,2,RR,baixa,38
2020,idoso,4,2,RR,media,104
2020,idoso,4,2,RS,alta,91
2020,idoso,4,2,RS,baixa,78
2020,idoso,4,2,RS,media,301
2020,idoso,4,2,SC,alta,27
2020,idoso,4,2,SC,baixa,41
2020,idoso,4,2,SC,media,157
2020,idoso,4,2,SE,alta,144
2020,idoso,4,2,SE,baixa,282
2020,idoso,4,2,SE,media,459
2020,idoso,4,2,SP,alta,1361
2020,idoso,4,2,SP,baixa,1263
2020,idoso,4,2,SP,media,4999
2020,idoso,4,2,TO,alta,48
2020,idoso,4,2,TO,baixa,164
2020,idoso,4,2,TO,media,222
2020,idoso,5,1,AC,alta,3
2020,idoso,5,1,AC,baixa,2
2020,idoso,5,1,AC,media,1
2020,idoso,5,1,AL,alta,1
2020,idoso,5,1,AL,baixa,2
2020,idoso,5,1,AL,media,2
2020,idoso,5,1,AM,alta,5
2020,idoso,5,1,AM,baixa,45
2020,idoso,5,1,AM,media,45
2020,idoso,5,1,AP,baixa,1
2020,idoso,5,1,BA,alta,2
2020,idoso,5,1,BA,baixa,8
2020,idoso,5,1,BA,media,12
2020,idoso,5,1,CE,alta,1
2020,idoso,5,1,CE,baixa,7
2020,idoso,5,1,CE,media,4
2020,idoso,5,1,DF,media,1
2020,idoso,5,1,ES,baixa,1
2020,idoso,5,1,ES,media,3
2020,idoso,5,1,GO,baixa,1
2020,idoso,5,1,GO,media,1
2020,idoso,5,1,MA,alta,2
2020,idoso,5,1,MA,baixa,8
2020,idoso,5,1,MA,media,3
2020,idoso,5,1,MG,alta,1
2020,idoso,5,1,MG,baixa,4
2020,idoso,5,1,MG,media,8
2020,idoso,5,1,MS,alta,10
2020,idoso,5,1,MS,baixa,18
2020,idoso,5,1,MS,media,32
2020,idoso,5,1,MT,alta,3
2020,idoso,5,1,MT,baixa,8
2020,idoso,5,1,MT,media,10
2020,idoso,5,1,PA,baixa,9
2020,idoso,5,1,PA,media,14
2020,idoso,5,1,PB,baixa,3
2020,idoso,5,1,PB,media,1
2020,idoso,5,1,PE,alta,1
2020,idoso,5,1,PE,baixa,6
2020,idoso,5,1,PE,media,10
2020,idoso,5,1,PI,baixa,1
2020,idoso,5,1,PR,alta,1
2020,idoso,5,1,PR,baixa,2
2020,idoso,5,1,PR,media,4
2020,idoso,5,1,RJ,alta,3
2020,idoso,5,1,RJ,media,9
2020,idoso,5,1,RN,alta,2
2020,idoso,5,1,RN,baixa,5
2020,idoso,5,1,RN,media,2
2020,idoso,5,1,RO,alta,1
2020,idoso,5,1,RO,baixa,6
2020,idoso,5,1,RO,media,2
2020,idoso,5,1,RR,alta,4
2020,idoso,5,1,RR,baixa,14
2020,idoso,5,1,RR,media,17
2020,idoso,5,1,RS,alta,2
2020,idoso,5,1,RS,baixa,2
2020,idoso,5,1,RS,media,8
2020,idoso,5,1,SC,baixa,2
2020,idoso,5,1,SC,media,6
2020,idoso,5,1,SE,alta,1
2020,idoso,5,1,SE,baixa,1
2020,idoso,5,1,SP,alta,6
2020,idoso,5,1,SP,baixa,3
2020,idoso,5,1,SP,media,10
2020,idoso,5,1,TO,alta,1
2020,idoso,5,1,TO,media,1
2020,idoso,5,2,AC,baixa,1
2020,idoso,5,2,AL,baixa,2
2020,idoso,5,2,AL,media,3
2020,idoso,5,2,AM,alta,5
2020,idoso,5,2,AM,baixa,35
2020,idoso,5,2,AM,media,19
2020,idoso,5,2,AP,baixa,2
2020,idoso,5,2,BA,alta,4
2020,idoso,5,2,BA,baixa,11
2020,idoso,5,2,BA,media,3
2020,idoso,5,2,CE,baixa,4
2020,idoso,5,2,CE,media,3
2020,idoso,5,2,DF,baixa,1
2020,idoso,5,2,DF,media,2
2020,idoso,5,2,ES,baixa,1
2020,idoso,5,2,GO,baixa,1
2020,idoso,5,2,GO,media,1
2020,idoso,5,2,MA,baixa,6
2020,idoso,5,2,MA,media,4
2020,idoso,5,2,MG,alta,2
2020,idoso,5,2,MG,baixa,6
2020,idoso,5,2,MG,media,7
2020,idoso,5,2,MS,alta,4
2020,idoso,5,2,MS,baixa,22
2020,idoso,5,2,MS,media,24
2020,idoso,5,2,MT,alta,3
2020,idoso,5,2,MT,baixa,8
2020,idoso,5,2,MT,media,3
2020,idoso,5,2,PA,baixa,8
2020,idoso,5,2,PA,media,3
2020,idoso,5,2,PB,alta,1
2020,idoso,5,2,PB,baixa,1
2020,idoso,5,2,PB,media,2
2020,idoso,5,2,PE,alta,2
2020,idoso,5,2,PE,baixa,6
2020,idoso,5,2,PE,media,12
2020,idoso,5,2,PI,baixa,1
2020,idoso,5,2,PR,baixa,3
2020,idoso,5,2,PR,media,5
2020,idoso,5,2,RJ,alta,1
2020,idoso,5,2,RJ,baixa,1
2020,idoso,5,2,RJ,media,6
2020,idoso,5,2,RN,alta,1
2020,idoso,5,2,RN,media,4
2020,idoso,5,2,RO,baixa,3
2020,idoso,5,2,RO,media,2
2020,idoso,5,2,RR,alta,1
2020,idoso,5,2,RR,baixa,13
2020,idoso,5,2,RR,media,12
2020,idoso,5,2,RS,alta,1
2020,idoso,5,2,RS,baixa,5
2020,idoso,5,2,RS,media,8
2020,idoso,5,2,SC,baixa,2
2020,idoso,5,2,SC,media,1
2020,idoso,5,2,SP,alta,5
2020,idoso,5,2,SP,media,16
2020,idoso,5,2,TO,baixa,3
2020,idoso,5,2,TO,media,3
2020,jovem,1,1,AC,alta,6
2020,jovem,1,1,AC,baixa,1
2020,jovem,1,1,AC,media,3
2020,jovem,1,1,AL,alta,6
2020,jovem,1,1,AL,baixa,3
2020,jovem,1,1,AL,media,8
2020,jovem,1,1,AM,alta,45
2020,jovem,1,1,AM,baixa,6
2020,jovem,1,1,AM,media,25
2020,jovem,1,1,AP,alta,5
2020,jovem,1,1,AP,baixa,1
2020,jovem,1,1,AP,media,7
2020,jovem,1,1,BA,alta,51
2020,jovem,1,1,BA,baixa,14
2020,jovem,1,1,BA,media,135
2020,jovem,1,1,CE,alta,29
2020,jovem,1,1,CE,baixa,10
2020,jovem,1,1,CE,media,76
2020,jovem,1,1,DF,alta,20
2020,jovem,1,1,DF,baixa,2
2020,jovem,1,1,DF,media,45
2020,jovem,1,1,ES,alta,22
2020,jovem,1,1,ES,baixa,3
2020,jovem,1,1,ES,media,18
2020,jovem,1,1,GO,alta,128
2020,jovem,1,1,GO,baixa,7
2020,jovem,1,1,GO,media,119
2020,jovem,1,1,MA,alta,62
2020,jovem,1,1,MA,baixa,4
2020,jovem,1,1,MA,media,67
2020,jovem,1,1,MG,alta,332
2020,jovem,1,1,MG,baixa,28
2020,jovem,1,1,MG,media,229
2020,jovem,1,1,MS,alta,51
2020,jovem,1,1,MS,baixa,11
2020,jovem,1,1,MS,media,32
2020,jovem,1,1,MT,alta,81
2020,jovem,1,1,MT,baixa,10
2020,jovem,1,1,MT,media,50
2020,jovem,1,1,PA,alta,49
2020,jovem,1,1,PA,baixa,4
2020,jovem,1,1,PA,media,60
2020,jovem,1,1,PB,alta,11
2020,jovem,1,1,PB,baixa,1
2020,jovem,1,1,PB,media,15
2020,jovem,1,1,PE,alta,87
2020,jovem,1,1,PE,baixa,20
2020,jovem,1,1,PE,media,215
2020,jovem,1,1,PI,alta,21
2020,jovem,1,1,PI,baixa,5
2020,jovem,1,1,PI,media,40
2020,jovem,1,1,PR,alta,641
2020,jovem,1,1,PR,baixa,54
2020,jovem,1,1,PR,media,425
2020,jovem,1,1,RJ,alta,208
2020,jovem,1,1,RJ,baixa,16
2020,jovem,1,1,RJ,media,319
2020,jovem,1,1,RN,alta,8
2020,jovem,1,1,RN,baixa,4
2020,jovem,1,1,RN,media,35
2020,jovem,1,1,RO,alta,43
2020,jovem,1,1,RO,baixa,7
2020,jovem,1,1,RO,media,15
2020,jovem,1,1,RR,alta,2
2020,jovem,1,1,RR,baixa,2
2020,jovem,1,1,RR,media,10
2020,jovem,1,1,RS,alta,223
2020,jovem,1,1,RS,baixa,13
2020,jovem,1,1,RS,media,250
2020,jovem,1,1,SC,alta,279
2020,jovem,1,1,SC,baixa,15
2020,jovem,1,1,SC,media,203
2020,jovem,1,1,SE,alta,10
2020,jovem,1,1,SE,baixa,3
2020,jovem,1,1,SE,media,25
2020,jovem,1,1,SP,alta,859
2020,jovem,1,1,SP,baixa,92
2020,jovem,1,1,SP,media,601
2020,jovem,1,1,TO,alta,17
2020,jovem,1,1,TO,baixa,4
2020,jovem,1,1,TO,media,12
2020,jovem,1,2,AC,alta,3
2020,jovem,1,2,AC,baixa,1
2020,jovem,1,2,AC,media,8
2020,jovem,1,2,AL,alta,3
2020,jovem,1,2,AL,media,6
2020,jovem,1,2,AM,alta,18
2020,jovem,1,2,AM,baixa,5
2020,jovem,1,2,AM,media,9
2020,jovem,1,2,AP,alta,3
2020,jovem,1,2,AP,media,2
2020,jovem,1,2,BA,alta,25
2020,jovem,1,2,BA,baixa,6
2020,jovem,1,2,BA,media,40
2020,jovem,1,2,CE,alta,36
2020,jovem,1,2,CE,baixa,7
2020,jovem,1,2,CE,media,31
2020,jovem,1,2,DF,alta,10
2020,jovem,1,2,DF,baixa,2
2020,jovem,1,2,DF,media,16
2020,jovem,1,2,ES,alta,2
2020,jovem,1,2,ES,media,9
2020,jovem,1,2,GO,alta,44
2020,jovem,1,2,GO,baixa,3
2020,jovem,1,2,GO,media,41
2020,jovem,1,2,MA,alta,26
2020,jovem,1,2,MA,baixa,8
2020,jovem,1,2,MA,media,31
2020,jovem,1,2,MG,alta,113
2020,jovem,1,2,MG,baixa,21
2020,jovem,1,2,MG,media,97
2020,jovem,1,2,MS,alta,16
2020,jovem,1,2,MS,baixa,2
2020,jovem,1,2,MS,media,15
2020,jovem,1,2,MT,alta,23
2020,jovem,1,2,MT,baixa,4
2020,jovem,1,2,MT,media,34
2020,jovem,1,2,PA,alta,21
2020,jovem,1,2,PA,baixa,4
2020,jovem,1,2,PA,media,34
2020,jovem,1,2,PB,alta,6
2020,jovem,1,2,PB,media,15
2020,jovem,1,2,PE,alta,37
2020,jovem,1,2,PE,baixa,17
2020,jovem,1,2,PE,media,55
2020,jovem,1,2,PI,alta,9
2020,jovem,1,2,PI,baixa,3
2020,jovem,1,2,PI,media,10
2020,jovem,1,2,PR,alta,176
2020,jovem,1,2,PR,baixa,37
2020,jovem,1,2,PR,media,147
2020,jovem,1,2,RJ,alta,91
2020,jovem,1,2,RJ,baixa,16
2020,jovem,1,2,RJ,media,117
2020,jovem,1,2,RN,alta,7
2020,jovem,1,2,RN,baixa,3
2020,jovem,1,2,RN,media,12
2020,jovem,1,2,RO,alta,11
2020,jovem,1,2,RO,baixa,2
2020,jovem,1,2,RO,media,10
2020,jovem,1,2,RR,alta,5
2020,jovem,1,2,RR,media,1
2020,jovem,1,2,RS,alta,80
2020,jovem,1,2,RS,baixa,22
2020,jovem,1,2,RS,media,61
2020,jovem,1,2,SC,alta,91
2020,jovem,1,2,SC,baixa,9
2020,jovem,1,2,SC,media,72
2020,jovem,1,2,SE,alta,5
2020,jovem,1,2,SE,baixa,3
2020,jovem,1,2,SE,media,9
2020,jovem,1,2,SP,alta,374
2020,jovem,1,2,SP,baixa,57
2020,jovem,1,2,SP,media,288
2020,jovem,1,2,TO,alta,4
2020,jovem,1,2,TO,baixa,1
2020,jovem,1,2,TO,media,11
2020,jovem,2,1,AL,alta,1
2020,jovem,2,1,AL,baixa,2
2020,jovem,2,1,AL,media,3
2020,jovem,2,1,AM,alta,3
2020,jovem,2,1,AM,baixa,1
2020,jovem,2,1,AM,media,4
2020,jovem,2,1,AP,alta,1
2020,jovem,2,1,AP,media,4
2020,jovem,2,1,BA,alta,68
2020,jovem,2,1,BA,baixa,10
2020,jovem,2,1,BA,media,300
2020,jovem,2,1,CE,alta,1
2020,jovem,2,1,CE,baixa,1
2020,jovem,2,1,CE,media,17
2020,jovem,2,1,DF,alta,10
2020,jovem,2,1,DF,baixa,1
2020,jovem,2,1,DF,media,13
2020,jovem,2,1,ES,alta,6
2020,jovem,2,1,ES,baixa,1
2020,jovem,2,1,ES,media,10
2020,jovem,2,1,GO,alta,37
2020,jovem,2,1,GO,media,35
2020,jovem,2,1,MA,alta,45
2020,jovem,2,1,MA,baixa,6
2020,jovem,2,1,MA,media,60
2020,jovem,2,1,MG,alta,95
2020,jovem,2,1,MG,baixa,3
2020,jovem,2,1,MG,media,118
2020,jovem,2,1,MS,alta,5
2020,jovem,2,1,MS,media,3
2020,jovem,2,1,MT,alta,22
2020,jovem,2,1,MT,baixa,1
2020,jovem,2,1,MT,media,19
2020,jovem,2,1,PA,alta,21
2020,jovem,2,1,PA,baixa,4
2020,jovem,2,1,PA,media,55
2020,jovem,2,1,PB,media,4
2020,jovem,2,1,PE,alta,13
2020,jovem,2,1,PE,baixa,3
2020,jovem,2,1,PE,media,48
2020,jovem,2,1,PI,alta,11
2020,jovem,2,1,PI,baixa,3
2020,jovem,2,1,PI,media,23
2020,jovem,2,1,PR,alta,21
2020,jovem,2,1,PR,baixa,2
2020,jovem,2,1,PR,media,33
2020,jovem,2,1,RJ,alta,128
2020,jovem,2,1,RJ,baixa,6
2020,jovem,2,1,RJ,media,282
2020,jovem,2,1,RN,alta,1
2020,jovem,2,1,RN,media,7
2020,jovem,2,1,RO,alta,3
2020,jovem,2,1,RO,media,6
2020,jovem,2,1,RR,alta,2
2020,jovem,2,1,RR,media,1
2020,jovem,2,1,RS,alta,22
2020,jovem,2,1,RS,baixa,2
2020,jovem,2,1,RS,media,58
2020,jovem,2,1,SC,alta,9
2020,jovem,2,1,SC,media,16
2020,jovem,2,1,SE,alta,9
2020,jovem,2,1,SE,baixa,1
2020,jovem,2,1,SE,media,15
2020,jovem,2,1,SP,alta,148
2020,jovem,2,1,SP,baixa,5
2020,jovem,2,1,SP,media,112
2020,jovem,2,1,TO,alta,13
2020,jovem,2,1,TO,baixa,1
2020,jovem,2,1,TO,media,19
2020,jovem,2,2,AL,alta,1
2020,jovem,2,2,AL,media,1
2020,jovem,2,2,AM,alta,3
2020,jovem,2,2,AM,media,1
2020,jovem,2,2,AP,alta,1
2020,jovem,2,2,BA,alta,29
2020,jovem,2,2,BA,baixa,6
2020,jovem,2,2,BA,media,42
2020,jovem,2,2,CE,alta,2
2020,jovem,2,2,CE,media,4
2020,jovem,2,2,DF,alta,2
2020,jovem,2,2,DF,media,2
2020,jovem,2,2,ES,alta,1
2020,jovem,2,2,ES,baixa,1
2020,jovem,2,2,ES,media,1
2020,jovem,2,2,GO,alta,5
2020,jovem,2,2,GO,media,5
2020,jovem,2,2,MA,alta,9
2020,jovem,2,2,MA,baixa,1
2020,jovem,2,2,MA,media,14
2020,jovem,2,2,MG,alta,38
2020,jovem,2,2,MG,baixa,4
2020,jovem,2,2,MG,media,27
2020,jovem,2,2,MS,alta,4
2020,jovem,2,2,MT,alta,6
2020,jovem,2,2,MT,media,8
2020,jovem,2,2,PA,alta,10
2020,jovem,2,2,PA,baixa,2
2020,jovem,2,2,PA,media,10
2020,jovem,2,2,PB,media,1
2020,jovem,2,2,PE,alta,7
2020,jovem,2,2,PE,media,5
2020,jovem,2,2,PI,alta,4
2020,jovem,2,2,PI,media,7
2020,jovem,2,2,PR,alta,6
2020,jovem,2,2,PR,baixa,1
2020,jovem,2,2,PR,media,4
2020,jovem,2,2,RJ,alta,43
2020,jovem,2,2,RJ,baixa,4
2020,jovem,2,2,RJ,media,87
2020,jovem,2,2,RN,media,1
2020,jovem,2,2,RO,alta,3
2020,jovem,2,2,RO,media,1
2020,jovem,2,2,RR,media,1
2020,jovem,2,2,RS,alta,9
2020,jovem,2,2,RS,media,3
2020,jovem,2,2,SC,alta,5
2020,jovem,2,2,SC,baixa,2
2020,jovem,2,2,SC,media,4
2020,jovem,2,2,SE,alta,3
2020,jovem,2,2,SP,alta,59
2020,jovem,2,2,SP,baixa,5
2020,jovem,2,2,SP,media,35
2020,jovem,2,2,TO,alta,2
2020,jovem,2,2,TO,media,6
2020,jovem,3,1,AM,alta,3
2020,jovem,3,1,AM,media,3
2020,jovem,3,1,AP,media,1
2020,jovem,3,1,BA,alta,2
2020,jovem,3,1,CE,alta,1
2020,jovem,3,1,CE,media,2
2020,jovem,3,1,DF,media,1
2020,jovem,3,1,GO,alta,1
2020,jovem,3,1,GO,media,1
2020,jovem,3,1,MA,alta,3
2020,jovem,3,1,MA,media,4
2020,jovem,3,1,MG,alta,2
2020,jovem,3,1,MG,media,1
2020,jovem,3,1,MS,alta,2
2020,jovem,3,1,PE,media,3
2020,jovem,3,1,PI,alta,1
2020,jovem,3,1,PI,media,1
2020,jovem,3,1,PR,media,1
2020,jovem,3,1,RJ,media,4
2020,jovem,3,1,RN,media,1
2020,jovem,3,1,RO,media,1
2020,jovem,3,1,RR,alta,2
2020,jovem,3,1,RR,media,4
2020,jovem,3,1,RS,alta,1
2020,jovem,3,1,SE,alta,1
2020,jovem,3,1,SP,alta,3
2020,jovem,3,1,SP,baixa,1
2020,jovem,3,1,SP,media,1
2020,jovem,3,2,AM,media,1
2020,jovem,3,2,BA,alta,1
2020,jovem,3,2,DF,media,1
2020,jovem,3,2,GO,alta,1
2020,jovem,3,2,MA,alta,1
2020,jovem,3,2,MG,media,1
2020,jovem,3,2,MS,alta,1
2020,jovem,3,2,MT,baixa,1
2020,jovem,3,2,MT,media,1
2020,jovem,3,2,PA,alta,2
2020,jovem,3,2,PE,media,1
2020,jovem,3,2,PR,alta,1
2020,jovem,3,2,PR,media,1
2020,jovem,3,2,RJ,alta,1
2020,jovem,3,2,RJ,media,1
2020,jovem,3,2,SP,alta,5
2020,jovem,3,2,SP,media,2
2020,jovem,4,1,AC,alta,21
2020,jovem,4,1,AC,baixa,1
2020,jovem,4,1,AC,media,30
2020,jovem,4,1,AL,alta,155
2020,jovem,4,1,AL,baixa,15
2020,jovem,4,1,AL,media,323
2020,jovem,4,1,AM,alta,347
2020,jovem,4,1,AM,baixa,25
2020,jovem,4,1,AM,media,359
2020,jovem,4,1,AP,alta,42
2020,jovem,4,1,AP,baixa,2
2020,jovem,4,1,AP,media,96
2020,jovem,4,1,BA,alta,439
2020,jovem,4,1,BA,baixa,60
2020,jovem,4,1,BA,media,1334
2020,jovem,4,1,CE,alta,371
2020,jovem,4,1,CE,baixa,40
2020,jovem,4,1,CE,media,957
2020,jovem,4,1,DF,alta,59
2020,jovem,4,1,DF,baixa,1
2020,jovem,4,1,DF,media,75
2020,jovem,4,1,ES,alta,64
2020,jovem,4,1,ES,baixa,1
2020,jovem,4,1,ES,media,103
2020,jovem,4,1,GO,alta,346
2020,jovem,4,1,GO,baixa,7
2020,jovem,4,1,GO,media,383
2020,jovem,4,1,MA,alta,423
2020,jovem,4,1,MA,baixa,38
2020,jovem,4,1,MA,media,459
2020,jovem,4,1,MG,alta,428
2020,jovem,4,1,MG,baixa,24
2020,jovem,4,1,MG,media,457
2020,jovem,4,1,MS,alta,85
2020,jovem,4,1,MS,baixa,6
2020,jovem,4,1,MS,media,75
2020,jovem,4,1,MT,alta,261
2020,jovem,4,1,MT,baixa,11
2020,jovem,4,1,MT,media,146
2020,jovem,4,1,PA,alta,303
2020,jovem,4,1,PA,baixa,36
2020,jovem,4,1,PA,media,707
2020,jovem,4,1,PB,alta,21
2020,jovem,4,1,PB,baixa,5
2020,jovem,4,1,PB,media,83
2020,jovem,4,1,PE,alta,353
2020,jovem,4,1,PE,baixa,41
2020,jovem,4,1,PE,media,1076
2020,jovem,4,1,PI,alta,89
2020,jovem,4,1,PI,baixa,12
2020,jovem,4,1,PI,media,194
2020,jovem,4,1,PR,alta,207
2020,jovem,4,1,PR,baixa,10
2020,jovem,4,1,PR,media,217
2020,jovem,4,1,RJ,alta,316
2020,jovem,4,1,RJ,baixa,18
2020,jovem,4,1,RJ,media,775
2020,jovem,4,1,RN,alta,41
2020,jovem,4,1,RN,baixa,9
2020,jovem,4,1,RN,media,121
2020,jovem,4,1,RO,alta,77
2020,jovem,4,1,RO,baixa,3
2020,jovem,4,1,RO,media,53
2020,jovem,4,1,RR,alta,39
2020,jovem,4,1,RR,media,46
2020,jovem,4,1,RS,alta,51
2020,jovem,4,1,RS,baixa,8
2020,jovem,4,1,RS,media,55
2020,jovem,4,1,SC,alta,66
2020,jovem,4,1,SC,baixa,1
2020,jovem,4,1,SC,media,58
2020,jovem,4,1,SE,alta,129
2020,jovem,4,1,SE,baixa,14
2020,jovem,4,1,SE,media,329
2020,jovem,4,1,SP,alta,767
2020,jovem,4,1,SP,baixa,31
2020,jovem,4,1,SP,media,606
2020,jovem,4,1,TO,alta,63
2020,jovem,4,1,TO,baixa,5
2020,jovem,4,1,TO,media,113
2020,jovem,4,2,AC,alta,7
2020,jovem,4,2,AC,baixa,1
2020,jovem,4,2,AC,media,7
2020,jovem,4,2,AL,alta,36
2020,jovem,4,2,AL,baixa,4
2020,jovem,4,2,AL,media,32
2020,jovem,4,2,AM,alta,103
2020,jovem,4,2,AM,baixa,8
2020,jovem,4,2,AM,media,65
2020,jovem,4,2,AP,alta,11
2020,jovem,4,2,AP,media,25
2020,jovem,4,2,BA,alta,123
2020,jovem,4,2,BA,baixa,31
2020,jovem,4,2,BA,media,215
2020,jovem,4,2,CE,alta,99
2020,jovem,4,2,CE,baixa,12
2020,jovem,4,2,CE,media,168
2020,jovem,4,2,DF,alta,17
2020,jovem,4,2,DF,baixa,1
2020,jovem,4,2,DF,media,17
2020,jovem,4,2,ES,alta,32
2020,jovem,4,2,ES,baixa,3
2020,jovem,4,2,ES,media,34
2020,jovem,4,2,GO,alta,94
2020,jovem,4,2,GO,baixa,4
2020,jovem,4,2,GO,media,73
2020,jovem,4,2,MA,alta,121
2020,jovem,4,2,MA,baixa,9
2020,jovem,4,2,MA,media,106
2020,jovem,4,2,MG,alta,117
2020,jovem,4,2,MG,baixa,11
2020,jovem,4,2,MG,media,122
2020,jovem,4,2,MS,alta,36
2020,jovem,4,2,MS,baixa,3
2020,jovem,4,2,MS,media,28
2020,jovem,4,2,MT,alta,54
2020,jovem,4,2,MT,baixa,3
2020,jovem,4,2,MT,media,44
2020,jovem,4,2,PA,alta,112
2020,jovem,4,2,PA,baixa,15
