escolaridade_grupo,ano,idade_grupo,raca_cor,sexo,sigla_uf,successes,total,treatment_code,ano_code,idade_grupo_code,raca_cor_code,sexo_code,sigla_uf_code
media,2020,meia-idade,1,2,GO,302,509,1,2,3,0,1,8
media,2020,meia-idade,1,2,MA,102,171,1,2,3,0,1,9
media,2020,meia-idade,1,2,MG,967,1604,1,2,3,0,1,10
media,2020,meia-idade,1,2,MS,128,211,1,2,3,0,1,11
media,2020,meia-idade,1,2,MT,118,221,1,2,3,0,1,12
media,2020,meia-idade,1,2,PA,114,201,1,2,3,0,1,13
media,2020,meia-idade,1,2,PE,351,587,1,2,3,0,1,15
media,2020,meia-idade,1,2,PR,1063,1678,1,2,3,0,1,17
media,2020,meia-idade,1,2,RJ,1030,1810,1,2,3,0,1,18
media,2020,meia-idade,1,2,RN,89,152,1,2,3,0,1,19
media,2020,meia-idade,1,2,RS,902,1392,1,2,3,0,1,22
media,2020,meia-idade,1,2,SC,752,1196,1,2,3,0,1,23
media,2020,meia-idade,1,2,SE,64,99,1,2,3,0,1,24
media,2020,meia-idade,1,2,SP,3044,5124,1,2,3,0,1,25
media,2020,meia-idade,2,1,BA,417,610,1,2,3,1,0,4
media,2020,meia-idade,2,1,CE,70,112,1,2,3,1,0,5
media,2020,meia-idade,2,1,GO,151,206,1,2,3,1,0,8
media,2020,meia-idade,2,1,MA,112,152,1,2,3,1,0,9
media,2020,meia-idade,2,1,MG,672,936,1,2,3,1,0,10
media,2020,meia-idade,2,1,PA,90,143,1,2,3,1,0,13
media,2020,meia-idade,2,1,PE,185,252,1,2,3,1,0,15
media,2020,meia-idade,2,1,PR,159,225,1,2,3,1,0,17
media,2020,meia-idade,2,1,RJ,667,1078,1,2,3,1,0,18
media,2020,meia-idade,2,1,RS,193,252,1,2,3,1,0,22
media,2020,meia-idade,2,1,SE,52,74,1,2,3,1,0,24
media,2020,meia-idade,2,1,SP,815,1266,1,2,3,1,0,25
media,2020,meia-idade,2,2,BA,247,386,1,2,3,1,1,4
media,2020,meia-idade,2,2,GO,85,145,1,2,3,1,1,8
media,2020,meia-idade,2,2,MA,77,112,1,2,3,1,1,9
media,2020,meia-idade,2,2,MG,398,580,1,2,3,1,1,10
media,2020,meia-idade,2,2,MT,33,55,1,2,3,1,1,12
media,2020,meia-idade,2,2,PA,63,84,1,2,3,1,1,13
media,2020,meia-idade,2,2,PE,85,144,1,2,3,1,1,15
media,2020,meia-idade,2,2,PR,71,108,1,2,3,1,1,17
media,2020,meia-idade,2,2,RJ,610,1005,1,2,3,1,1,18
media,2020,meia-idade,2,2,RS,105,145,1,2,3,1,1,22
media,2020,meia-idade,2,2,SP,478,793,1,2,3,1,1,25
media,2020,meia-idade,4,1,AC,57,82,1,2,3,3,0,0
media,2020,meia-idade,4,1,AL,321,388,1,2,3,3,0,1
media,2020,meia-idade,4,1,AM,466,823,1,2,3,3,0,2
media,2020,meia-idade,4,1,AP,59,96,1,2,3,3,0,3
media,2020,meia-idade,4,1,BA,1588,2265,1,2,3,3,0,4
media,2020,meia-idade,4,1,CE,1550,2321,1,2,3,3,0,5
media,2020,meia-idade,4,1,DF,338,491,1,2,3,3,0,6
media,2020,meia-idade,4,1,ES,284,356,1,2,3,3,0,7
media,2020,meia-idade,4,1,GO,959,1325,1,2,3,3,0,8
media,2020,meia-idade,4,1,MA,732,1017,1,2,3,3,0,9
media,2020,meia-idade,4,1,MG,2126,3074,1,2,3,3,0,10
media,2020,meia-idade,4,1,MS,388,560,1,2,3,3,0,11
media,2020,meia-idade,4,1,MT,423,606,1,2,3,3,0,12
media,2020,meia-idade,4,1,PA,900,1381,1,2,3,3,0,13
media,2020,meia-idade,4,1,PB,260,355,1,2,3,3,0,14
media,2020,meia-idade,4,1,PE,1655,2356,1,2,3,3,0,15
media,2020,meia-idade,4,1,PI,382,539,1,2,3,3,0,16
media,2020,meia-idade,4,1,PR,694,953,1,2,3,3,0,17
media,2020,meia-idade,4,1,RJ,1399,2163,1,2,3,3,0,18
media,2020,meia-idade,4,1,RN,323,445,1,2,3,3,0,19
media,2020,meia-idade,4,1,RO,187,297,1,2,3,3,0,20
media,2020,meia-idade,4,1,RS,180,234,1,2,3,3,0,22
media,2020,meia-idade,4,1,SC,141,198,1,2,3,3,0,23
media,2020,meia-idade,4,1,SE,389,544,1,2,3,3,0,24
media,2020,meia-idade,4,1,SP,2651,4114,1,2,3,3,0,25
media,2020,meia-idade,4,1,TO,180,265,1,2,3,3,0,26
media,2020,meia-idade,4,2,AC,39,51,1,2,3,3,1,0
media,2020,meia-idade,4,2,AL,112,166,1,2,3,3,1,1
media,2020,meia-idade,4,2,AM,250,426,1,2,3,3,1,2
media,2020,meia-idade,4,2,BA,879,1320,1,2,3,3,1,4
media,2020,meia-idade,4,2,CE,720,1230,1,2,3,3,1,5
media,2020,meia-idade,4,2,DF,154,260,1,2,3,3,1,6
media,2020,meia-idade,4,2,ES,142,208,1,2,3,3,1,7
media,2020,meia-idade,4,2,GO,461,685,1,2,3,3,1,8
media,2020,meia-idade,4,2,MA,460,677,1,2,3,3,1,9
media,2020,meia-idade,4,2,MG,1119,1736,1,2,3,3,1,10
media,2020,meia-idade,4,2,MS,192,293,1,2,3,3,1,11
media,2020,meia-idade,4,2,MT,175,316,1,2,3,3,1,12
media,2020,meia-idade,4,2,PA,535,844,1,2,3,3,1,13
media,2020,meia-idade,4,2,PB,148,246,1,2,3,3,1,14
media,2020,meia-idade,4,2,PE,863,1374,1,2,3,3,1,15
media,2020,meia-idade,4,2,PI,189,288,1,2,3,3,1,16
media,2020,meia-idade,4,2,PR,325,480,1,2,3,3,1,17
media,2020,meia-idade,4,2,RJ,1098,1802,1,2,3,3,1,18
media,2020,meia-idade,4,2,RN,187,283,1,2,3,3,1,19
media,2020,meia-idade,4,2,RO,84,155,1,2,3,3,1,20
media,2020,meia-idade,4,2,SE,172,285,1,2,3,3,1,24
media,2020,meia-idade,4,2,SP,1370,2299,1,2,3,3,1,25
media,2020,meia-idade,4,2,TO,89,121,1,2,3,3,1,26
media,2021,adulto,1,1,BA,192,328,1,3,0,0,0,4
media,2021,adulto,1,1,CE,160,320,1,3,0,0,0,5
media,2021,adulto,1,1,GO,277,560,1,3,0,0,0,8
media,2021,adulto,1,1,MA,138,213,1,3,0,0,0,9
media,2021,adulto,1,1,MG,708,1329,1,3,0,0,0,10
media,2021,adulto,1,1,MS,102,223,1,3,0,0,0,11
media,2021,adulto,1,1,PA,124,212,1,3,0,0,0,13
media,2021,adulto,1,1,PB,36,90,1,3,0,0,0,14
media,2021,adulto,1,1,PE,460,686,1,3,0,0,0,15
media,2021,adulto,1,1,PI,65,100,1,3,0,0,0,16
media,2021,adulto,1,1,PR,1029,1819,1,3,0,0,0,17
media,2021,adulto,1,1,RJ,608,1028,1,3,0,0,0,18
media,2021,adulto,1,1,RN,91,141,1,3,0,0,0,19
media,2021,adulto,1,1,RS,643,1060,1,3,0,0,0,22
media,2021,adulto,1,1,SC,593,975,1,3,0,0,0,23
media,2021,adulto,1,1,SP,1876,3903,1,3,0,0,0,25
media,2021,adulto,1,2,BA,108,191,1,3,0,0,1,4
media,2021,adulto,1,2,CE,110,228,1,3,0,0,1,5
media,2021,adulto,1,2,MG,334,728,1,3,0,0,1,10
media,2021,adulto,1,2,PE,174,327,1,3,0,0,1,15
media,2021,adulto,1,2,PR,452,961,1,3,0,0,1,17
media,2021,adulto,1,2,RJ,400,786,1,3,0,0,1,18
media,2021,adulto,1,2,RS,352,643,1,3,0,0,1,22
media,2021,adulto,1,2,SC,297,581,1,3,0,0,1,23
media,2021,adulto,1,2,SP,1042,2398,1,3,0,0,1,25
media,2021,adulto,2,1,BA,480,593,1,3,0,1,0,4
media,2021,adulto,2,1,GO,120,192,1,3,0,1,0,8
media,2021,adulto,2,1,MA,140,183,1,3,0,1,0,9
media,2021,adulto,2,1,MG,310,488,1,3,0,1,0,10
media,2021,adulto,2,1,PA,88,119,1,3,0,1,0,13
media,2021,adulto,2,1,PE,152,188,1,3,0,1,0,15
media,2021,adulto,2,1,RJ,465,627,1,3,0,1,0,18
media,2021,adulto,2,1,SP,365,631,1,3,0,1,0,25
media,2021,adulto,2,2,BA,144,239,1,3,0,1,1,4
media,2021,adulto,2,2,MG,136,234,1,3,0,1,1,10
media,2021,adulto,2,2,SP,144,301,1,3,0,1,1,25
media,2021,adulto,4,1,AL,388,466,1,3,0,3,0,1
media,2021,adulto,4,1,AM,589,833,1,3,0,3,0,2
media,2021,adulto,4,1,BA,2013,2408,1,3,0,3,0,4
media,2021,adulto,4,1,CE,1658,2097,1,3,0,3,0,5
media,2021,adulto,4,1,ES,212,245,1,3,0,3,0,7
media,2021,adulto,4,1,GO,782,1131,1,3,0,3,0,8
media,2021,adulto,4,1,MA,853,1098,1,3,0,3,0,9
media,2021,adulto,4,1,MG,1218,1761,1,3,0,3,0,10
media,2021,adulto,4,1,MS,219,341,1,3,0,3,0,11
media,2021,adulto,4,1,MT,334,533,1,3,0,3,0,12
media,2021,adulto,4,1,PA,1161,1470,1,3,0,3,0,13
media,2021,adulto,4,1,PB,237,335,1,3,0,3,0,14
media,2021,adulto,4,1,PE,1796,2182,1,3,0,3,0,15
media,2021,adulto,4,1,PI,467,580,1,3,0,3,0,16
media,2021,adulto,4,1,PR,545,760,1,3,0,3,0,17
media,2021,adulto,4,1,RJ,961,1332,1,3,0,3,0,18
media,2021,adulto,4,1,RN,311,391,1,3,0,3,0,19
media,2021,adulto,4,1,SE,484,609,1,3,0,3,0,24
media,2021,adulto,4,1,SP,1486,2373,1,3,0,3,0,25
media,2021,adulto,4,1,TO,212,276,1,3,0,3,0,26
media,2021,adulto,4,2,AL,91,157,1,3,0,3,1,1
media,2021,adulto,4,2,AM,147,305,1,3,0,3,1,2
media,2021,adulto,4,2,BA,515,768,1,3,0,3,1,4
media,2021,adulto,4,2,CE,472,749,1,3,0,3,1,5
media,2021,adulto,4,2,GO,197,433,1,3,0,3,1,8
media,2021,adulto,4,2,MA,261,387,1,3,0,3,1,9
media,2021,adulto,4,2,MG,412,777,1,3,0,3,1,10
media,2021,adulto,4,2,MT,119,228,1,3,0,3,1,12
media,2021,adulto,4,2,PA,353,577,1,3,0,3,1,13
media,2021,adulto,4,2,PE,433,688,1,3,0,3,1,15
media,2021,adulto,4,2,PI,127,198,1,3,0,3,1,16
media,2021,adulto,4,2,PR,175,307,1,3,0,3,1,17
media,2021,adulto,4,2,RJ,508,798,1,3,0,3,1,18
media,2021,adulto,4,2,SP,574,1081,1,3,0,3,1,25
media,2021,idoso,1,1,AL,99,186,1,3,1,0,0,1
media,2021,idoso,1,1,AM,146,382,1,3,1,0,0,2
media,2021,idoso,1,1,BA,621,1169,1,3,1,0,0,4
media,2021,idoso,1,1,CE,524,1084,1,3,1,0,0,5
media,2021,idoso,1,1,DF,303,725,1,3,1,0,0,6
media,2021,idoso,1,1,ES,460,772,1,3,1,0,0,7
media,2021,idoso,1,1,GO,1046,2180,1,3,1,0,0,8
media,2021,idoso,1,1,MA,328,585,1,3,1,0,0,9
media,2021,idoso,1,1,MG,3925,7700,1,3,1,0,0,10
media,2021,idoso,1,1,MS,536,1081,1,3,1,0,0,11
media,2021,idoso,1,1,MT,446,935,1,3,1,0,0,12
media,2021,idoso,1,1,PA,345,720,1,3,1,0,0,13
media,2021,idoso,1,1,PB,239,456,1,3,1,0,0,14
media,2021,idoso,1,1,PE,947,1777,1,3,1,0,0,15
media,2021,idoso,1,1,PI,149,286,1,3,1,0,0,16
media,2021,idoso,1,1,PR,4164,8218,1,3,1,0,0,17
media,2021,idoso,1,1,RJ,3672,7076,1,3,1,0,0,18
media,2021,idoso,1,1,RN,246,464,1,3,1,0,0,19
media,2021,idoso,1,1,RO,180,399,1,3,1,0,0,20
media,2021,idoso,1,1,RS,4321,7776,1,3,1,0,0,22
media,2021,idoso,1,1,SC,3066,5862,1,3,1,0,0,23
media,2021,idoso,1,1,SE,131,270,1,3,1,0,0,24
media,2021,idoso,1,1,SP,12983,26322,1,3,1,0,0,25
media,2021,idoso,1,1,TO,93,211,1,3,1,0,0,26
media,2021,idoso,1,2,AL,94,181,1,3,1,0,1,1
media,2021,idoso,1,2,AM,120,300,1,3,1,0,1,2
media,2021,idoso,1,2,BA,486,945,1,3,1,0,1,4
media,2021,idoso,1,2,CE,519,1104,1,3,1,0,1,5
media,2021,idoso,1,2,DF,294,653,1,3,1,0,1,6
media,2021,idoso,1,2,ES,255,527,1,3,1,0,1,7
media,2021,idoso,1,2,GO,743,1677,1,3,1,0,1,8
media,2021,idoso,1,2,MA,239,453,1,3,1,0,1,9
media,2021,idoso,1,2,MG,2790,6029,1,3,1,0,1,10
media,2021,idoso,1,2,MS,375,813,1,3,1,0,1,11
media,2021,idoso,1,2,MT,251,598,1,3,1,0,1,12
media,2021,idoso,1,2,PA,281,601,1,3,1,0,1,13
media,2021,idoso,1,2,PB,222,415,1,3,1,0,1,14
media,2021,idoso,1,2,PE,923,1692,1,3,1,0,1,15
media,2021,idoso,1,2,PI,111,224,1,3,1,0,1,16
media,2021,idoso,1,2,PR,2835,5972,1,3,1,0,1,17
media,2021,idoso,1,2,RJ,3381,6627,1,3,1,0,1,18
media,2021,idoso,1,2,RN,262,502,1,3,1,0,1,19
media,2021,idoso,1,2,RO,92,241,1,3,1,0,1,20
media,2021,idoso,1,2,RS,2893,5506,1,3,1,0,1,22
media,2021,idoso,1,2,SC,1998,4124,1,3,1,0,1,23
media,2021,idoso,1,2,SE,142,258,1,3,1,0,1,24
media,2021,idoso,1,2,SP,9507,20212,1,3,1,0,1,25
media,2021,idoso,1,2,TO,75,144,1,3,1,0,1,26
media,2021,idoso,2,1,AM,29,50,1,3,1,1,0,2
media,2021,idoso,2,1,BA,646,1070,1,3,1,1,0,4
media,2021,idoso,2,1,CE,91,167,1,3,1,1,0,5
media,2021,idoso,2,1,DF,60,120,1,3,1,1,0,6
media,2021,idoso,2,1,ES,120,198,1,3,1,1,0,7
media,2021,idoso,2,1,GO,196,361,1,3,1,1,0,8
media,2021,idoso,2,1,MA,190,310,1,3,1,1,0,9
media,2021,idoso,2,1,MG,975,1802,1,3,1,1,0,10
media,2021,idoso,2,1,MS,61,122,1,3,1,1,0,11
media,2021,idoso,2,1,MT,108,198,1,3,1,1,0,12
media,2021,idoso,2,1,PA,167,280,1,3,1,1,0,13
media,2021,idoso,2,1,PE,296,475,1,3,1,1,0,15
media,2021,idoso,2,1,PI,77,137,1,3,1,1,0,16
media,2021,idoso,2,1,PR,264,483,1,3,1,1,0,17
media,2021,idoso,2,1,RJ,1354,2284,1,3,1,1,0,18
media,2021,idoso,2,1,RO,29,59,1,3,1,1,0,20
media,2021,idoso,2,1,RS,289,524,1,3,1,1,0,22
media,2021,idoso,2,1,SE,65,111,1,3,1,1,0,24
media,2021,idoso,2,1,SP,1636,3104,1,3,1,1,0,25
media,2021,idoso,2,1,TO,51,92,1,3,1,1,0,26
media,2021,idoso,2,2,BA,458,757,1,3,1,1,1,4
media,2021,idoso,2,2,CE,56,131,1,3,1,1,1,5
media,2021,idoso,2,2,DF,59,112,1,3,1,1,1,6
media,2021,idoso,2,2,ES,69,127,1,3,1,1,1,7
media,2021,idoso,2,2,GO,136,252,1,3,1,1,1,8
media,2021,idoso,2,2,MA,120,183,1,3,1,1,1,9
media,2021,idoso,2,2,MG,666,1326,1,3,1,1,1,10
media,2021,idoso,2,2,MS,51,93,1,3,1,1,1,11
media,2021,idoso,2,2,MT,52,109,1,3,1,1,1,12
media,2021,idoso,2,2,PA,95,149,1,3,1,1,1,13
media,2021,idoso,2,2,PE,164,296,1,3,1,1,1,15
media,2021,idoso,2,2,PR,143,288,1,3,1,1,1,17
media,2021,idoso,2,2,RJ,1382,2418,1,3,1,1,1,18
media,2021,idoso,2,2,RS,238,432,1,3,1,1,1,22
media,2021,idoso,2,2,SE,36,69,1,3,1,1,1,24
media,2021,idoso,2,2,SP,1211,2398,1,3,1,1,1,25
media,2021,idoso,4,1,AC,46,100,1,3,1,3,0,0
media,2021,idoso,4,1,AL,332,542,1,3,1,3,0,1
media,2021,idoso,4,1,AM,612,1329,1,3,1,3,0,2
media,2021,idoso,4,1,AP,96,177,1,3,1,3,0,3
media,2021,idoso,4,1,BA,2153,3502,1,3,1,3,0,4
media,2021,idoso,4,1,CE,1767,3307,1,3,1,3,0,5
media,2021,idoso,4,1,DF,308,660,1,3,1,3,0,6
media,2021,idoso,4,1,ES,423,694,1,3,1,3,0,7
media,2021,idoso,4,1,GO,1196,2262,1,3,1,3,0,8
media,2021,idoso,4,1,MA,1128,1826,1,3,1,3,0,9
media,2021,idoso,4,1,MG,3120,5944,1,3,1,3,0,10
media,2021,idoso,4,1,MS,540,1017,1,3,1,3,0,11
media,2021,idoso,4,1,MT,528,1061,1,3,1,3,0,12
media,2021,idoso,4,1,PA,1436,2539,1,3,1,3,0,13
media,2021,idoso,4,1,PB,463,796,1,3,1,3,0,14
media,2021,idoso,4,1,PE,2162,3550,1,3,1,3,0,15
media,2021,idoso,4,1,PI,540,911,1,3,1,3,0,16
media,2021,idoso,4,1,PR,1068,2011,1,3,1,3,0,17
media,2021,idoso,4,1,RJ,2711,4579,1,3,1,3,0,18
media,2021,idoso,4,1,RN,400,609,1,3,1,3,0,19
media,2021,idoso,4,1,RO,233,517,1,3,1,3,0,20
media,2021,idoso,4,1,RR,90,200,1,3,1,3,0,21
media,2021,idoso,4,1,RS,281,489,1,3,1,3,0,22
media,2021,idoso,4,1,SC,160,294,1,3,1,3,0,23
media,2021,idoso,4,1,SE,382,709,1,3,1,3,0,24
media,2021,idoso,4,1,SP,4570,8476,1,3,1,3,0,25
media,2021,idoso,4,1,TO,287,509,1,3,1,3,0,26
media,2021,idoso,4,2,AC,45,100,1,3,1,3,1,0
media,2021,idoso,4,2,AL,214,375,1,3,1,3,1,1
media,2021,idoso,4,2,AM,454,1020,1,3,1,3,1,2
media,2021,idoso,4,2,AP,66,119,1,3,1,3,1,3
media,2021,idoso,4,2,BA,1385,2381,1,3,1,3,1,4
media,2021,idoso,4,2,CE,1314,2663,1,3,1,3,1,5
media,2021,idoso,4,2,DF,251,516,1,3,1,3,1,6
media,2021,idoso,4,2,ES,266,490,1,3,1,3,1,7
media,2021,idoso,4,2,GO,721,1449,1,3,1,3,1,8
media,2021,idoso,4,2,MA,718,1256,1,3,1,3,1,9
media,2021,idoso,4,2,MG,2014,4096,1,3,1,3,1,10
media,2021,idoso,4,2,MS,364,757,1,3,1,3,1,11
media,2021,idoso,4,2,MT,325,725,1,3,1,3,1,12
media,2021,idoso,4,2,PA,955,1756,1,3,1,3,1,13
media,2021,idoso,4,2,PB,403,703,1,3,1,3,1,14
media,2021,idoso,4,2,PE,1460,2589,1,3,1,3,1,15
media,2021,idoso,4,2,PI,345,621,1,3,1,3,1,16
media,2021,idoso,4,2,PR,617,1201,1,3,1,3,1,17
media,2021,idoso,4,2,RJ,2494,4480,1,3,1,3,1,18
media,2021,idoso,4,2,RN,290,488,1,3,1,3,1,19
media,2021,idoso,4,2,RO,133,323,1,3,1,3,1,20
media,2021,idoso,4,2,RR,43,140,1,3,1,3,1,21
media,2021,idoso,4,2,RS,216,382,1,3,1,3,1,22
media,2021,idoso,4,2,SC,123,209,1,3,1,3,1,23
media,2021,idoso,4,2,SE,241,469,1,3,1,3,1,24
media,2021,idoso,4,2,SP,3212,6451,1,3,1,3,1,25
media,2021,idoso,4,2,TO,177,353,1,3,1,3,1,26
media,2021,jovem,1,1,MG,136,178,1,3,2,0,0,10
media,2021,jovem,1,1,PR,301,355,1,3,2,0,0,17
media,2021,jovem,1,1,RJ,200,248,1,3,2,0,0,18
media,2021,jovem,1,1,RS,177,210,1,3,2,0,0,22
media,2021,jovem,1,1,SP,333,502,1,3,2,0,0,25
media,2021,jovem,1,2,MG,56,98,1,3,2,0,1,10
media,2021,jovem,1,2,PR,80,130,1,3,2,0,1,17
media,2021,jovem,1,2,RS,52,82,1,3,2,0,1,22
media,2021,jovem,1,2,SP,148,277,1,3,2,0,1,25
media,2021,jovem,4,1,AM,239,266,1,3,2,3,0,2
media,2021,jovem,4,1,BA,1329,1393,1,3,2,3,0,4
media,2021,jovem,4,1,CE,619,655,1,3,2,3,0,5
media,2021,jovem,4,1,MA,357,399,1,3,2,3,0,9
media,2021,jovem,4,1,MG,333,385,1,3,2,3,0,10
media,2021,jovem,4,1,PA,611,667,1,3,2,3,0,13
media,2021,jovem,4,1,PE,783,842,1,3,2,3,0,15
media,2021,jovem,4,1,RJ,632,685,1,3,2,3,0,18
media,2021,jovem,4,1,SP,394,501,1,3,2,3,0,25
media,2021,jovem,4,2,BA,134,178,1,3,2,3,1,4
media,2021,jovem,4,2,SP,90,149,1,3,2,3,1,25
media,2021,meia-idade,1,1,AL,58,110,1,3,3,0,0,1
media,2021,meia-idade,1,1,BA,255,546,1,3,3,0,0,4
media,2021,meia-idade,1,1,CE,238,582,1,3,3,0,0,5
media,2021,meia-idade,1,1,DF,141,384,1,3,3,0,0,6
media,2021,meia-idade,1,1,ES,210,329,1,3,3,0,0,7
media,2021,meia-idade,1,1,GO,505,1177,1,3,3,0,0,8
media,2021,meia-idade,1,1,MA,136,268,1,3,3,0,0,9
media,2021,meia-idade,1,1,MG,1603,3396,1,3,3,0,0,10
media,2021,meia-idade,1,1,MS,207,504,1,3,3,0,0,11
media,2021,meia-idade,1,1,MT,246,537,1,3,3,0,0,12
media,2021,meia-idade,1,1,PA,159,361,1,3,3,0,0,13
media,2021,meia-idade,1,1,PB,87,196,1,3,3,0,0,14
media,2021,meia-idade,1,1,PE,542,965,1,3,3,0,0,15
media,2021,meia-idade,1,1,PI,99,160,1,3,3,0,0,16
media,2021,meia-idade,1,1,PR,2062,4345,1,3,3,0,0,17
media,2021,meia-idade,1,1,RJ,1293,2612,1,3,3,0,0,18
media,2021,meia-idade,1,1,RN,127,264,1,3,3,0,0,19
media,2021,meia-idade,1,1,RS,1641,3034,1,3,3,0,0,22
media,2021,meia-idade,1,1,SC,1430,2720,1,3,3,0,0,23
media,2021,meia-idade,1,1,SE,58,121,1,3,3,0,0,24
media,2021,meia-idade,1,1,SP,4995,11037,1,3,3,0,0,25
media,2021,meia-idade,1,2,AL,45,77,1,3,3,0,1,1
media,2021,meia-idade,1,2,BA,204,436,1,3,3,0,1,4
media,2021,meia-idade,1,2,CE,206,486,1,3,3,0,1,5
media,2021,meia-idade,1,2,ES,99,200,1,3,3,0,1,7
media,2021,meia-idade,1,2,GO,316,824,1,3,3,0,1,8
media,2021,meia-idade,1,2,MA,101,212,1,3,3,0,1,9
media,2021,meia-idade,1,2,MG,987,2383,1,3,3,0,1,10
media,2021,meia-idade,1,2,MS,151,371,1,3,3,0,1,11
media,2021,meia-idade,1,2,MT,135,348,1,3,3,0,1,12
media,2021,meia-idade,1,2,PA,116,269,1,3,3,0,1,13
media,2021,meia-idade,1,2,PB,90,201,1,3,3,0,1,14
media,2021,meia-idade,1,2,PE,396,788,1,3,3,0,1,15
media,2021,meia-idade,1,2,PI,71,133,1,3,3,0,1,16
media,2021,meia-idade,1,2,PR,1143,2820,1,3,3,0,1,17
media,2021,meia-idade,1,2,RJ,1069,2272,1,3,3,0,1,18
media,2021,meia-idade,1,2,RN,110,215,1,3,3,0,1,19
media,2021,meia-idade,1,2,RS,998,2075,1,3,3,0,1,22
media,2021,meia-idade,1,2,SC,779,1669,1,3,3,0,1,23
media,2021,meia-idade,1,2,SE,64,142,1,3,3,0,1,24
media,2021,meia-idade,1,2,SP,3095,7681,1,3,3,0,1,25
media,2021,meia-idade,2,1,BA,502,802,1,3,3,1,0,4
media,2021,meia-idade,2,1,CE,64,133,1,3,3,1,0,5
media,2021,meia-idade,2,1,ES,83,123,1,3,3,1,0,7
media,2021,meia-idade,2,1,GO,169,296,1,3,3,1,0,8
media,2021,meia-idade,2,1,MA,142,224,1,3,3,1,0,9
media,2021,meia-idade,2,1,MG,711,1192,1,3,3,1,0,10
media,2021,meia-idade,2,1,MT,68,143,1,3,3,1,0,12
media,2021,meia-idade,2,1,PA,103,158,1,3,3,1,0,13
media,2021,meia-idade,2,1,PE,195,310,1,3,3,1,0,15
media,2021,meia-idade,2,1,PR,165,299,1,3,3,1,0,17
media,2021,meia-idade,2,1,RJ,774,1256,1,3,3,1,0,18
media,2021,meia-idade,2,1,RS,204,313,1,3,3,1,0,22
media,2021,meia-idade,2,1,SE,54,90,1,3,3,1,0,24
media,2021,meia-idade,2,1,SP,906,1682,1,3,3,1,0,25
media,2021,meia-idade,2,2,BA,270,481,1,3,3,1,1,4
media,2021,meia-idade,2,2,GO,77,181,1,3,3,1,1,8
media,2021,meia-idade,2,2,MA,84,136,1,3,3,1,1,9
media,2021,meia-idade,2,2,MG,375,745,1,3,3,1,1,10
media,2021,meia-idade,2,2,MT,35,79,1,3,3,1,1,12
media,2021,meia-idade,2,2,PA,59,94,1,3,3,1,1,13
media,2021,meia-idade,2,2,PE,111,187,1,3,3,1,1,15
media,2021,meia-idade,2,2,PR,81,166,1,3,3,1,1,17
media,2021,meia-idade,2,2,RJ,623,1115,1,3,3,1,1,18
media,2021,meia-idade,2,2,RS,146,246,1,3,3,1,1,22
media,2021,meia-idade,2,2,SP,510,1044,1,3,3,1,1,25
media,2021,meia-idade,4,1,AC,34,66,1,3,3,3,0,0
media,2021,meia-idade,4,1,AL,291,434,1,3,3,3,0,1
media,2021,meia-idade,4,1,AM,479,972,1,3,3,3,0,2
media,2021,meia-idade,4,1,AP,74,135,1,3,3,3,0,3
media,2021,meia-idade,4,1,BA,1640,2542,1,3,3,3,0,4
media,2021,meia-idade,4,1,CE,1514,2559,1,3,3,3,0,5
media,2021,meia-idade,4,1,DF,289,566,1,3,3,3,0,6
media,2021,meia-idade,4,1,ES,319,466,1,3,3,3,0,7
media,2021,meia-idade,4,1,GO,965,1879,1,3,3,3,0,8
media,2021,meia-idade,4,1,MA,802,1257,1,3,3,3,0,9
media,2021,meia-idade,4,1,MG,2134,3794,1,3,3,3,0,10
media,2021,meia-idade,4,1,MS,388,676,1,3,3,3,0,11
media,2021,meia-idade,4,1,MT,483,901,1,3,3,3,0,12
media,2021,meia-idade,4,1,PA,939,1548,1,3,3,3,0,13
media,2021,meia-idade,4,1,PB,329,489,1,3,3,3,0,14
media,2021,meia-idade,4,1,PE,1655,2615,1,3,3,3,0,15
media,2021,meia-idade,4,1,PI,469,691,1,3,3,3,0,16
media,2021,meia-idade,4,1,PR,733,1414,1,3,3,3,0,17
media,2021,meia-idade,4,1,RJ,1495,2482,1,3,3,3,0,18
media,2021,meia-idade,4,1,RN,324,484,1,3,3,3,0,19
media,2021,meia-idade,4,1,RO,185,392,1,3,3,3,0,20
media,2021,meia-idade,4,1,RS,191,328,1,3,3,3,0,22
media,2021,meia-idade,4,1,SC,152,251,1,3,3,3,0,23
media,2021,meia-idade,4,1,SE,325,568,1,3,3,3,0,24
media,2021,meia-idade,4,1,SP,2958,5420,1,3,3,3,0,25
media,2021,meia-idade,4,1,TO,222,379,1,3,3,3,0,26
media,2021,meia-idade,4,2,AC,32,65,1,3,3,3,1,0
media,2021,meia-idade,4,2,AL,132,268,1,3,3,3,1,1
media,2021,meia-idade,4,2,AM,249,555,1,3,3,3,1,2
media,2021,meia-idade,4,2,AP,53,101,1,3,3,3,1,3
media,2021,meia-idade,4,2,BA,840,1489,1,3,3,3,1,4
media,2021,meia-idade,4,2,CE,850,1641,1,3,3,3,1,5
media,2021,meia-idade,4,2,DF,145,332,1,3,3,3,1,6
media,2021,meia-idade,4,2,ES,156,259,1,3,3,3,1,7
media,2021,meia-idade,4,2,GO,438,1026,1,3,3,3,1,8
media,2021,meia-idade,4,2,MA,440,776,1,3,3,3,1,9
