ano,escolaridade_grupo,idade_grupo,raca_cor,sexo,sigla_uf,ocupacao,n
2020,media,adulto,2,1,MS,717020,3
2020,media,adulto,2,1,MS,724110,1
2020,media,adulto,2,1,MS,725315,1
2020,media,adulto,2,1,MS,784205,1
2020,media,adulto,2,1,MS,823315,1
2020,media,adulto,2,1,MS,848305,2
2020,media,adulto,2,1,MS,999991,1
2020,media,adulto,2,1,MS,999993,2
2020,media,adulto,2,1,MT,223115,1
2020,media,adulto,2,1,MT,231205,1
2020,media,adulto,2,1,MT,232110,1
2020,media,adulto,2,1,MT,322205,2
2020,media,adulto,2,1,MT,333115,1
2020,media,adulto,2,1,MT,353205,1
2020,media,adulto,2,1,MT,354705,1
2020,media,adulto,2,1,MT,415130,1
2020,media,adulto,2,1,MT,512105,13
2020,media,adulto,2,1,MT,513205,1
2020,media,adulto,2,1,MT,514215,1
2020,media,adulto,2,1,MT,514225,1
2020,media,adulto,2,1,MT,519935,1
2020,media,adulto,2,1,MT,521110,2
2020,media,adulto,2,1,MT,613405,1
2020,media,adulto,2,1,MT,621005,2
2020,media,adulto,2,1,MT,622020,3
2020,media,adulto,2,1,MT,641010,1
2020,media,adulto,2,1,MT,711210,1
2020,media,adulto,2,1,MT,711405,1
2020,media,adulto,2,1,MT,715210,6
2020,media,adulto,2,1,MT,715615,1
2020,media,adulto,2,1,MT,716610,1
2020,media,adulto,2,1,MT,717020,1
2020,media,adulto,2,1,MT,725010,1
2020,media,adulto,2,1,MT,782305,1
2020,media,adulto,2,1,MT,782510,1
2020,media,adulto,2,1,MT,848510,1
2020,media,adulto,2,1,MT,992115,2
2020,media,adulto,2,1,MT,999993,1
2020,media,adulto,2,1,MT,999994,4
2020,media,adulto,2,1,PA,141115,1
2020,media,adulto,2,1,PA,141405,1
2020,media,adulto,2,1,PA,141410,2
2020,media,adulto,2,1,PA,141610,1
2020,media,adulto,2,1,PA,214205,1
2020,media,adulto,2,1,PA,231105,1
2020,media,adulto,2,1,PA,231210,1
2020,media,adulto,2,1,PA,263105,1
2020,media,adulto,2,1,PA,314110,1
2020,media,adulto,2,1,PA,331105,1
2020,media,adulto,2,1,PA,354305,1
2020,media,adulto,2,1,PA,354705,11
2020,media,adulto,2,1,PA,411010,1
2020,media,adulto,2,1,PA,413230,2
2020,media,adulto,2,1,PA,512105,7
2020,media,adulto,2,1,PA,514210,1
2020,media,adulto,2,1,PA,516210,1
2020,media,adulto,2,1,PA,517330,1
2020,media,adulto,2,1,PA,517410,2
2020,media,adulto,2,1,PA,517420,1
2020,media,adulto,2,1,PA,519110,1
2020,media,adulto,2,1,PA,519935,1
2020,media,adulto,2,1,PA,521115,1
2020,media,adulto,2,1,PA,524205,1
2020,media,adulto,2,1,PA,524305,2
2020,media,adulto,2,1,PA,611005,1
2020,media,adulto,2,1,PA,612005,11
2020,media,adulto,2,1,PA,620105,1
2020,media,adulto,2,1,PA,621005,4
2020,media,adulto,2,1,PA,622005,3
2020,media,adulto,2,1,PA,622020,13
2020,media,adulto,2,1,PA,622310,5
2020,media,adulto,2,1,PA,631020,1
2020,media,adulto,2,1,PA,631105,7
2020,media,adulto,2,1,PA,631210,1
2020,media,adulto,2,1,PA,632605,1
2020,media,adulto,2,1,PA,641015,1
2020,media,adulto,2,1,PA,711405,3
2020,media,adulto,2,1,PA,715210,14
2020,media,adulto,2,1,PA,715505,1
2020,media,adulto,2,1,PA,715615,1
2020,media,adulto,2,1,PA,716610,1
2020,media,adulto,2,1,PA,723310,1
2020,media,adulto,2,1,PA,724315,2
2020,media,adulto,2,1,PA,765110,1
2020,media,adulto,2,1,PA,773120,1
2020,media,adulto,2,1,PA,781705,1
2020,media,adulto,2,1,PA,782305,2
2020,media,adulto,2,1,PA,782310,1
2020,media,adulto,2,1,PA,782405,1
2020,media,adulto,2,1,PA,782410,1
2020,media,adulto,2,1,PA,782705,1
2020,media,adulto,2,1,PA,782815,2
2020,media,adulto,2,1,PA,783210,1
2020,media,adulto,2,1,PA,783220,1
2020,media,adulto,2,1,PA,783225,1
2020,media,adulto,2,1,PA,813125,1
2020,media,adulto,2,1,PA,821415,1
2020,media,adulto,2,1,PA,848305,1
2020,media,adulto,2,1,PA,862150,1
2020,media,adulto,2,1,PA,914405,4
2020,media,adulto,2,1,PA,951105,1
2020,media,adulto,2,1,PA,991405,1
2020,media,adulto,2,1,PA,992225,1
2020,media,adulto,2,1,PA,999991,2
2020,media,adulto,2,1,PA,999992,1
2020,media,adulto,2,1,PA,999993,1
2020,media,adulto,2,1,PA,999994,1
2020,media,adulto,2,1,PB,622005,1
2020,media,adulto,2,1,PB,622020,1
2020,media,adulto,2,1,PB,715210,2
2020,media,adulto,2,1,PB,716405,1
2020,media,adulto,2,1,PB,782305,1
2020,media,adulto,2,1,PB,914405,1
2020,media,adulto,2,1,PB,999993,2
2020,media,adulto,2,1,PE,141410,1
2020,media,adulto,2,1,PE,142305,1
2020,media,adulto,2,1,PE,262705,1
2020,media,adulto,2,1,PE,263105,1
2020,media,adulto,2,1,PE,314115,1
2020,media,adulto,2,1,PE,351810,1
2020,media,adulto,2,1,PE,354705,31
2020,media,adulto,2,1,PE,414105,1
2020,media,adulto,2,1,PE,512105,3
2020,media,adulto,2,1,PE,513205,1
2020,media,adulto,2,1,PE,514215,1
2020,media,adulto,2,1,PE,514225,1
2020,media,adulto,2,1,PE,517330,1
2020,media,adulto,2,1,PE,517410,1
2020,media,adulto,2,1,PE,517415,1
2020,media,adulto,2,1,PE,519110,3
2020,media,adulto,2,1,PE,519935,2
2020,media,adulto,2,1,PE,521110,1
2020,media,adulto,2,1,PE,621005,13
2020,media,adulto,2,1,PE,622005,1
2020,media,adulto,2,1,PE,622020,12
2020,media,adulto,2,1,PE,715210,10
2020,media,adulto,2,1,PE,716305,1
2020,media,adulto,2,1,PE,717020,9
2020,media,adulto,2,1,PE,725010,1
2020,media,adulto,2,1,PE,761240,1
2020,media,adulto,2,1,PE,763320,1
2020,media,adulto,2,1,PE,774105,2
2020,media,adulto,2,1,PE,782505,1
2020,media,adulto,2,1,PE,782510,1
2020,media,adulto,2,1,PE,783215,1
2020,media,adulto,2,1,PE,784205,2
2020,media,adulto,2,1,PE,999991,2
2020,media,adulto,2,1,PE,999992,2
2020,media,adulto,2,1,PE,999993,4
2020,media,adulto,2,1,PE,999994,23
2020,media,adulto,2,1,PI,214205,1
2020,media,adulto,2,1,PI,322230,1
2020,media,adulto,2,1,PI,331205,1
2020,media,adulto,2,1,PI,354705,2
2020,media,adulto,2,1,PI,377220,1
2020,media,adulto,2,1,PI,513205,1
2020,media,adulto,2,1,PI,514120,1
2020,media,adulto,2,1,PI,521110,2
2020,media,adulto,2,1,PI,621005,25
2020,media,adulto,2,1,PI,622020,3
2020,media,adulto,2,1,PI,715210,3
2020,media,adulto,2,1,PI,715405,1
2020,media,adulto,2,1,PI,715505,1
2020,media,adulto,2,1,PI,716405,1
2020,media,adulto,2,1,PI,717020,2
2020,media,adulto,2,1,PI,722325,1
2020,media,adulto,2,1,PI,731135,1
2020,media,adulto,2,1,PI,782305,1
2020,media,adulto,2,1,PI,783220,1
2020,media,adulto,2,1,PI,914415,1
2020,media,adulto,2,1,PI,999991,1
2020,media,adulto,2,1,PI,999994,3
2020,media,adulto,2,1,PR,141410,2
2020,media,adulto,2,1,PR,214205,1
2020,media,adulto,2,1,PR,262405,1
2020,media,adulto,2,1,PR,314110,1
2020,media,adulto,2,1,PR,354205,1
2020,media,adulto,2,1,PR,354705,12
2020,media,adulto,2,1,PR,411010,1
2020,media,adulto,2,1,PR,411030,2
2020,media,adulto,2,1,PR,414210,1
2020,media,adulto,2,1,PR,512105,6
2020,media,adulto,2,1,PR,514225,4
2020,media,adulto,2,1,PR,517330,1
2020,media,adulto,2,1,PR,519925,1
2020,media,adulto,2,1,PR,521105,1
2020,media,adulto,2,1,PR,521110,1
2020,media,adulto,2,1,PR,521125,2
2020,media,adulto,2,1,PR,611005,1
2020,media,adulto,2,1,PR,612005,1
2020,media,adulto,2,1,PR,621005,1
2020,media,adulto,2,1,PR,622020,4
2020,media,adulto,2,1,PR,623120,1
2020,media,adulto,2,1,PR,632615,1
2020,media,adulto,2,1,PR,715210,10
2020,media,adulto,2,1,PR,715305,1
2020,media,adulto,2,1,PR,715505,1
2020,media,adulto,2,1,PR,716610,4
2020,media,adulto,2,1,PR,717020,10
2020,media,adulto,2,1,PR,724115,1
2020,media,adulto,2,1,PR,724315,2
2020,media,adulto,2,1,PR,725205,1
2020,media,adulto,2,1,PR,771105,1
2020,media,adulto,2,1,PR,774105,1
2020,media,adulto,2,1,PR,782305,3
2020,media,adulto,2,1,PR,782510,2
2020,media,adulto,2,1,PR,783225,2
2020,media,adulto,2,1,PR,784205,6
2020,media,adulto,2,1,PR,848505,1
2020,media,adulto,2,1,PR,848510,1
2020,media,adulto,2,1,PR,914405,2
2020,media,adulto,2,1,PR,992115,1
2020,media,adulto,2,1,PR,998999,2
2020,media,adulto,2,1,PR,999991,1
2020,media,adulto,2,1,PR,999992,1
2020,media,adulto,2,1,PR,999993,4
2020,media,adulto,2,1,PR,999994,12
2020,media,adulto,2,1,RJ,141410,6
2020,media,adulto,2,1,RJ,142320,1
2020,media,adulto,2,1,RJ,212405,1
2020,media,adulto,2,1,RJ,212415,2
2020,media,adulto,2,1,RJ,214905,1
2020,media,adulto,2,1,RJ,223153,1
2020,media,adulto,2,1,RJ,223405,2
2020,media,adulto,2,1,RJ,223505,2
2020,media,adulto,2,1,RJ,241005,2
2020,media,adulto,2,1,RJ,241205,1
2020,media,adulto,2,1,RJ,252105,2
2020,media,adulto,2,1,RJ,254310,1
2020,media,adulto,2,1,RJ,262105,2
2020,media,adulto,2,1,RJ,262705,1
2020,media,adulto,2,1,RJ,262710,1
2020,media,adulto,2,1,RJ,313105,2
2020,media,adulto,2,1,RJ,313120,1
2020,media,adulto,2,1,RJ,313310,1
2020,media,adulto,2,1,RJ,314110,1
2020,media,adulto,2,1,RJ,314115,1
2020,media,adulto,2,1,RJ,317110,1
2020,media,adulto,2,1,RJ,322205,2
2020,media,adulto,2,1,RJ,334105,1
2020,media,adulto,2,1,RJ,342205,2
2020,media,adulto,2,1,RJ,351740,1
2020,media,adulto,2,1,RJ,351810,1
2020,media,adulto,2,1,RJ,353205,1
2020,media,adulto,2,1,RJ,354125,1
2020,media,adulto,2,1,RJ,354705,53
2020,media,adulto,2,1,RJ,374420,1
2020,media,adulto,2,1,RJ,377110,1
2020,media,adulto,2,1,RJ,411005,4
2020,media,adulto,2,1,RJ,411010,3
2020,media,adulto,2,1,RJ,414105,1
2020,media,adulto,2,1,RJ,415205,1
2020,media,adulto,2,1,RJ,511215,2
2020,media,adulto,2,1,RJ,512105,33
2020,media,adulto,2,1,RJ,513205,9
2020,media,adulto,2,1,RJ,513210,1
2020,media,adulto,2,1,RJ,513220,1
2020,media,adulto,2,1,RJ,513405,7
2020,media,adulto,2,1,RJ,513410,1
2020,media,adulto,2,1,RJ,513425,1
2020,media,adulto,2,1,RJ,514205,1
2020,media,adulto,2,1,RJ,514210,9
2020,media,adulto,2,1,RJ,514215,5
2020,media,adulto,2,1,RJ,516105,2
2020,media,adulto,2,1,RJ,516110,2
2020,media,adulto,2,1,RJ,517310,2
2020,media,adulto,2,1,RJ,517330,16
2020,media,adulto,2,1,RJ,517410,7
2020,media,adulto,2,1,RJ,517420,3
2020,media,adulto,2,1,RJ,519110,5
2020,media,adulto,2,1,RJ,519925,1
2020,media,adulto,2,1,RJ,519935,1
2020,media,adulto,2,1,RJ,521105,2
2020,media,adulto,2,1,RJ,521110,2
2020,media,adulto,2,1,RJ,521115,1
2020,media,adulto,2,1,RJ,521125,7
2020,media,adulto,2,1,RJ,521130,1
2020,media,adulto,2,1,RJ,521135,3
2020,media,adulto,2,1,RJ,524105,1
2020,media,adulto,2,1,RJ,524205,2
2020,media,adulto,2,1,RJ,524305,14
2020,media,adulto,2,1,RJ,621005,3
2020,media,adulto,2,1,RJ,622005,1
2020,media,adulto,2,1,RJ,622010,5
2020,media,adulto,2,1,RJ,622020,2
2020,media,adulto,2,1,RJ,622110,2
2020,media,adulto,2,1,RJ,631020,1
2020,media,adulto,2,1,RJ,631210,2
2020,media,adulto,2,1,RJ,711230,1
2020,media,adulto,2,1,RJ,712135,1
2020,media,adulto,2,1,RJ,715210,92
2020,media,adulto,2,1,RJ,715230,1
2020,media,adulto,2,1,RJ,715315,1
2020,media,adulto,2,1,RJ,715505,1
2020,media,adulto,2,1,RJ,715615,2
2020,media,adulto,2,1,RJ,716305,1
2020,media,adulto,2,1,RJ,716610,16
2020,media,adulto,2,1,RJ,717020,55
2020,media,adulto,2,1,RJ,721325,2
2020,media,adulto,2,1,RJ,723320,1
2020,media,adulto,2,1,RJ,724315,1
2020,media,adulto,2,1,RJ,724410,1
2020,media,adulto,2,1,RJ,724415,1
2020,media,adulto,2,1,RJ,724440,6
2020,media,adulto,2,1,RJ,725005,1
2020,media,adulto,2,1,RJ,725705,1
2020,media,adulto,2,1,RJ,763010,1
2020,media,adulto,2,1,RJ,766230,1
2020,media,adulto,2,1,RJ,768320,1
2020,media,adulto,2,1,RJ,771105,7
2020,media,adulto,2,1,RJ,773125,1
2020,media,adulto,2,1,RJ,774105,1
2020,media,adulto,2,1,RJ,782305,6
2020,media,adulto,2,1,RJ,782315,5
2020,media,adulto,2,1,RJ,782405,4
2020,media,adulto,2,1,RJ,782410,14
2020,media,adulto,2,1,RJ,782510,1
2020,media,adulto,2,1,RJ,783215,1
2020,media,adulto,2,1,RJ,783225,7
2020,media,adulto,2,1,RJ,784105,1
2020,media,adulto,2,1,RJ,784205,1
2020,media,adulto,2,1,RJ,822120,1
2020,media,adulto,2,1,RJ,848305,6
2020,media,adulto,2,1,RJ,848310,2
2020,media,adulto,2,1,RJ,848510,4
2020,media,adulto,2,1,RJ,914405,3
2020,media,adulto,2,1,RJ,914425,1
2020,media,adulto,2,1,RJ,919205,3
2020,media,adulto,2,1,RJ,951105,3
2020,media,adulto,2,1,RJ,991405,10
2020,media,adulto,2,1,RJ,992115,3
2020,media,adulto,2,1,RJ,998999,9
2020,media,adulto,2,1,RJ,999991,7
2020,media,adulto,2,1,RJ,999992,9
2020,media,adulto,2,1,RJ,999993,24
2020,media,adulto,2,1,RJ,999994,82
2020,media,adulto,2,1,RN,517420,1
2020,media,adulto,2,1,RN,524205,1
2020,media,adulto,2,1,RN,524305,1
2020,media,adulto,2,1,RN,622005,3
2020,media,adulto,2,1,RN,622020,5
2020,media,adulto,2,1,RN,716610,1
2020,media,adulto,2,1,RN,717020,1
2020,media,adulto,2,1,RN,771105,1
2020,media,adulto,2,1,RN,848510,1
2020,media,adulto,2,1,RN,862120,1
2020,media,adulto,2,1,RN,862150,1
2020,media,adulto,2,1,RN,999991,1
2020,media,adulto,2,1,RN,999993,1
2020,media,adulto,2,1,RN,999994,2
2020,media,adulto,2,1,RO,141410,1
2020,media,adulto,2,1,RO,21205,1
2020,media,adulto,2,1,RO,354705,2
2020,media,adulto,2,1,RO,512105,2
2020,media,adulto,2,1,RO,514215,1
2020,media,adulto,2,1,RO,524305,1
2020,media,adulto,2,1,RO,621005,6
2020,media,adulto,2,1,RO,622005,2
2020,media,adulto,2,1,RO,622020,3
2020,media,adulto,2,1,RO,715210,1
2020,media,adulto,2,1,RO,717020,1
2020,media,adulto,2,1,RO,724440,1
2020,media,adulto,2,1,RO,773120,1
2020,media,adulto,2,1,RO,782305,1
2020,media,adulto,2,1,RO,999992,1
2020,media,adulto,2,1,RO,999994,4
2020,media,adulto,2,1,RR,214305,1
2020,media,adulto,2,1,RR,512105,1
2020,media,adulto,2,1,RR,715125,1
2020,media,adulto,2,1,RR,715210,1
2020,media,adulto,2,1,RS,141410,1
2020,media,adulto,2,1,RS,141415,1
2020,media,adulto,2,1,RS,223505,1
2020,media,adulto,2,1,RS,354705,13
2020,media,adulto,2,1,RS,414105,1
2020,media,adulto,2,1,RS,414210,1
2020,media,adulto,2,1,RS,512105,17
2020,media,adulto,2,1,RS,512110,1
2020,media,adulto,2,1,RS,512115,1
2020,media,adulto,2,1,RS,512120,2
2020,media,adulto,2,1,RS,513435,1
2020,media,adulto,2,1,RS,514215,3
2020,media,adulto,2,1,RS,516105,1
2020,media,adulto,2,1,RS,517310,1
2020,media,adulto,2,1,RS,517330,1
2020,media,adulto,2,1,RS,519110,1
2020,media,adulto,2,1,RS,519205,2
2020,media,adulto,2,1,RS,519925,1
2020,media,adulto,2,1,RS,521125,1
2020,media,adulto,2,1,RS,521135,1
2020,media,adulto,2,1,RS,622005,2
2020,media,adulto,2,1,RS,622010,1
2020,media,adulto,2,1,RS,622020,3
2020,media,adulto,2,1,RS,631020,2
2020,media,adulto,2,1,RS,715210,7
2020,media,adulto,2,1,RS,715505,2
2020,media,adulto,2,1,RS,715615,1
2020,media,adulto,2,1,RS,716610,2
2020,media,adulto,2,1,RS,717020,11
2020,media,adulto,2,1,RS,723310,1
2020,media,adulto,2,1,RS,724440,1
2020,media,adulto,2,1,RS,761425,1
2020,media,adulto,2,1,RS,768625,1
2020,media,adulto,2,1,RS,782315,2
2020,media,adulto,2,1,RS,782505,2
2020,media,adulto,2,1,RS,782510,1
2020,media,adulto,2,1,RS,842120,1
2020,media,adulto,2,1,RS,848510,1
2020,media,adulto,2,1,RS,848520,1
2020,media,adulto,2,1,RS,848605,2
2020,media,adulto,2,1,RS,998999,1
2020,media,adulto,2,1,RS,999992,3
2020,media,adulto,2,1,RS,999993,8
2020,media,adulto,2,1,RS,999994,23
2020,media,adulto,2,1,SC,141410,1
2020,media,adulto,2,1,SC,142305,1
2020,media,adulto,2,1,SC,241005,1
2020,media,adulto,2,1,SC,324115,1
2020,media,adulto,2,1,SC,354705,4
2020,media,adulto,2,1,SC,414105,1
2020,media,adulto,2,1,SC,512105,5
2020,media,adulto,2,1,SC,514205,1
2020,media,adulto,2,1,SC,524305,1
2020,media,adulto,2,1,SC,612005,1
2020,media,adulto,2,1,SC,622005,1
2020,media,adulto,2,1,SC,631020,1
2020,media,adulto,2,1,SC,631210,1
2020,media,adulto,2,1,SC,712225,1
2020,media,adulto,2,1,SC,715210,5
2020,media,adulto,2,1,SC,716405,1
2020,media,adulto,2,1,SC,716525,1
2020,media,adulto,2,1,SC,716610,2
2020,media,adulto,2,1,SC,717020,2
2020,media,adulto,2,1,SC,723310,1
2020,media,adulto,2,1,SC,724315,1
2020,media,adulto,2,1,SC,724605,1
2020,media,adulto,2,1,SC,773120,1
2020,media,adulto,2,1,SC,782305,1
2020,media,adulto,2,1,SC,782510,1
2020,media,adulto,2,1,SC,783220,1
2020,media,adulto,2,1,SC,784205,1
2020,media,adulto,2,1,SC,828105,1
2020,media,adulto,2,1,SC,999993,2
2020,media,adulto,2,1,SC,999994,3
2020,media,adulto,2,1,SE,141410,1
2020,media,adulto,2,1,SE,512105,3
2020,media,adulto,2,1,SE,514215,1
2020,media,adulto,2,1,SE,519925,1
2020,media,adulto,2,1,SE,524205,1
2020,media,adulto,2,1,SE,621005,1
2020,media,adulto,2,1,SE,622005,1
2020,media,adulto,2,1,SE,622020,10
2020,media,adulto,2,1,SE,631010,1
2020,media,adulto,2,1,SE,631020,2
2020,media,adulto,2,1,SE,631210,1
2020,media,adulto,2,1,SE,715210,5
2020,media,adulto,2,1,SE,716405,1
2020,media,adulto,2,1,SE,717020,2
2020,media,adulto,2,1,SE,725205,1
2020,media,adulto,2,1,SE,774105,1
2020,media,adulto,2,1,SE,782305,3
2020,media,adulto,2,1,SE,782510,1
2020,media,adulto,2,1,SE,783210,1
2020,media,adulto,2,1,SE,783220,1
2020,media,adulto,2,1,SE,821415,1
2020,media,adulto,2,1,SE,848510,1
2020,media,adulto,2,1,SE,911120,1
2020,media,adulto,2,1,SE,999991,1
2020,media,adulto,2,1,SE,999993,1
2020,media,adulto,2,1,SE,999994,1
2020,media,adulto,2,1,SP,111415,1
2020,media,adulto,2,1,SP,123105,1
2020,media,adulto,2,1,SP,123205,1
2020,media,adulto,2,1,SP,141410,2
2020,media,adulto,2,1,SP,141615,1
2020,media,adulto,2,1,SP,141705,1
2020,media,adulto,2,1,SP,142105,1
2020,media,adulto,2,1,SP,142530,1
2020,media,adulto,2,1,SP,21205,1
2020,media,adulto,2,1,SP,21210,1
2020,media,adulto,2,1,SP,212405,1
2020,media,adulto,2,1,SP,214205,3
2020,media,adulto,2,1,SP,214320,1
2020,media,adulto,2,1,SP,221105,1
2020,media,adulto,2,1,SP,224105,1
2020,media,adulto,2,1,SP,224135,1
2020,media,adulto,2,1,SP,231205,3
2020,media,adulto,2,1,SP,231210,1
2020,media,adulto,2,1,SP,231315,1
2020,media,adulto,2,1,SP,231340,1
2020,media,adulto,2,1,SP,251205,1
2020,media,adulto,2,1,SP,252105,4
2020,media,adulto,2,1,SP,252210,1
2020,media,adulto,2,1,SP,252305,1
2020,media,adulto,2,1,SP,253120,1
2020,media,adulto,2,1,SP,254410,1
2020,media,adulto,2,1,SP,261110,1
2020,media,adulto,2,1,SP,262105,1
2020,media,adulto,2,1,SP,262710,2
2020,media,adulto,2,1,SP,313315,1
2020,media,adulto,2,1,SP,314115,1
2020,media,adulto,2,1,SP,317110,4
2020,media,adulto,2,1,SP,333115,1
2020,media,adulto,2,1,SP,352310,1
2020,media,adulto,2,1,SP,354130,1
2020,media,adulto,2,1,SP,354415,1
2020,media,adulto,2,1,SP,354705,22
2020,media,adulto,2,1,SP,376225,1
2020,media,adulto,2,1,SP,411005,2
2020,media,adulto,2,1,SP,411010,4
2020,media,adulto,2,1,SP,414215,1
2020,media,adulto,2,1,SP,420135,1
2020,media,adulto,2,1,SP,421310,1
2020,media,adulto,2,1,SP,423105,1
2020,media,adulto,2,1,SP,511215,1
2020,media,adulto,2,1,SP,512105,10
2020,media,adulto,2,1,SP,512110,1
2020,media,adulto,2,1,SP,512115,1
2020,media,adulto,2,1,SP,512120,1
2020,media,adulto,2,1,SP,513205,2
2020,media,adulto,2,1,SP,513420,1
2020,media,adulto,2,1,SP,513425,1
2020,media,adulto,2,1,SP,513435,2
2020,media,adulto,2,1,SP,514120,1
2020,media,adulto,2,1,SP,514205,3
2020,media,adulto,2,1,SP,514210,7
2020,media,adulto,2,1,SP,514215,1
2020,media,adulto,2,1,SP,514225,1
2020,media,adulto,2,1,SP,516110,1
2020,media,adulto,2,1,SP,516210,1
2020,media,adulto,2,1,SP,516345,1
2020,media,adulto,2,1,SP,517310,5
2020,media,adulto,2,1,SP,517330,3
2020,media,adulto,2,1,SP,517405,1
2020,media,adulto,2,1,SP,517410,2
2020,media,adulto,2,1,SP,517420,3
2020,media,adulto,2,1,SP,519110,6
2020,media,adulto,2,1,SP,519205,1
2020,media,adulto,2,1,SP,519320,1
2020,media,adulto,2,1,SP,521110,9
2020,media,adulto,2,1,SP,521125,1
2020,media,adulto,2,1,SP,521135,1
2020,media,adulto,2,1,SP,523110,1
2020,media,adulto,2,1,SP,524105,1
2020,media,adulto,2,1,SP,524205,1
2020,media,adulto,2,1,SP,524305,2
2020,media,adulto,2,1,SP,621005,5
2020,media,adulto,2,1,SP,622005,1
2020,media,adulto,2,1,SP,622010,7
2020,media,adulto,2,1,SP,622020,3
2020,media,adulto,2,1,SP,632215,1
2020,media,adulto,2,1,SP,715210,45
2020,media,adulto,2,1,SP,715505,3
2020,media,adulto,2,1,SP,715610,1
2020,media,adulto,2,1,SP,715615,2
2020,media,adulto,2,1,SP,716305,1
2020,media,adulto,2,1,SP,716610,5
2020,media,adulto,2,1,SP,717020,17
2020,media,adulto,2,1,SP,721215,1
2020,media,adulto,2,1,SP,723310,1
2020,media,adulto,2,1,SP,724110,1
2020,media,adulto,2,1,SP,724440,5
2020,media,adulto,2,1,SP,725205,1
2020,media,adulto,2,1,SP,725505,1
2020,media,adulto,2,1,SP,763005,1
2020,media,adulto,2,1,SP,766215,2
2020,media,adulto,2,1,SP,768105,1
2020,media,adulto,2,1,SP,771105,1
2020,media,adulto,2,1,SP,774105,1
2020,media,adulto,2,1,SP,782220,2
2020,media,adulto,2,1,SP,782305,13
2020,media,adulto,2,1,SP,782310,1
2020,media,adulto,2,1,SP,782315,1
2020,media,adulto,2,1,SP,782410,1
2020,media,adulto,2,1,SP,782505,3
2020,media,adulto,2,1,SP,782510,1
2020,media,adulto,2,1,SP,782705,1
2020,media,adulto,2,1,SP,783210,1
2020,media,adulto,2,1,SP,783220,1
2020,media,adulto,2,1,SP,783225,8
2020,media,adulto,2,1,SP,784205,3
2020,media,adulto,2,1,SP,821405,1
2020,media,adulto,2,1,SP,821415,1
2020,media,adulto,2,1,SP,848305,4
2020,media,adulto,2,1,SP,848310,1
2020,media,adulto,2,1,SP,848510,2
2020,media,adulto,2,1,SP,862150,3
2020,media,adulto,2,1,SP,914405,5
2020,media,adulto,2,1,SP,951105,2
2020,media,adulto,2,1,SP,953115,1
2020,media,adulto,2,1,SP,991305,1
2020,media,adulto,2,1,SP,992115,1
2020,media,adulto,2,1,SP,992225,2
2020,media,adulto,2,1,SP,998999,77
2020,media,adulto,2,1,SP,999991,1
2020,media,adulto,2,1,SP,999992,4
2020,media,adulto,2,1,SP,999993,18
2020,media,adulto,2,1,SP,999994,86
2020,media,adulto,2,1,TO,313220,1
2020,media,adulto,2,1,TO,322215,1
2020,media,adulto,2,1,TO,354705,1
2020,media,adulto,2,1,TO,512105,4
2020,media,adulto,2,1,TO,512120,2
2020,media,adulto,2,1,TO,514210,2
2020,media,adulto,2,1,TO,621005,14
2020,media,adulto,2,1,TO,622020,2
2020,media,adulto,2,1,TO,622105,1
2020,media,adulto,2,1,TO,715210,4
2020,media,adulto,2,1,TO,716610,1
2020,media,adulto,2,1,TO,724315,1
2020,media,adulto,2,1,TO,724440,2
2020,media,adulto,2,1,TO,762345,1
2020,media,adulto,2,1,TO,782220,1
2020,media,adulto,2,1,TO,999991,2
2020,media,adulto,2,1,TO,999993,1
2020,media,adulto,2,2,AC,111415,1
2020,media,adulto,2,2,AC,516110,1
2020,media,adulto,2,2,AC,999992,1
2020,media,adulto,2,2,AL,223405,1
2020,media,adulto,2,2,AL,513205,1
2020,media,adulto,2,2,AL,513310,1
2020,media,adulto,2,2,AL,612005,1
2020,media,adulto,2,2,AL,621005,2
2020,media,adulto,2,2,AL,622115,1
2020,media,adulto,2,2,AL,999992,3
2020,media,adulto,2,2,AL,999993,3
2020,media,adulto,2,2,AM,221105,1
2020,media,adulto,2,2,AM,354705,2
2020,media,adulto,2,2,AM,514215,1
2020,media,adulto,2,2,AM,622020,1
2020,media,adulto,2,2,AM,999992,3
2020,media,adulto,2,2,AP,231205,1
2020,media,adulto,2,2,AP,513205,1
2020,media,adulto,2,2,AP,524305,1
2020,media,adulto,2,2,AP,622020,1
2020,media,adulto,2,2,AP,999992,2
2020,media,adulto,2,2,BA,141505,1
2020,media,adulto,2,2,BA,141615,1
2020,media,adulto,2,2,BA,214205,1
2020,media,adulto,2,2,BA,223505,3
2020,media,adulto,2,2,BA,231205,1
2020,media,adulto,2,2,BA,231210,2
2020,media,adulto,2,2,BA,232110,1
2020,media,adulto,2,2,BA,239415,2
2020,media,adulto,2,2,BA,251510,1
2020,media,adulto,2,2,BA,252105,1
2020,media,adulto,2,2,BA,252305,1
2020,media,adulto,2,2,BA,322205,2
2020,media,adulto,2,2,BA,351110,1
2020,media,adulto,2,2,BA,354145,1
2020,media,adulto,2,2,BA,354705,5
2020,media,adulto,2,2,BA,411010,3
2020,media,adulto,2,2,BA,422310,1
2020,media,adulto,2,2,BA,512105,14
2020,media,adulto,2,2,BA,512110,15
2020,media,adulto,2,2,BA,512120,11
2020,media,adulto,2,2,BA,513205,6
2020,media,adulto,2,2,BA,513315,1
