bootstrap_iteration,bootstrap_sample_size,bootstrap_evaluation_sample_size,contrast,treated_level,reference_level,n_used,n_removed_no_common_support,risk_treated,risk_reference,risk_difference,risk_ratio,model_type,support_type,crossfit_folds
147,100000,100000,alta_vs_media,alta,media,93339,6661,0.6391645832870457,0.6657123572985502,-0.026547774011504433,0.9601212539913863,xgb_3class,global_three_level_common_support_min_cell_20,1
148,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657048326727928,0.6768157466501051,-0.011110913977312342,0.9835835468777053,xgb_3class,global_three_level_common_support_min_cell_20,1
148,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387228254742277,0.6768157466501051,-0.03809292117587748,0.9437174425027518,xgb_3class,global_three_level_common_support_min_cell_20,1
148,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387228254742277,0.6657048326727928,-0.02698200719856514,0.9594685123581981,xgb_3class,global_three_level_common_support_min_cell_20,1
149,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656118308501275,0.6771723820397153,-0.011560551189587764,0.9829282004166116,xgb_3class,global_three_level_common_support_min_cell_20,1
149,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389290581107576,0.6771723820397153,-0.038243323928957684,0.9435249798378299,xgb_3class,global_three_level_common_support_min_cell_20,1
149,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389290581107576,0.6656118308501275,-0.02668277273936992,0.95991241215576,xgb_3class,global_three_level_common_support_min_cell_20,1
150,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656980781067401,0.6769419253636355,-0.011243847256895423,0.9833902335848743,xgb_3class,global_three_level_common_support_min_cell_20,1
150,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387891399604203,0.6769419253636355,-0.038152785403215206,0.94363949997229,xgb_3class,global_three_level_common_support_min_cell_20,1
150,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387891399604203,0.6656980781067401,-0.026908938146319783,0.9595778641529965,xgb_3class,global_three_level_common_support_min_cell_20,1
151,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657515000882434,0.6767950886931081,-0.011043588604864762,0.9836825225398873,xgb_3class,global_three_level_common_support_min_cell_20,1
151,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387517141127225,0.6767950886931081,-0.03804337458038565,0.9437889322544473,xgb_3class,global_three_level_common_support_min_cell_20,1
151,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387517141127225,0.6657515000882434,-0.026999785975520885,0.9594446486835672,xgb_3class,global_three_level_common_support_min_cell_20,1
152,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657387485858819,0.6763678804275651,-0.010629131841683237,0.9842849843269257,xgb_3class,global_three_level_common_support_min_cell_20,1
152,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387327986715604,0.6763678804275651,-0.03763508175600472,0.9443570831125012,xgb_3class,global_three_level_common_support_min_cell_20,1
152,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387327986715604,0.6657387485858819,-0.02700594991432148,0.9594346130945725,xgb_3class,global_three_level_common_support_min_cell_20,1
153,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.665645621102081,0.6775951105222648,-0.011949489420183812,0.9823648529414954,xgb_3class,global_three_level_common_support_min_cell_20,1
153,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6388898421305397,0.6775951105222648,-0.03870526839172517,0.9428784715375342,xgb_3class,global_three_level_common_support_min_cell_20,1
153,100000,100000,alta_vs_media,alta,media,93339,6661,0.6388898421305397,0.665645621102081,-0.026755778971541355,0.9598047698004188,xgb_3class,global_three_level_common_support_min_cell_20,1
154,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6658299815166246,0.6765739217867851,-0.010743940270160457,0.98412007923423,xgb_3class,global_three_level_common_support_min_cell_20,1
154,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6385676793377771,0.6765739217867851,-0.038006242449007965,0.9438254398741293,xgb_3class,global_three_level_common_support_min_cell_20,1
154,100000,100000,alta_vs_media,alta,media,93339,6661,0.6385676793377771,0.6658299815166246,-0.02726230217884751,0.9590551598221072,xgb_3class,global_three_level_common_support_min_cell_20,1
155,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656827528899708,0.6775543596179949,-0.01187160672802412,0.9824787390716262,xgb_3class,global_three_level_common_support_min_cell_20,1
155,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6391647636965779,0.6775543596179949,-0.038389595921417,0.9433409358578092,xgb_3class,global_three_level_common_support_min_cell_20,1
155,100000,100000,alta_vs_media,alta,media,93339,6661,0.6391647636965779,0.6656827528899708,-0.026517989193392877,0.9601642237563334,xgb_3class,global_three_level_common_support_min_cell_20,1
156,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657127397074905,0.6772043938056395,-0.011491654098149007,0.9830307449224153,xgb_3class,global_three_level_common_support_min_cell_20,1
156,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6390821409879033,0.6772043938056395,-0.03812225281773618,0.9437064301908865,xgb_3class,global_three_level_common_support_min_cell_20,1
156,100000,100000,alta_vs_media,alta,media,93339,6661,0.6390821409879033,0.6657127397074905,-0.026630598719587173,0.9599968618126664,xgb_3class,global_three_level_common_support_min_cell_20,1
157,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657380541829475,0.6758184283419514,-0.010080374159003869,0.9850841975651138,xgb_3class,global_three_level_common_support_min_cell_20,1
157,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6385693117049044,0.6758184283419514,-0.037249116637047,0.9448829521733615,xgb_3class,global_three_level_common_support_min_cell_20,1
157,100000,100000,alta_vs_media,alta,media,93339,6661,0.6385693117049044,0.6657380541829475,-0.02716874247804313,0.95919004132731,xgb_3class,global_three_level_common_support_min_cell_20,1
158,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656658359251391,0.6773691280741506,-0.011703292149011557,0.9827224305567549,xgb_3class,global_three_level_common_support_min_cell_20,1
158,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389373100230871,0.6773691280741506,-0.03843181805106355,0.9432631094949215,xgb_3class,global_three_level_common_support_min_cell_20,1
158,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389373100230871,0.6656658359251391,-0.02672852590205199,0.9598469315089533,xgb_3class,global_three_level_common_support_min_cell_20,1
159,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657704321415945,0.6755813488723909,-0.00981091673079637,0.9854778158882395,xgb_3class,global_three_level_common_support_min_cell_20,1
159,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6388775971004252,0.6755813488723909,-0.03670375177196561,0.945670862830616,xgb_3class,global_three_level_common_support_min_cell_20,1
159,100000,100000,alta_vs_media,alta,media,93339,6661,0.6388775971004252,0.6657704321415945,-0.02689283504116924,0.9596064442894188,xgb_3class,global_three_level_common_support_min_cell_20,1
160,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657293882881761,0.6766307018672068,-0.01090131357903068,0.9838888280579823,xgb_3class,global_three_level_common_support_min_cell_20,1
160,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6384247501746574,0.6766307018672068,-0.03820595169254937,0.9435350013129503,xgb_3class,global_three_level_common_support_min_cell_20,1
160,100000,100000,alta_vs_media,alta,media,93339,6661,0.6384247501746574,0.6657293882881761,-0.027304638113518687,0.9589853796544441,xgb_3class,global_three_level_common_support_min_cell_20,1
161,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656790569766166,0.6760165348099196,-0.010337477833303077,0.9847082470605402,xgb_3class,global_three_level_common_support_min_cell_20,1
161,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389311225659767,0.6760165348099196,-0.037085412243942906,0.9451412645485506,xgb_3class,global_three_level_common_support_min_cell_20,1
161,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389311225659767,0.6656790569766166,-0.02674793441063983,0.9598185730340929,xgb_3class,global_three_level_common_support_min_cell_20,1
162,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656224704689148,0.6777111128539776,-0.012088642385062798,0.9821625436623651,xgb_3class,global_three_level_common_support_min_cell_20,1
162,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6390787658255704,0.6777111128539776,-0.03863234702840712,0.9429958483848397,xgb_3class,global_three_level_common_support_min_cell_20,1
162,100000,100000,alta_vs_media,alta,media,93339,6661,0.6390787658255704,0.6656224704689148,-0.026543704643344324,0.9601219823233357,xgb_3class,global_three_level_common_support_min_cell_20,1
163,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657441395465802,0.6759418620126165,-0.01019772246603634,0.9849133142373034,xgb_3class,global_three_level_common_support_min_cell_20,1
163,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6388325390715246,0.6759418620126165,-0.03710932294109193,0.9450998302862927,xgb_3class,global_three_level_common_support_min_cell_20,1
163,100000,100000,alta_vs_media,alta,media,93339,6661,0.6388325390715246,0.6657441395465802,-0.026911600475055586,0.9595766618488233,xgb_3class,global_three_level_common_support_min_cell_20,1
164,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.665637774020929,0.6774979052307734,-0.011860131209844305,0.9824942171506723,xgb_3class,global_three_level_common_support_min_cell_20,1
164,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.639015741009093,0.6774979052307734,-0.03848216422168038,0.9431995819845784,xgb_3class,global_three_level_common_support_min_cell_20,1
164,100000,100000,alta_vs_media,alta,media,93339,6661,0.639015741009093,0.665637774020929,-0.026622033011836077,0.9600052249874284,xgb_3class,global_three_level_common_support_min_cell_20,1
165,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657954617818339,0.67768200650237,-0.011886544720536074,0.9824599965669968,xgb_3class,global_three_level_common_support_min_cell_20,1
165,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389680137044679,0.67768200650237,-0.03871399279790211,0.942872922068993,xgb_3class,global_three_level_common_support_min_cell_20,1
165,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389680137044679,0.6657954617818339,-0.026827448077366034,0.9597061716137729,xgb_3class,global_three_level_common_support_min_cell_20,1
166,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656564609123756,0.6784985254152914,-0.012842064502915806,0.981072818846503,xgb_3class,global_three_level_common_support_min_cell_20,1
166,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.638375121221433,0.6784985254152914,-0.0401234041938584,0.9408644194631081,xgb_3class,global_three_level_common_support_min_cell_20,1
166,100000,100000,alta_vs_media,alta,media,93339,6661,0.638375121221433,0.6656564609123756,-0.027281339690942596,0.9590158868832285,xgb_3class,global_three_level_common_support_min_cell_20,1
167,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656350984725413,0.67715646759974,-0.0115213691271987,0.9829856618396667,xgb_3class,global_three_level_common_support_min_cell_20,1
167,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387921089000077,0.67715646759974,-0.038364358699732315,0.9433449128297936,xgb_3class,global_three_level_common_support_min_cell_20,1
167,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387921089000077,0.6656350984725413,-0.026842989572533615,0.9596731157444502,xgb_3class,global_three_level_common_support_min_cell_20,1
168,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657584175651475,0.6772931248281109,-0.01153470726296335,0.9829694015188908,xgb_3class,global_three_level_common_support_min_cell_20,1
168,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387281409132444,0.6772931248281109,-0.03856498391486651,0.9430601278808878,xgb_3class,global_three_level_common_support_min_cell_20,1
168,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387281409132444,0.6657584175651475,-0.027030276651903162,0.9593992716595909,xgb_3class,global_three_level_common_support_min_cell_20,1
169,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657678350104209,0.676973953594582,-0.011206118584161096,0.9834467507580475,xgb_3class,global_three_level_common_support_min_cell_20,1
169,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389318626101282,0.676973953594582,-0.03804209098445377,0.9438056799933606,xgb_3class,global_three_level_common_support_min_cell_20,1
169,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389318626101282,0.6657678350104209,-0.026835972400292674,0.9596916958298645,xgb_3class,global_three_level_common_support_min_cell_20,1
170,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656553222014974,0.6761751445349583,-0.010519822333460938,0.9844421635156436,xgb_3class,global_three_level_common_support_min_cell_20,1
170,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6384597983546615,0.6761751445349583,-0.037715346180296816,0.944222519142972,xgb_3class,global_three_level_common_support_min_cell_20,1
170,100000,100000,alta_vs_media,alta,media,93339,6661,0.6384597983546615,0.6656553222014974,-0.02719552384683588,0.9591447361122373,xgb_3class,global_three_level_common_support_min_cell_20,1
171,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6655735905192527,0.677267619523066,-0.011694029003813333,0.9827335182330903,xgb_3class,global_three_level_common_support_min_cell_20,1
171,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389564420080884,0.677267619523066,-0.03831117751497759,0.9434327341059706,xgb_3class,global_three_level_common_support_min_cell_20,1
171,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389564420080884,0.6655735905192527,-0.026617148511164257,0.9600087069404322,xgb_3class,global_three_level_common_support_min_cell_20,1
172,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657738771073427,0.6766994467667556,-0.010925569659412937,0.9838546200804288,xgb_3class,global_three_level_common_support_min_cell_20,1
172,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6386169209222886,0.6766994467667556,-0.03808252584446703,0.9437231314043126,xgb_3class,global_three_level_common_support_min_cell_20,1
172,100000,100000,alta_vs_media,alta,media,93339,6661,0.6386169209222886,0.6657738771073427,-0.027156956185054093,0.9592099403133001,xgb_3class,global_three_level_common_support_min_cell_20,1
173,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657470794884949,0.6757228828314237,-0.009975803342928802,0.9852368425039447,xgb_3class,global_three_level_common_support_min_cell_20,1
173,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387142324574949,0.6757228828314237,-0.03700865037392875,0.9452310239682064,xgb_3class,global_three_level_common_support_min_cell_20,1
173,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387142324574949,0.6657470794884949,-0.02703284703099995,0.9593947193102675,xgb_3class,global_three_level_common_support_min_cell_20,1
174,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6658621711924256,0.67555090327089,-0.009688732078464324,0.9856580280900324,xgb_3class,global_three_level_common_support_min_cell_20,1
174,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6385380672118312,0.67555090327089,-0.03701283605905881,0.9452108851015525,xgb_3class,global_three_level_common_support_min_cell_20,1
174,100000,100000,alta_vs_media,alta,media,93339,6661,0.6385380672118312,0.6658621711924256,-0.027324103980594483,0.9589643245062826,xgb_3class,global_three_level_common_support_min_cell_20,1
175,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657322108672331,0.6766744239622768,-0.010942213095043729,0.9838294271106458,xgb_3class,global_three_level_common_support_min_cell_20,1
175,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6390360224131378,0.6766744239622768,-0.037638401549139,0.9443773841358644,xgb_3class,global_three_level_common_support_min_cell_20,1
175,100000,100000,alta_vs_media,alta,media,93339,6661,0.6390360224131378,0.6657322108672331,-0.02669618845409527,0.9598995091144549,xgb_3class,global_three_level_common_support_min_cell_20,1
176,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657610865405663,0.6765881474645392,-0.010827060923972898,0.9839975604589787,xgb_3class,global_three_level_common_support_min_cell_20,1
176,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6385046559356714,0.6765881474645392,-0.03808349152886781,0.9437124465280944,xgb_3class,global_three_level_common_support_min_cell_20,1
176,100000,100000,alta_vs_media,alta,media,93339,6661,0.6385046559356714,0.6657610865405663,-0.02725643060489491,0.9590597420667449,xgb_3class,global_three_level_common_support_min_cell_20,1
177,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656720227088967,0.6768138365318465,-0.011141813822949764,0.9835378456799243,xgb_3class,global_three_level_common_support_min_cell_20,1
177,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6384386633385196,0.6768138365318465,-0.03837517319332684,0.9433002531538506,xgb_3class,global_three_level_common_support_min_cell_20,1
177,100000,100000,alta_vs_media,alta,media,93339,6661,0.6384386633385196,0.6656720227088967,-0.027233359370377075,0.9590889230111351,xgb_3class,global_three_level_common_support_min_cell_20,1
178,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656422755032984,0.6774217895888424,-0.011779514085544007,0.9826112559906088,xgb_3class,global_three_level_common_support_min_cell_20,1
178,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.638850186441814,0.6774217895888424,-0.038571603147028344,0.9430611714299312,xgb_3class,global_three_level_common_support_min_cell_20,1
178,100000,100000,alta_vs_media,alta,media,93339,6661,0.638850186441814,0.6656422755032984,-0.026792089061484337,0.959750018820204,xgb_3class,global_three_level_common_support_min_cell_20,1
179,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656209536381842,0.6789923029317839,-0.013371349293599732,0.9803070679360217,xgb_3class,global_three_level_common_support_min_cell_20,1
179,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6386045679326124,0.6789923029317839,-0.040387734999171476,0.940518125426778,xgb_3class,global_three_level_common_support_min_cell_20,1
179,100000,100000,alta_vs_media,alta,media,93339,6661,0.6386045679326124,0.6656209536381842,-0.027016385705571744,0.9594117559582459,xgb_3class,global_three_level_common_support_min_cell_20,1
180,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656285968016857,0.6777268703701765,-0.012098273568490803,0.9821487473827285,xgb_3class,global_three_level_common_support_min_cell_20,1
180,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6382967548591154,0.6777268703701765,-0.039430115511061126,0.9418200498830388,xgb_3class,global_three_level_common_support_min_cell_20,1
180,100000,100000,alta_vs_media,alta,media,93339,6661,0.6382967548591154,0.6656285968016857,-0.027331841942570323,0.9589382997156394,xgb_3class,global_three_level_common_support_min_cell_20,1
181,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656350182703994,0.677134128911361,-0.011499110640961652,0.9830179721417248,xgb_3class,global_three_level_common_support_min_cell_20,1
181,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6386473435395976,0.677134128911361,-0.03848678537176342,0.9431622425624312,xgb_3class,global_three_level_common_support_min_cell_20,1
181,100000,100000,alta_vs_media,alta,media,93339,6661,0.6386473435395976,0.6656350182703994,-0.02698767473080177,0.9594557467830838,xgb_3class,global_three_level_common_support_min_cell_20,1
182,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657943480783641,0.6757616890530637,-0.009967340974699535,0.9852502130023579,xgb_3class,global_three_level_common_support_min_cell_20,1
182,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6388117756136253,0.6757616890530637,-0.03694991343943832,0.9453210887240208,xgb_3class,global_three_level_common_support_min_cell_20,1
182,100000,100000,alta_vs_media,alta,media,93339,6661,0.6388117756136253,0.6657943480783641,-0.026982572464738785,0.9594731127673032,xgb_3class,global_three_level_common_support_min_cell_20,1
183,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656531257330482,0.6758973335909545,-0.010244207857906251,0.9848435445018253,xgb_3class,global_three_level_common_support_min_cell_20,1
183,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6388022051068252,0.6758973335909545,-0.037095128484129325,0.9451172143451909,xgb_3class,global_three_level_common_support_min_cell_20,1
183,100000,100000,alta_vs_media,alta,media,93339,6661,0.6388022051068252,0.6656531257330482,-0.026850920626223074,0.9596622931851276,xgb_3class,global_three_level_common_support_min_cell_20,1
184,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6658193825049485,0.6744503452924487,-0.008630962787500196,0.9872029677977884,xgb_3class,global_three_level_common_support_min_cell_20,1
184,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6385333788770393,0.6744503452924487,-0.035916966415409424,0.9467463147345037,xgb_3class,global_three_level_common_support_min_cell_20,1
184,100000,100000,alta_vs_media,alta,media,93339,6661,0.6385333788770393,0.6658193825049485,-0.027286003627909228,0.9590189106161888,xgb_3class,global_three_level_common_support_min_cell_20,1
185,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656848397844691,0.6780397539032668,-0.012354914118797633,0.981778481206044,xgb_3class,global_three_level_common_support_min_cell_20,1
185,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6390822837578484,0.6780397539032668,-0.038957470145418394,0.9425439733862916,xgb_3class,global_three_level_common_support_min_cell_20,1
185,100000,100000,alta_vs_media,alta,media,93339,6661,0.6390822837578484,0.6656848397844691,-0.02660255602662076,0.9600373112969885,xgb_3class,global_three_level_common_support_min_cell_20,1
186,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6658570874582813,0.6771712555150174,-0.011314168056736129,0.9832920137046702,xgb_3class,global_three_level_common_support_min_cell_20,1
186,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6385560431485664,0.6771712555150174,-0.038615212366451046,0.9429757065853562,xgb_3class,global_three_level_common_support_min_cell_20,1
186,100000,100000,alta_vs_media,alta,media,93339,6661,0.6385560431485664,0.6658570874582813,-0.027301044309714917,0.9589986427659292,xgb_3class,global_three_level_common_support_min_cell_20,1
187,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6658041544046037,0.6765991920867592,-0.010795037682155506,0.9840451513859164,xgb_3class,global_three_level_common_support_min_cell_20,1
187,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6391839342026143,0.6765991920867592,-0.037415257884144903,0.944701001240115,xgb_3class,global_three_level_common_support_min_cell_20,1
187,100000,100000,alta_vs_media,alta,media,93339,6661,0.6391839342026143,0.6658041544046037,-0.026620220201989397,0.9600179421743101,xgb_3class,global_three_level_common_support_min_cell_20,1
188,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657175449123169,0.6772364634494439,-0.011518918537126943,0.9829912901050006,xgb_3class,global_three_level_common_support_min_cell_20,1
188,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6391659569296387,0.6772364634494439,-0.03807050651980515,0.9437855039200098,xgb_3class,global_three_level_common_support_min_cell_20,1
188,100000,100000,alta_vs_media,alta,media,93339,6661,0.6391659569296387,0.6657175449123169,-0.026551587982678204,0.9601158356339018,xgb_3class,global_three_level_common_support_min_cell_20,1
189,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657046782488208,0.6752812971380124,-0.00957661888919159,0.985818326481454,xgb_3class,global_three_level_common_support_min_cell_20,1
189,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387538394886744,0.6752812971380124,-0.03652745764933807,0.9459077901251681,xgb_3class,global_three_level_common_support_min_cell_20,1
189,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387538394886744,0.6657046782488208,-0.02695083876014648,0.9595153231744707,xgb_3class,global_three_level_common_support_min_cell_20,1
190,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656842249109794,0.67682861272122,-0.01114438781024052,0.9835344020616474,xgb_3class,global_three_level_common_support_min_cell_20,1
190,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6386822535931148,0.67682861272122,-0.038146359128105156,0.9436395589501809,xgb_3class,global_three_level_common_support_min_cell_20,1
190,100000,100000,alta_vs_media,alta,media,93339,6661,0.6386822535931148,0.6656842249109794,-0.027001971317864637,0.9594372672396202,xgb_3class,global_three_level_common_support_min_cell_20,1
191,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657369130960076,0.6765085947727916,-0.010771681676783995,0.9840775390586106,xgb_3class,global_three_level_common_support_min_cell_20,1
191,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6384579713197938,0.6765085947727916,-0.03805062345299781,0.9437544123651862,xgb_3class,global_three_level_common_support_min_cell_20,1
191,100000,100000,alta_vs_media,alta,media,93339,6661,0.6384579713197938,0.6657369130960076,-0.027278941776213816,0.9590244415780504,xgb_3class,global_three_level_common_support_min_cell_20,1
192,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657278444385243,0.6755801281733795,-0.00985228373485525,0.9854165578234314,xgb_3class,global_three_level_common_support_min_cell_20,1
192,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389266616895303,0.6755801281733795,-0.03665346648384926,0.9457451974158089,xgb_3class,global_three_level_common_support_min_cell_20,1
192,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389266616895303,0.6657278444385243,-0.026801182748994012,0.9597415325603541,xgb_3class,global_three_level_common_support_min_cell_20,1
193,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.665735493007888,0.6763524712682262,-0.010616978260338139,0.9843025955971887,xgb_3class,global_three_level_common_support_min_cell_20,1
193,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387644864567847,0.6763524712682262,-0.03758798481144143,0.9444254491434616,xgb_3class,global_three_level_common_support_min_cell_20,1
193,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387644864567847,0.665735493007888,-0.026971006551103294,0.9594869030803144,xgb_3class,global_three_level_common_support_min_cell_20,1
194,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.665657905294087,0.6767311428578179,-0.011073237563730909,0.9836371686443025,xgb_3class,global_three_level_common_support_min_cell_20,1
194,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6386413618034662,0.6767311428578179,-0.03808978105435168,0.943715046283374,xgb_3class,global_three_level_common_support_min_cell_20,1
194,100000,100000,alta_vs_media,alta,media,93339,6661,0.6386413618034662,0.665657905294087,-0.02701654349062077,0.9594137720355249,xgb_3class,global_three_level_common_support_min_cell_20,1
195,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6658112514465399,0.676051769738724,-0.010240518292184198,0.9848524643369517,xgb_3class,global_three_level_common_support_min_cell_20,1
195,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387885494097146,0.676051769738724,-0.03726322032900942,0.9448811141439498,xgb_3class,global_three_level_common_support_min_cell_20,1
195,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387885494097146,0.6658112514465399,-0.02702270203682522,0.959413869954712,xgb_3class,global_three_level_common_support_min_cell_20,1
196,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657523925182574,0.675775401909898,-0.010023009391640691,0.9851681352068848,xgb_3class,global_three_level_common_support_min_cell_20,1
196,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.638480304871808,0.675775401909898,-0.037295097038090086,0.9448114019351911,xgb_3class,global_three_level_common_support_min_cell_20,1
196,100000,100000,alta_vs_media,alta,media,93339,6661,0.638480304871808,0.6657523925182574,-0.027272087646449394,0.9590356896153377,xgb_3class,global_three_level_common_support_min_cell_20,1
197,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657069772713364,0.676530212867626,-0.010823235596289615,0.9840018444255241,xgb_3class,global_three_level_common_support_min_cell_20,1
197,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389411732732245,0.676530212867626,-0.03758903959440152,0.944438490876746,xgb_3class,global_three_level_common_support_min_cell_20,1
197,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389411732732245,0.6657069772713364,-0.026765803998111903,0.9597934152533264,xgb_3class,global_three_level_common_support_min_cell_20,1
