posterior_sample,level,risk
132,alta,0.6402411460876465
133,baixa,0.6931899785995483
133,media,0.6700659990310669
133,alta,0.6381349563598633
134,baixa,0.6943237781524658
134,media,0.6718378067016602
134,alta,0.6392709612846375
135,baixa,0.6920614242553711
135,media,0.6691637635231018
135,alta,0.6372929215431213
136,baixa,0.6947352886199951
136,media,0.6719275712966919
136,alta,0.6409099698066711
137,baixa,0.6917868256568909
137,media,0.6684368252754211
137,alta,0.6365823149681091
138,baixa,0.6921676993370056
138,media,0.6700458526611328
138,alta,0.6378213763237
139,baixa,0.692006528377533
139,media,0.6689555048942566
139,alta,0.6371661424636841
140,baixa,0.6935596466064453
140,media,0.670522153377533
140,alta,0.6394667029380798
141,baixa,0.6928513050079346
141,media,0.6698616743087769
141,alta,0.6385471224784851
142,baixa,0.6926237940788269
142,media,0.6701924800872803
142,alta,0.6375070214271545
143,baixa,0.6941632628440857
143,media,0.6710976362228394
143,alta,0.6397539973258972
144,baixa,0.6939108967781067
144,media,0.6711090207099915
144,alta,0.639167845249176
145,baixa,0.6940003037452698
145,media,0.6716504096984863
145,alta,0.6394626498222351
146,baixa,0.6926476359367371
146,media,0.6695329546928406
146,alta,0.6381450891494751
147,baixa,0.6919447779655457
147,media,0.6691889762878418
147,alta,0.6371393799781799
148,baixa,0.6934294104576111
148,media,0.6704748868942261
148,alta,0.638835608959198
149,baixa,0.6923521161079407
149,media,0.668750524520874
149,alta,0.6379664540290833
150,baixa,0.6928162574768066
150,media,0.6697743535041809
150,alta,0.6380219459533691
151,baixa,0.6938835978507996
151,media,0.6706132292747498
151,alta,0.6395577788352966
152,baixa,0.6931595206260681
152,media,0.6697691679000854
152,alta,0.6381403207778931
153,baixa,0.6940522193908691
153,media,0.6718944311141968
153,alta,0.6392753720283508
154,baixa,0.6927656531333923
154,media,0.6697043180465698
154,alta,0.6392141580581665
155,baixa,0.6932185888290405
155,media,0.670228898525238
155,alta,0.637911319732666
156,baixa,0.6933909058570862
156,media,0.670045793056488
156,alta,0.6386460065841675
157,baixa,0.693912148475647
157,media,0.6710619330406189
157,alta,0.6399608850479126
158,baixa,0.6934056282043457
158,media,0.6702300310134888
158,alta,0.6380616426467896
159,baixa,0.6928964853286743
159,media,0.6701098680496216
159,alta,0.6376212239265442
160,baixa,0.6913002133369446
160,media,0.6681443452835083
160,alta,0.6357236504554749
161,baixa,0.6925255060195923
161,media,0.6697824001312256
161,alta,0.6384589076042175
162,baixa,0.6929522156715393
162,media,0.6692351698875427
162,alta,0.6389913558959961
163,baixa,0.6919850707054138
163,media,0.6691688299179077
163,alta,0.6371821761131287
164,baixa,0.6909551620483398
164,media,0.6674155592918396
164,alta,0.6365686058998108
165,baixa,0.6921991109848022
165,media,0.6696500778198242
165,alta,0.6368368864059448
166,baixa,0.692664384841919
166,media,0.6701511740684509
166,alta,0.6374846696853638
167,baixa,0.6921764016151428
167,media,0.6693981885910034
167,alta,0.6377081274986267
168,baixa,0.6921647191047668
168,media,0.6686820387840271
168,alta,0.6368003487586975
169,baixa,0.6916234493255615
169,media,0.668325662612915
169,alta,0.6370456218719482
170,baixa,0.6939356923103333
170,media,0.6711263060569763
170,alta,0.6390778422355652
171,baixa,0.6930336356163025
171,media,0.6698450446128845
171,alta,0.6387565732002258
172,baixa,0.6929309964179993
172,media,0.6703232526779175
172,alta,0.6376956105232239
173,baixa,0.6932325959205627
173,media,0.6697663068771362
173,alta,0.6396266222000122
174,baixa,0.6919088959693909
174,media,0.6689282655715942
174,alta,0.6366011500358582
175,baixa,0.6939719915390015
175,media,0.6700437068939209
175,alta,0.6398464441299438
176,baixa,0.6919859647750854
176,media,0.6695850491523743
176,alta,0.637244701385498
177,baixa,0.6934458613395691
177,media,0.6702514886856079
177,alta,0.639054536819458
178,baixa,0.692690372467041
178,media,0.6700096130371094
178,alta,0.6373240947723389
179,baixa,0.6926472783088684
179,media,0.6700870394706726
179,alta,0.6377905607223511
180,baixa,0.6926591992378235
180,media,0.6702213883399963
180,alta,0.6384044289588928
181,baixa,0.6935315132141113
181,media,0.6707231402397156
181,alta,0.638139009475708
182,baixa,0.6938029527664185
182,media,0.6708863973617554
182,alta,0.6397747993469238
183,baixa,0.694823682308197
183,media,0.6720125079154968
183,alta,0.6402673125267029
184,baixa,0.6940610408782959
184,media,0.6711090207099915
184,alta,0.6397997736930847
185,baixa,0.6936478614807129
185,media,0.6701908707618713
185,alta,0.6388019323348999
186,baixa,0.6922215223312378
186,media,0.6699378490447998
186,alta,0.6372290849685669
187,baixa,0.6934974193572998
187,media,0.6699931621551514
