bootstrap_iteration,bootstrap_sample_size,bootstrap_evaluation_sample_size,contrast,treated_level,reference_level,n_used,n_removed_no_common_support,risk_treated,risk_reference,risk_difference,risk_ratio,model_type,support_type
161,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683162881393798,0.6824832992614959,-0.014167011122116047,0.9792419665983828,xgb,pairwise_common_support_min_cell_20
161,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6374719810968212,0.6709081082627925,-0.03343612716597122,0.9501628810947766,xgb,pairwise_common_support_min_cell_20
161,100000,100000,alta_vs_media,alta,media,86162,1447,0.6440079674238738,0.6695718315193806,-0.025563864095506816,0.9618205801198391,xgb,pairwise_common_support_min_cell_20
162,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683003113961611,0.6845672240613281,-0.016266912665167,0.9762376694451418,xgb,pairwise_common_support_min_cell_20
162,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6371835098538097,0.6724737340940021,-0.03529022424019246,0.9475217804785526,xgb,pairwise_common_support_min_cell_20
162,100000,100000,alta_vs_media,alta,media,86162,1447,0.6441519300199904,0.6695887091185431,-0.025436779098552686,0.962011338076417,xgb,pairwise_common_support_min_cell_20
163,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682775382591648,0.6823275467227504,-0.014050008463585617,0.9794087040292182,xgb,pairwise_common_support_min_cell_20
163,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6368903883302626,0.6700326922607586,-0.033142303930496,0.9505362882836799,xgb,pairwise_common_support_min_cell_20
163,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437589151957449,0.6696756185036337,-0.025916703307888755,0.9612996164235474,xgb,pairwise_common_support_min_cell_20
164,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682237118244304,0.6842420834108704,-0.01601837158644004,0.9765896135668969,xgb,pairwise_common_support_min_cell_20
164,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6369569550645263,0.6717307403675568,-0.034773785303030436,0.9482325532935966,xgb,pairwise_common_support_min_cell_20
164,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438954776320752,0.6695742990891576,-0.025678821457082335,0.9616490335844521,xgb,pairwise_common_support_min_cell_20
165,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683684298924658,0.6833020250092222,-0.014933595116756404,0.9781449570319145,xgb,pairwise_common_support_min_cell_20
165,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.637228111346898,0.6713667115779978,-0.034138600231099714,0.9491505914094855,xgb,pairwise_common_support_min_cell_20
165,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439803694390664,0.6697064817374834,-0.025726112298416925,0.9615859887876952,xgb,pairwise_common_support_min_cell_20
166,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683084079221986,0.6842310355699474,-0.015922627647748766,0.9767291648288278,xgb,pairwise_common_support_min_cell_20
166,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6369280252223115,0.671948402630423,-0.03502037740811148,0.9478823414550581,xgb,pairwise_common_support_min_cell_20
166,100000,100000,alta_vs_media,alta,media,86162,1447,0.6436262040900591,0.6696026495880776,-0.025976445498018474,0.9612061787479507,xgb,pairwise_common_support_min_cell_20
167,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682645339951363,0.6831036131424136,-0.014839079147277334,0.9782769716602514,xgb,pairwise_common_support_min_cell_20
167,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6369404113702648,0.670819600299483,-0.03387918892921815,0.94949582732214,xgb,pairwise_common_support_min_cell_20
167,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437752371790845,0.6695677608972191,-0.025792523718134674,0.9614788446749993,xgb,pairwise_common_support_min_cell_20
168,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683179090445472,0.6839223997869956,-0.015604490742448407,0.9771838285347748,xgb,pairwise_common_support_min_cell_20
168,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6375483517061944,0.6721409777252487,-0.03459262601905433,0.9485336749797231,xgb,pairwise_common_support_min_cell_20
168,100000,100000,alta_vs_media,alta,media,86162,1447,0.643656192786902,0.6696998441349843,-0.026043651348082286,0.9611114567575845,xgb,pairwise_common_support_min_cell_20
169,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.668223940173137,0.6838178995567598,-0.015593959383622735,0.9771957426184215,xgb,pairwise_common_support_min_cell_20
169,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.637362386013926,0.6720169323642637,-0.03465454635033771,0.9484320339542377,xgb,pairwise_common_support_min_cell_20
169,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438880574139295,0.6696071788234808,-0.025719121409551238,0.9615907322637424,xgb,pairwise_common_support_min_cell_20
170,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683001233914472,0.6824516587681928,-0.014151535376745628,0.9792636808850479,xgb,pairwise_common_support_min_cell_20
170,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.637222418291723,0.6709064482094543,-0.03368402991773134,0.9497932535786042,xgb,pairwise_common_support_min_cell_20
170,100000,100000,alta_vs_media,alta,media,86162,1447,0.643660230256704,0.6696514766524283,-0.025991246395724255,0.9611869049768189,xgb,pairwise_common_support_min_cell_20
171,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6681911892726596,0.683407516725072,-0.015216327452412415,0.9777346208813594,xgb,pairwise_common_support_min_cell_20
171,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372097863759452,0.6713082407229576,-0.03409845434701242,0.949205964892833,xgb,pairwise_common_support_min_cell_20
171,100000,100000,alta_vs_media,alta,media,86162,1447,0.6441517539443707,0.6695256928768379,-0.0253739389324672,0.9621016202926587,xgb,pairwise_common_support_min_cell_20
172,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.668266230342689,0.6825849669485008,-0.014318736605811844,0.9790227776772995,xgb,pairwise_common_support_min_cell_20
172,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6375730859836405,0.6710830335672352,-0.03350994758359471,0.9500658697844468,xgb,pairwise_common_support_min_cell_20
172,100000,100000,alta_vs_media,alta,media,86162,1447,0.6436048343782496,0.6696667204919083,-0.026061886113658783,0.961082303605419,xgb,pairwise_common_support_min_cell_20
173,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683242884826857,0.6821355289502152,-0.013811240467529573,0.9797529378233902,xgb,pairwise_common_support_min_cell_20
173,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372593507626003,0.6705236263251513,-0.03326427556255096,0.9503905988445807,xgb,pairwise_common_support_min_cell_20
173,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438631244124583,0.6696329164422934,-0.025769792029835092,0.9615165392902907,xgb,pairwise_common_support_min_cell_20
174,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683359849673841,0.682239075300398,-0.013903090333013846,0.9796213807793226,xgb,pairwise_common_support_min_cell_20
174,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6371316100152379,0.6697954841978715,-0.03266387418263361,0.9512330629972059,xgb,pairwise_common_support_min_cell_20
174,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437177397871282,0.6697210370250251,-0.02600329723789685,0.9611729424636168,xgb,pairwise_common_support_min_cell_20
175,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682892487078513,0.6827675988928861,-0.014478350185034738,0.9787946144361397,xgb,pairwise_common_support_min_cell_20
175,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6374869747721745,0.6710123197567986,-0.03352534498462412,0.9500376610122822,xgb,pairwise_common_support_min_cell_20
175,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438189694583574,0.6696146720167646,-0.02579570255840724,0.9614767960792809,xgb,pairwise_common_support_min_cell_20
176,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682060211107976,0.6831773307044501,-0.014971309593652449,0.9780857635041623,xgb,pairwise_common_support_min_cell_20
176,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6371489544156206,0.6725489539330638,-0.035399999517443215,0.9473644270644923,xgb,pairwise_common_support_min_cell_20
176,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439082230714454,0.6696609308706933,-0.025752707799247987,0.961543660960235,xgb,pairwise_common_support_min_cell_20
177,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683129355774124,0.6840205910813829,-0.015707655503970464,0.9770362826663772,xgb,pairwise_common_support_min_cell_20
177,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6367369163424705,0.6714219365247567,-0.03468502018228614,0.9483409488200313,xgb,pairwise_common_support_min_cell_20
177,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439408631326203,0.6695443734069011,-0.02560351027428076,0.9617598007074569,xgb,pairwise_common_support_min_cell_20
178,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.66823549271312,0.6843490392564102,-0.016113546543290225,0.9764541986340791,xgb,pairwise_common_support_min_cell_20
178,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6375101228431533,0.6712037672364267,-0.03369364439327338,0.9498011691263273,xgb,pairwise_common_support_min_cell_20
178,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439286150715982,0.6694975148723282,-0.02556889980073007,0.9618088204470692,xgb,pairwise_common_support_min_cell_20
179,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6681812830923922,0.6844247713376873,-0.01624348824529509,0.9762669486471863,xgb,pairwise_common_support_min_cell_20
179,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6369900283295535,0.672975897866677,-0.03598586953712346,0.9465272535744622,xgb,pairwise_common_support_min_cell_20
179,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437396423836181,0.6696637582532933,-0.025924115869675135,0.9612878619304501,xgb,pairwise_common_support_min_cell_20
180,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6681844643307413,0.6841097292824305,-0.015925264951689222,0.9767211833569545,xgb,pairwise_common_support_min_cell_20
180,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6368030511298695,0.6716661572345732,-0.03486310610470378,0.9480945917414622,xgb,pairwise_common_support_min_cell_20
180,100000,100000,alta_vs_media,alta,media,86162,1447,0.643470141067302,0.6697218899313989,-0.02625174886409687,0.9608020145992452,xgb,pairwise_common_support_min_cell_20
181,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6681890137019714,0.6825276494694719,-0.014338635767500496,0.9789918609471047,xgb,pairwise_common_support_min_cell_20
181,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6370072908641786,0.6707572533976189,-0.033749962533440314,0.9496837904286759,xgb,pairwise_common_support_min_cell_20
181,100000,100000,alta_vs_media,alta,media,86162,1447,0.6436886437697736,0.6695767107434957,-0.025888066973722035,0.9613366675418324,xgb,pairwise_common_support_min_cell_20
182,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683665770378677,0.6819448022276042,-0.013578225189736504,0.9800889673982666,xgb,pairwise_common_support_min_cell_20
182,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372434169373252,0.6699124527603311,-0.03266903582300584,0.9512338728913081,xgb,pairwise_common_support_min_cell_20
182,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439142817011548,0.6696917289088661,-0.025777447207711246,0.9615084880177471,xgb,pairwise_common_support_min_cell_20
183,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682985345662732,0.6828989375208331,-0.014600402954559888,0.9786199653384078,xgb,pairwise_common_support_min_cell_20
183,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6370565221905582,0.6719240104619901,-0.034867488271431935,0.9481079888074571,xgb,pairwise_common_support_min_cell_20
183,100000,100000,alta_vs_media,alta,media,86162,1447,0.6440408587085525,0.6695764465713714,-0.025535587862818843,0.9618630733001793,xgb,pairwise_common_support_min_cell_20
184,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683819138665426,0.6817420783006335,-0.013360164434090938,0.9804029047651077,xgb,pairwise_common_support_min_cell_20
184,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373957071729172,0.669805044252913,-0.032409337079995826,0.9516137757425452,xgb,pairwise_common_support_min_cell_20
184,100000,100000,alta_vs_media,alta,media,86162,1447,0.6435938182404529,0.669700323570641,-0.0261065053301881,0.9610176307053339,xgb,pairwise_common_support_min_cell_20
185,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682225854801025,0.684079085281911,-0.015856499801808477,0.9768206627815935,xgb,pairwise_common_support_min_cell_20
185,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6375168433408522,0.6733274040968977,-0.035810560756045495,0.9468155305455352,xgb,pairwise_common_support_min_cell_20
185,100000,100000,alta_vs_media,alta,media,86162,1447,0.6441595206466582,0.6695200385211237,-0.025360517874465582,0.9621213460160454,xgb,pairwise_common_support_min_cell_20
186,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683098767621187,0.6830402338855666,-0.014730357123447835,0.9784341296563861,xgb,pairwise_common_support_min_cell_20
186,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6369073941207432,0.6712377045333802,-0.03433031041263701,0.9488552115282287,xgb,pairwise_common_support_min_cell_20
186,100000,100000,alta_vs_media,alta,media,86162,1447,0.6436678166411206,0.6696944340438352,-0.026026617402714614,0.9611365779978828,xgb,pairwise_common_support_min_cell_20
187,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6684530599366416,0.6838360855826637,-0.01538302564602212,0.9775048056539529,xgb,pairwise_common_support_min_cell_20
187,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372486517766315,0.670818735751716,-0.03357008397508454,0.9499565498309076,xgb,pairwise_common_support_min_cell_20
187,100000,100000,alta_vs_media,alta,media,86162,1447,0.6440074457859135,0.6695684733057287,-0.02556102751981515,0.9618246250549735,xgb,pairwise_common_support_min_cell_20
188,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682970892351608,0.6839389703422618,-0.015641881107100963,0.9771297121740653,xgb,pairwise_common_support_min_cell_20
188,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372291036926747,0.6717342684519179,-0.034505164759243145,0.9486327162692415,xgb,pairwise_common_support_min_cell_20
188,100000,100000,alta_vs_media,alta,media,86162,1447,0.6441667245349972,0.6695566692826347,-0.02538994474763745,0.9620794685312591,xgb,pairwise_common_support_min_cell_20
189,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682166752276211,0.6823502983129169,-0.014133623085295866,0.9792868514599603,xgb,pairwise_common_support_min_cell_20
189,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372687763207118,0.6705053141436215,-0.033236537822909695,0.9504306123727597,xgb,pairwise_common_support_min_cell_20
189,100000,100000,alta_vs_media,alta,media,86162,1447,0.643921551475322,0.6695700703245396,-0.025648518849217594,0.9616940481870915,xgb,pairwise_common_support_min_cell_20
190,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682835306615936,0.6837719645617232,-0.01548843390012955,0.9773485391287472,xgb,pairwise_common_support_min_cell_20
190,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373183062394908,0.6704770023972991,-0.03315869615780831,0.9505446181759419,xgb,pairwise_common_support_min_cell_20
190,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437043629247394,0.6696740254707101,-0.025969662545970662,0.961220442247679,xgb,pairwise_common_support_min_cell_20
191,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682209479629475,0.6830779777559896,-0.014857029793042043,0.978249877353901,xgb,pairwise_common_support_min_cell_20
191,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6370538370465438,0.6707657801025154,-0.03371194305597158,0.9497411107483461,xgb,pairwise_common_support_min_cell_20
191,100000,100000,alta_vs_media,alta,media,86162,1447,0.6434008829621639,0.669652825058693,-0.026251942096529035,0.9607976833455035,xgb,pairwise_common_support_min_cell_20
192,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683381672842332,0.6819677292313823,-0.013629561947149038,0.9800143593854355,xgb,pairwise_common_support_min_cell_20
192,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6374462605523978,0.6704924327853555,-0.03304617223295769,0.950713579129182,xgb,pairwise_common_support_min_cell_20
192,100000,100000,alta_vs_media,alta,media,86162,1447,0.64389296170517,0.6695393596675994,-0.0256463979624294,0.9616954588373089,xgb,pairwise_common_support_min_cell_20
193,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683780604981481,0.6824101537119796,-0.014032093213831476,0.9794374495492136,xgb,pairwise_common_support_min_cell_20
193,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6374104856580152,0.6709654871123825,-0.033555001454367295,0.9499899740018266,xgb,pairwise_common_support_min_cell_20
193,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438851671545303,0.6696156865097072,-0.025730519355176895,0.9615741986432633,xgb,pairwise_common_support_min_cell_20
194,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682795219899,0.6837301404805595,-0.015450618490659429,0.9774024610355776,xgb,pairwise_common_support_min_cell_20
194,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372642429979576,0.6715330967958669,-0.03426885379790934,0.9489692258484076,xgb,pairwise_common_support_min_cell_20
194,100000,100000,alta_vs_media,alta,media,86162,1447,0.6436039872189845,0.6696938436580397,-0.02608985643905526,0.9610421139657701,xgb,pairwise_common_support_min_cell_20
195,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.668391060538835,0.6830467445064333,-0.01465568396759831,0.9785436588557516,xgb,pairwise_common_support_min_cell_20
195,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373601518093754,0.6705582445651486,-0.03319809275577312,0.9504918580528351,xgb,pairwise_common_support_min_cell_20
195,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439377955820854,0.6696426273208974,-0.025704831738811995,0.9616141047626378,xgb,pairwise_common_support_min_cell_20
196,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683317581627689,0.6820636504160348,-0.013731892253265876,0.9798671396065604,xgb,pairwise_common_support_min_cell_20
196,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6367478850147366,0.6693890734398695,-0.03264118842513297,0.9512373450355325,xgb,pairwise_common_support_min_cell_20
196,100000,100000,alta_vs_media,alta,media,86162,1447,0.6436936210771282,0.6695997301506343,-0.0259061090735061,0.9613110521002178,xgb,pairwise_common_support_min_cell_20
197,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6681987409950619,0.6833180087183225,-0.015119267723260554,0.9778737461469524,xgb,pairwise_common_support_min_cell_20
197,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6375164117087075,0.6708089154808224,-0.0332925037721149,0.9503696164380112,xgb,pairwise_common_support_min_cell_20
197,100000,100000,alta_vs_media,alta,media,86162,1447,0.643667321223812,0.6697514004882051,-0.026084079264393156,0.961054087762445,xgb,pairwise_common_support_min_cell_20
198,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682574633886551,0.6835989366420592,-0.01534147325340407,0.9775577865454799,xgb,pairwise_common_support_min_cell_20
198,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6374348326880777,0.6721918554583474,-0.03475702277026971,0.9482930022313794,xgb,pairwise_common_support_min_cell_20
198,100000,100000,alta_vs_media,alta,media,86162,1447,0.643746457992529,0.6695134952055042,-0.02576703721297513,0.9615137896435291,xgb,pairwise_common_support_min_cell_20
199,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682257409507657,0.6831354869643512,-0.014909746013585523,0.9781745403392232,xgb,pairwise_common_support_min_cell_20
199,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372307062414904,0.6700342627953121,-0.03280355655382172,0.9510419714702816,xgb,pairwise_common_support_min_cell_20
199,100000,100000,alta_vs_media,alta,media,86162,1447,0.6440090576009978,0.6696323895034874,-0.025623331902489555,0.9617352262164491,xgb,pairwise_common_support_min_cell_20
200,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683213078323217,0.6822981256031098,-0.013976817770788075,0.9795150869593355,xgb,pairwise_common_support_min_cell_20
200,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6369723126817816,0.6714730682250197,-0.03450075554323817,0.9486193010920931,xgb,pairwise_common_support_min_cell_20
200,100000,100000,alta_vs_media,alta,media,86162,1447,0.643952388237275,0.669659651069654,-0.025707262832379008,0.9616114502474257,xgb,pairwise_common_support_min_cell_20
201,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683673416386251,0.6830140992426089,-0.014646757603983818,0.9785557024075703,xgb,pairwise_common_support_min_cell_20
201,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6374371465835105,0.6717256963069035,-0.034288549723393014,0.9489545361865582,xgb,pairwise_common_support_min_cell_20
201,100000,100000,alta_vs_media,alta,media,86162,1447,0.6442052842879339,0.6695124806486881,-0.02530719636075418,0.9622005607181002,xgb,pairwise_common_support_min_cell_20
202,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6681902186265557,0.6832659394368573,-0.015075720810301618,0.9779357934588003,xgb,pairwise_common_support_min_cell_20
202,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6371382914056347,0.6714804460838266,-0.034342154678191905,0.948856061440835,xgb,pairwise_common_support_min_cell_20
202,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437858584276155,0.6696692550745149,-0.025883396646899426,0.9613489846655431,xgb,pairwise_common_support_min_cell_20
203,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682017695097051,0.6831392917697052,-0.014937522260000113,0.9781340021867228,xgb,pairwise_common_support_min_cell_20
203,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372870223552617,0.6714972570463036,-0.034210234691041896,0.9490537983110735,xgb,pairwise_common_support_min_cell_20
203,100000,100000,alta_vs_media,alta,media,86162,1447,0.6442058410356704,0.669597572175693,-0.02539173114002269,0.9620791170769654,xgb,pairwise_common_support_min_cell_20
204,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683945021043841,0.6825745376398059,-0.014180035535421798,0.9792256599778051,xgb,pairwise_common_support_min_cell_20
204,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6378465885719815,0.6696102308513686,-0.031763642279387105,0.9525639830218819,xgb,pairwise_common_support_min_cell_20
204,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438457115426228,0.6696272409370944,-0.025781529394471536,0.9614986849125311,xgb,pairwise_common_support_min_cell_20
205,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682527063507508,0.6833150268676855,-0.01506232051693468,0.9779569892001639,xgb,pairwise_common_support_min_cell_20
205,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373959177955756,0.6715723985048887,-0.03417648070931312,0.9491097597438494,xgb,pairwise_common_support_min_cell_20
205,100000,100000,alta_vs_media,alta,media,86162,1447,0.6440437628288372,0.6696967201395513,-0.025652957310714042,0.9616946648546099,xgb,pairwise_common_support_min_cell_20
206,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682985280172259,0.6832777146009136,-0.014979186583687687,0.9780774547982489,xgb,pairwise_common_support_min_cell_20
206,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6368359972410201,0.6714266146913935,-0.034590617450373395,0.9484819089778379,xgb,pairwise_common_support_min_cell_20
206,100000,100000,alta_vs_media,alta,media,86162,1447,0.6434588990242276,0.6696886784015981,-0.026229779377370477,0.960832876195585,xgb,pairwise_common_support_min_cell_20
207,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682260322030951,0.6823014296156661,-0.014075397412571022,0.9793707050848486,xgb,pairwise_common_support_min_cell_20
207,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372011990875199,0.6713041702959895,-0.03410297120846961,0.9491989284180478,xgb,pairwise_common_support_min_cell_20
207,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439388111699792,0.6696422648938872,-0.025703453723908032,0.9616161418246486,xgb,pairwise_common_support_min_cell_20
208,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682411229614276,0.6835539157301468,-0.015312792768719219,0.9775982663308093,xgb,pairwise_common_support_min_cell_20
208,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6370384389865829,0.6718616874738015,-0.03482324848721863,0.9481690217845968,xgb,pairwise_common_support_min_cell_20
208,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439908303573552,0.6694839559891799,-0.02549312563182471,0.9619212299208008,xgb,pairwise_common_support_min_cell_20
209,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683029526947318,0.6834970428495141,-0.015194090154782236,0.9777700718478053,xgb,pairwise_common_support_min_cell_20
209,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6375840634475775,0.6712348064058913,-0.03365074295831383,0.9498674046143467,xgb,pairwise_common_support_min_cell_20
209,100000,100000,alta_vs_media,alta,media,86162,1447,0.6443816646461998,0.6696358975839318,-0.02525423293773199,0.9622866201933766,xgb,pairwise_common_support_min_cell_20
210,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6681613228139569,0.68356345059441,-0.015402127780453134,0.9774678886545795,xgb,pairwise_common_support_min_cell_20
210,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373219182893467,0.6720866057128208,-0.03476468742347405,0.9482735005757148,xgb,pairwise_common_support_min_cell_20
210,100000,100000,alta_vs_media,alta,media,86162,1447,0.6436580881341709,0.6696284666164837,-0.02597037848231276,0.9612167346864201,xgb,pairwise_common_support_min_cell_20
211,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682447658863148,0.682792020729266,-0.014547254842951274,0.9786944568751493,xgb,pairwise_common_support_min_cell_20
211,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372686853672993,0.6704282269636942,-0.03315954159639489,0.9505397591229544,xgb,pairwise_common_support_min_cell_20
211,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438713866198484,0.6695496472576106,-0.02567826063776213,0.9616484591651463,xgb,pairwise_common_support_min_cell_20
212,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683548065306192,0.6837998011606063,-0.015444994629987163,0.977412987538498,xgb,pairwise_common_support_min_cell_20
212,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6375074944986773,0.6718457507185115,-0.03433825621983422,0.9488896726918182,xgb,pairwise_common_support_min_cell_20
212,100000,100000,alta_vs_media,alta,media,86162,1447,0.6436690756792242,0.6695717454859043,-0.0259026698066801,0.9613145716178888,xgb,pairwise_common_support_min_cell_20
213,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682698298307136,0.6835615281149123,-0.01529169828419874,0.9776293754764559,xgb,pairwise_common_support_min_cell_20
213,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6376033889255316,0.6714271402853775,-0.033823751359845944,0.9496240927266214,xgb,pairwise_common_support_min_cell_20
213,100000,100000,alta_vs_media,alta,media,86162,1447,0.6435178194100732,0.6697096887495912,-0.026191869339518004,0.9608907116329456,xgb,pairwise_common_support_min_cell_20
214,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682022227088144,0.6837333273485768,-0.015531104639762483,0.9772848506595547,xgb,pairwise_common_support_min_cell_20
214,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6369015934865633,0.6733499113824558,-0.036448317895892535,0.9458701675313799,xgb,pairwise_common_support_min_cell_20
214,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438249449891184,0.6695936216628552,-0.025768676673736834,0.9615159466278316,xgb,pairwise_common_support_min_cell_20
