ano,idade_grupo,raca_cor,sexo,sigla_uf,escolaridade_grupo,n
2019,adulto,3,2,RS,alta,1
2019,adulto,3,2,SC,media,2
2019,adulto,3,2,SC,alta,2
2019,adulto,3,2,SP,baixa,1
2019,adulto,3,2,SP,media,17
2019,adulto,3,2,SP,alta,10
2019,adulto,4,0,PA,alta,1
2019,adulto,4,0,PI,alta,1
2019,adulto,4,1,AC,baixa,29
2019,adulto,4,1,AC,media,45
2019,adulto,4,1,AC,alta,25
2019,adulto,4,1,AL,baixa,77
2019,adulto,4,1,AL,media,354
2019,adulto,4,1,AL,alta,82
2019,adulto,4,1,AM,baixa,70
2019,adulto,4,1,AM,media,748
2019,adulto,4,1,AM,alta,519
2019,adulto,4,1,AP,baixa,9
2019,adulto,4,1,AP,media,101
2019,adulto,4,1,AP,alta,61
2019,adulto,4,1,BA,baixa,233
2019,adulto,4,1,BA,media,2018
2019,adulto,4,1,BA,alta,723
2019,adulto,4,1,CE,baixa,276
2019,adulto,4,1,CE,media,1652
2019,adulto,4,1,CE,alta,656
2019,adulto,4,1,DF,baixa,12
2019,adulto,4,1,DF,media,290
2019,adulto,4,1,DF,alta,156
2019,adulto,4,1,ES,baixa,21
2019,adulto,4,1,ES,media,222
2019,adulto,4,1,ES,alta,118
2019,adulto,4,1,GO,baixa,59
2019,adulto,4,1,GO,media,929
2019,adulto,4,1,GO,alta,552
2019,adulto,4,1,MA,baixa,211
2019,adulto,4,1,MA,media,966
2019,adulto,4,1,MA,alta,579
2019,adulto,4,1,MG,baixa,150
2019,adulto,4,1,MG,media,1614
2019,adulto,4,1,MG,alta,1003
2019,adulto,4,1,MS,baixa,23
2019,adulto,4,1,MS,media,283
2019,adulto,4,1,MS,alta,199
2019,adulto,4,1,MT,baixa,41
2019,adulto,4,1,MT,media,411
2019,adulto,4,1,MT,alta,344
2019,adulto,4,1,PA,baixa,133
2019,adulto,4,1,PA,media,1337
2019,adulto,4,1,PA,alta,596
2019,adulto,4,1,PB,baixa,53
2019,adulto,4,1,PB,media,179
2019,adulto,4,1,PB,alta,48
2019,adulto,4,1,PE,baixa,302
2019,adulto,4,1,PE,media,2000
2019,adulto,4,1,PE,alta,559
2019,adulto,4,1,PI,baixa,104
2019,adulto,4,1,PI,media,459
2019,adulto,4,1,PI,alta,173
2019,adulto,4,1,PR,baixa,33
2019,adulto,4,1,PR,media,446
2019,adulto,4,1,PR,alta,373
2019,adulto,4,1,RJ,baixa,62
2019,adulto,4,1,RJ,media,1281
2019,adulto,4,1,RJ,alta,608
2019,adulto,4,1,RN,baixa,54
2019,adulto,4,1,RN,media,356
2019,adulto,4,1,RN,alta,106
2019,adulto,4,1,RO,baixa,15
2019,adulto,4,1,RO,media,161
2019,adulto,4,1,RO,alta,112
2019,adulto,4,1,RR,baixa,6
2019,adulto,4,1,RR,media,106
2019,adulto,4,1,RR,alta,86
2019,adulto,4,1,RS,baixa,10
2019,adulto,4,1,RS,media,131
2019,adulto,4,1,RS,alta,77
2019,adulto,4,1,SC,baixa,1
2019,adulto,4,1,SC,media,141
2019,adulto,4,1,SC,alta,77
2019,adulto,4,1,SE,baixa,67
2019,adulto,4,1,SE,media,541
2019,adulto,4,1,SE,alta,193
2019,adulto,4,1,SP,baixa,105
2019,adulto,4,1,SP,media,1701
2019,adulto,4,1,SP,alta,1575
2019,adulto,4,1,TO,baixa,23
2019,adulto,4,1,TO,media,201
2019,adulto,4,1,TO,alta,93
2019,adulto,4,2,AC,baixa,11
2019,adulto,4,2,AC,media,25
2019,adulto,4,2,AC,alta,11
2019,adulto,4,2,AL,baixa,29
2019,adulto,4,2,AL,media,84
2019,adulto,4,2,AL,alta,39
2019,adulto,4,2,AM,baixa,27
2019,adulto,4,2,AM,media,225
2019,adulto,4,2,AM,alta,207
2019,adulto,4,2,AP,baixa,5
2019,adulto,4,2,AP,media,44
2019,adulto,4,2,AP,alta,19
2019,adulto,4,2,BA,baixa,74
2019,adulto,4,2,BA,media,676
2019,adulto,4,2,BA,alta,395
2019,adulto,4,2,CE,baixa,84
2019,adulto,4,2,CE,media,562
2019,adulto,4,2,CE,alta,295
2019,adulto,4,2,DF,baixa,5
2019,adulto,4,2,DF,media,112
2019,adulto,4,2,DF,alta,45
2019,adulto,4,2,ES,baixa,9
2019,adulto,4,2,ES,media,99
2019,adulto,4,2,ES,alta,75
2019,adulto,4,2,GO,baixa,22
2019,adulto,4,2,GO,media,288
2019,adulto,4,2,GO,alta,212
2019,adulto,4,2,MA,baixa,75
2019,adulto,4,2,MA,media,337
2019,adulto,4,2,MA,alta,268
2019,adulto,4,2,MG,baixa,61
2019,adulto,4,2,MG,media,630
2019,adulto,4,2,MG,alta,485
2019,adulto,4,2,MS,baixa,13
2019,adulto,4,2,MS,media,118
2019,adulto,4,2,MS,alta,106
2019,adulto,4,2,MT,baixa,17
2019,adulto,4,2,MT,media,153
2019,adulto,4,2,MT,alta,155
2019,adulto,4,2,PA,baixa,53
2019,adulto,4,2,PA,media,475
2019,adulto,4,2,PA,alta,311
2019,adulto,4,2,PB,baixa,18
2019,adulto,4,2,PB,media,90
2019,adulto,4,2,PB,alta,44
2019,adulto,4,2,PE,baixa,81
2019,adulto,4,2,PE,media,592
2019,adulto,4,2,PE,alta,305
2019,adulto,4,2,PI,baixa,35
2019,adulto,4,2,PI,media,165
2019,adulto,4,2,PI,alta,75
2019,adulto,4,2,PR,baixa,18
2019,adulto,4,2,PR,media,162
2019,adulto,4,2,PR,alta,142
2019,adulto,4,2,RJ,baixa,35
2019,adulto,4,2,RJ,media,626
2019,adulto,4,2,RJ,alta,380
2019,adulto,4,2,RN,baixa,18
2019,adulto,4,2,RN,media,113
2019,adulto,4,2,RN,alta,55
2019,adulto,4,2,RO,baixa,5
2019,adulto,4,2,RO,media,64
2019,adulto,4,2,RO,alta,47
2019,adulto,4,2,RR,baixa,1
2019,adulto,4,2,RR,media,37
2019,adulto,4,2,RR,alta,34
2019,adulto,4,2,RS,baixa,4
2019,adulto,4,2,RS,media,47
2019,adulto,4,2,RS,alta,41
2019,adulto,4,2,SC,baixa,2
2019,adulto,4,2,SC,media,41
2019,adulto,4,2,SC,alta,21
2019,adulto,4,2,SE,baixa,18
2019,adulto,4,2,SE,media,135
2019,adulto,4,2,SE,alta,70
2019,adulto,4,2,SP,baixa,52
2019,adulto,4,2,SP,media,720
2019,adulto,4,2,SP,alta,769
2019,adulto,4,2,TO,baixa,8
2019,adulto,4,2,TO,media,73
2019,adulto,4,2,TO,alta,48
2019,adulto,5,1,AC,baixa,2
2019,adulto,5,1,AC,media,4
2019,adulto,5,1,AC,alta,1
2019,adulto,5,1,AL,media,1
2019,adulto,5,1,AM,baixa,13
2019,adulto,5,1,AM,media,29
2019,adulto,5,1,AM,alta,17
2019,adulto,5,1,AP,media,3
2019,adulto,5,1,BA,media,3
2019,adulto,5,1,BA,alta,1
2019,adulto,5,1,CE,media,3
2019,adulto,5,1,CE,alta,2
2019,adulto,5,1,DF,media,1
2019,adulto,5,1,MA,baixa,4
2019,adulto,5,1,MA,media,12
2019,adulto,5,1,MA,alta,5
2019,adulto,5,1,MG,baixa,3
2019,adulto,5,1,MG,media,1
2019,adulto,5,1,MS,baixa,1
2019,adulto,5,1,MS,media,34
2019,adulto,5,1,MS,alta,12
2019,adulto,5,1,MT,baixa,4
2019,adulto,5,1,MT,media,5
2019,adulto,5,1,MT,alta,2
2019,adulto,5,1,PA,baixa,1
2019,adulto,5,1,PA,media,3
2019,adulto,5,1,PA,alta,1
2019,adulto,5,1,PB,media,1
2019,adulto,5,1,PE,baixa,1
2019,adulto,5,1,PE,media,3
2019,adulto,5,1,PE,alta,2
2019,adulto,5,1,PR,baixa,1
2019,adulto,5,1,PR,media,6
2019,adulto,5,1,PR,alta,2
2019,adulto,5,1,RJ,alta,1
2019,adulto,5,1,RN,alta,1
2019,adulto,5,1,RO,baixa,1
2019,adulto,5,1,RO,media,2
2019,adulto,5,1,RR,baixa,6
2019,adulto,5,1,RR,media,12
2019,adulto,5,1,RR,alta,11
2019,adulto,5,1,RS,baixa,1
2019,adulto,5,1,RS,media,4
2019,adulto,5,1,RS,alta,1
2019,adulto,5,1,SC,media,1
2019,adulto,5,1,SC,alta,1
2019,adulto,5,1,SP,media,1
2019,adulto,5,1,SP,alta,3
2019,adulto,5,1,TO,media,2
2019,adulto,5,1,TO,alta,1
2019,adulto,5,2,AC,baixa,1
2019,adulto,5,2,AC,alta,3
2019,adulto,5,2,AM,baixa,5
2019,adulto,5,2,AM,media,19
2019,adulto,5,2,AM,alta,1
2019,adulto,5,2,BA,alta,1
2019,adulto,5,2,CE,media,1
2019,adulto,5,2,CE,alta,1
2019,adulto,5,2,GO,media,1
2019,adulto,5,2,MA,baixa,3
2019,adulto,5,2,MA,media,5
2019,adulto,5,2,MG,media,1
2019,adulto,5,2,MS,baixa,8
2019,adulto,5,2,MS,media,21
2019,adulto,5,2,MS,alta,14
2019,adulto,5,2,MT,baixa,2
2019,adulto,5,2,MT,media,6
2019,adulto,5,2,MT,alta,5
2019,adulto,5,2,PA,baixa,1
2019,adulto,5,2,PA,media,1
2019,adulto,5,2,PA,alta,2
2019,adulto,5,2,PB,media,1
2019,adulto,5,2,PB,alta,1
2019,adulto,5,2,PE,media,3
2019,adulto,5,2,PE,alta,3
2019,adulto,5,2,PR,baixa,2
2019,adulto,5,2,PR,media,4
2019,adulto,5,2,PR,alta,1
2019,adulto,5,2,RN,media,2
2019,adulto,5,2,RO,media,1
2019,adulto,5,2,RR,media,5
2019,adulto,5,2,RR,alta,2
2019,adulto,5,2,RS,baixa,1
2019,adulto,5,2,RS,media,5
2019,adulto,5,2,RS,alta,1
2019,adulto,5,2,SC,alta,2
2019,adulto,5,2,SP,media,3
2019,adulto,5,2,SP,alta,2
2019,adulto,5,2,TO,media,1
2019,adulto,5,2,TO,alta,2
2019,idoso,1,0,RJ,media,1
2019,idoso,1,0,SC,media,1
2019,idoso,1,0,SP,baixa,1
2019,idoso,1,0,SP,alta,1
2019,idoso,1,1,AC,baixa,12
2019,idoso,1,1,AC,media,40
2019,idoso,1,1,AC,alta,6
2019,idoso,1,1,AL,baixa,97
2019,idoso,1,1,AL,media,170
2019,idoso,1,1,AL,alta,51
2019,idoso,1,1,AM,baixa,46
2019,idoso,1,1,AM,media,164
2019,idoso,1,1,AM,alta,88
2019,idoso,1,1,AP,baixa,14
2019,idoso,1,1,AP,media,44
2019,idoso,1,1,AP,alta,16
2019,idoso,1,1,BA,baixa,259
2019,idoso,1,1,BA,media,877
2019,idoso,1,1,BA,alta,297
2019,idoso,1,1,CE,baixa,313
2019,idoso,1,1,CE,media,778
2019,idoso,1,1,CE,alta,249
2019,idoso,1,1,DF,baixa,51
2019,idoso,1,1,DF,media,428
2019,idoso,1,1,DF,alta,176
2019,idoso,1,1,ES,baixa,91
2019,idoso,1,1,ES,media,536
2019,idoso,1,1,ES,alta,148
2019,idoso,1,1,GO,baixa,281
2019,idoso,1,1,GO,media,1305
2019,idoso,1,1,GO,alta,384
2019,idoso,1,1,MA,baixa,185
2019,idoso,1,1,MA,media,335
2019,idoso,1,1,MA,alta,165
2019,idoso,1,1,MG,baixa,674
2019,idoso,1,1,MG,media,5231
2019,idoso,1,1,MG,alta,1902
2019,idoso,1,1,MS,baixa,112
2019,idoso,1,1,MS,media,751
2019,idoso,1,1,MS,alta,305
2019,idoso,1,1,MT,baixa,99
2019,idoso,1,1,MT,media,627
2019,idoso,1,1,MT,alta,246
2019,idoso,1,1,PA,baixa,111
2019,idoso,1,1,PA,media,416
2019,idoso,1,1,PA,alta,158
2019,idoso,1,1,PB,baixa,97
2019,idoso,1,1,PB,media,200
2019,idoso,1,1,PB,alta,43
2019,idoso,1,1,PE,baixa,402
2019,idoso,1,1,PE,media,1225
2019,idoso,1,1,PE,alta,482
2019,idoso,1,1,PI,baixa,102
2019,idoso,1,1,PI,media,200
2019,idoso,1,1,PI,alta,49
2019,idoso,1,1,PR,baixa,746
2019,idoso,1,1,PR,media,5823
2019,idoso,1,1,PR,alta,1988
2019,idoso,1,1,RJ,baixa,398
2019,idoso,1,1,RJ,media,5289
2019,idoso,1,1,RJ,alta,2222
2019,idoso,1,1,RN,baixa,178
2019,idoso,1,1,RN,media,380
2019,idoso,1,1,RN,alta,114
2019,idoso,1,1,RO,baixa,59
2019,idoso,1,1,RO,media,228
2019,idoso,1,1,RO,alta,51
2019,idoso,1,1,RR,baixa,13
2019,idoso,1,1,RR,media,41
2019,idoso,1,1,RR,alta,17
2019,idoso,1,1,RS,baixa,591
2019,idoso,1,1,RS,media,5917
2019,idoso,1,1,RS,alta,1993
2019,idoso,1,1,SC,baixa,292
2019,idoso,1,1,SC,media,4200
2019,idoso,1,1,SC,alta,1236
2019,idoso,1,1,SE,baixa,67
2019,idoso,1,1,SE,media,203
2019,idoso,1,1,SE,alta,87
2019,idoso,1,1,SP,baixa,1308
2019,idoso,1,1,SP,media,18052
2019,idoso,1,1,SP,alta,7403
2019,idoso,1,1,TO,baixa,34
2019,idoso,1,1,TO,media,126
2019,idoso,1,1,TO,alta,45
2019,idoso,1,2,AC,baixa,13
2019,idoso,1,2,AC,media,17
2019,idoso,1,2,AC,alta,8
2019,idoso,1,2,AL,baixa,105
2019,idoso,1,2,AL,media,167
2019,idoso,1,2,AL,alta,34
2019,idoso,1,2,AM,baixa,31
2019,idoso,1,2,AM,media,129
2019,idoso,1,2,AM,alta,90
2019,idoso,1,2,AP,baixa,16
2019,idoso,1,2,AP,media,26
2019,idoso,1,2,AP,alta,10
2019,idoso,1,2,BA,baixa,266
2019,idoso,1,2,BA,media,636
2019,idoso,1,2,BA,alta,236
2019,idoso,1,2,CE,baixa,283
2019,idoso,1,2,CE,media,784
2019,idoso,1,2,CE,alta,225
2019,idoso,1,2,DF,baixa,67
2019,idoso,1,2,DF,media,401
2019,idoso,1,2,DF,alta,156
2019,idoso,1,2,ES,baixa,89
2019,idoso,1,2,ES,media,307
2019,idoso,1,2,ES,alta,80
2019,idoso,1,2,GO,baixa,281
2019,idoso,1,2,GO,media,946
2019,idoso,1,2,GO,alta,302
2019,idoso,1,2,MA,baixa,173
2019,idoso,1,2,MA,media,280
2019,idoso,1,2,MA,alta,127
2019,idoso,1,2,MG,baixa,755
2019,idoso,1,2,MG,media,3940
2019,idoso,1,2,MG,alta,1247
2019,idoso,1,2,MS,baixa,157
2019,idoso,1,2,MS,media,542
2019,idoso,1,2,MS,alta,202
2019,idoso,1,2,MT,baixa,97
2019,idoso,1,2,MT,media,360
2019,idoso,1,2,MT,alta,134
2019,idoso,1,2,PA,baixa,107
2019,idoso,1,2,PA,media,327
2019,idoso,1,2,PA,alta,126
2019,idoso,1,2,PB,baixa,87
2019,idoso,1,2,PB,media,197
2019,idoso,1,2,PB,alta,56
2019,idoso,1,2,PE,baixa,504
2019,idoso,1,2,PE,media,1127
2019,idoso,1,2,PE,alta,374
2019,idoso,1,2,PI,baixa,101
2019,idoso,1,2,PI,media,135
2019,idoso,1,2,PI,alta,38
2019,idoso,1,2,PR,baixa,1005
2019,idoso,1,2,PR,media,3951
2019,idoso,1,2,PR,alta,1136
2019,idoso,1,2,RJ,baixa,583
2019,idoso,1,2,RJ,media,4803
2019,idoso,1,2,RJ,alta,1732
2019,idoso,1,2,RN,baixa,157
2019,idoso,1,2,RN,media,338
2019,idoso,1,2,RN,alta,86
2019,idoso,1,2,RO,baixa,81
2019,idoso,1,2,RO,media,142
2019,idoso,1,2,RO,alta,42
2019,idoso,1,2,RR,baixa,10
2019,idoso,1,2,RR,media,26
2019,idoso,1,2,RR,alta,11
2019,idoso,1,2,RS,baixa,550
2019,idoso,1,2,RS,media,4099
2019,idoso,1,2,RS,alta,1338
2019,idoso,1,2,SC,baixa,311
2019,idoso,1,2,SC,media,2749
2019,idoso,1,2,SC,alta,698
2019,idoso,1,2,SE,baixa,88
2019,idoso,1,2,SE,media,155
2019,idoso,1,2,SE,alta,47
2019,idoso,1,2,SP,baixa,1850
2019,idoso,1,2,SP,media,13610
2019,idoso,1,2,SP,alta,4516
2019,idoso,1,2,TO,baixa,32
2019,idoso,1,2,TO,media,87
2019,idoso,1,2,TO,alta,28
2019,idoso,2,1,AC,baixa,3
2019,idoso,2,1,AC,media,6
2019,idoso,2,1,AC,alta,2
2019,idoso,2,1,AL,baixa,40
2019,idoso,2,1,AL,media,36
2019,idoso,2,1,AL,alta,12
2019,idoso,2,1,AM,baixa,13
2019,idoso,2,1,AM,media,30
2019,idoso,2,1,AM,alta,7
2019,idoso,2,1,AP,baixa,7
2019,idoso,2,1,AP,media,14
2019,idoso,2,1,AP,alta,4
2019,idoso,2,1,BA,baixa,413
2019,idoso,2,1,BA,media,664
2019,idoso,2,1,BA,alta,165
2019,idoso,2,1,CE,baixa,101
2019,idoso,2,1,CE,media,111
2019,idoso,2,1,CE,alta,19
2019,idoso,2,1,DF,baixa,18
2019,idoso,2,1,DF,media,90
2019,idoso,2,1,DF,alta,28
2019,idoso,2,1,ES,baixa,48
2019,idoso,2,1,ES,media,98
2019,idoso,2,1,ES,alta,18
2019,idoso,2,1,GO,baixa,121
2019,idoso,2,1,GO,media,212
2019,idoso,2,1,GO,alta,40
2019,idoso,2,1,MA,baixa,205
2019,idoso,2,1,MA,media,208
2019,idoso,2,1,MA,alta,47
2019,idoso,2,1,MG,baixa,359
2019,idoso,2,1,MG,media,1255
2019,idoso,2,1,MG,alta,244
2019,idoso,2,1,MS,baixa,27
2019,idoso,2,1,MS,media,72
2019,idoso,2,1,MS,alta,18
2019,idoso,2,1,MT,baixa,69
2019,idoso,2,1,MT,media,102
2019,idoso,2,1,MT,alta,35
2019,idoso,2,1,PA,baixa,94
2019,idoso,2,1,PA,media,143
2019,idoso,2,1,PA,alta,24
2019,idoso,2,1,PB,baixa,32
2019,idoso,2,1,PB,media,34
2019,idoso,2,1,PB,alta,6
2019,idoso,2,1,PE,baixa,157
2019,idoso,2,1,PE,media,307
2019,idoso,2,1,PE,alta,80
2019,idoso,2,1,PI,baixa,98
2019,idoso,2,1,PI,media,67
2019,idoso,2,1,PI,alta,12
2019,idoso,2,1,PR,baixa,98
2019,idoso,2,1,PR,media,286
2019,idoso,2,1,PR,alta,73
2019,idoso,2,1,RJ,baixa,234
2019,idoso,2,1,RJ,media,1582
2019,idoso,2,1,RJ,alta,508
2019,idoso,2,1,RN,baixa,45
2019,idoso,2,1,RN,media,45
2019,idoso,2,1,RN,alta,10
2019,idoso,2,1,RO,baixa,28
2019,idoso,2,1,RO,media,36
2019,idoso,2,1,RO,alta,12
2019,idoso,2,1,RR,baixa,9
2019,idoso,2,1,RR,media,15
2019,idoso,2,1,RR,alta,2
2019,idoso,2,1,RS,baixa,79
2019,idoso,2,1,RS,media,346
2019,idoso,2,1,RS,alta,106
2019,idoso,2,1,SC,baixa,23
2019,idoso,2,1,SC,media,135
2019,idoso,2,1,SC,alta,40
2019,idoso,2,1,SE,baixa,66
2019,idoso,2,1,SE,media,78
2019,idoso,2,1,SE,alta,27
2019,idoso,2,1,SP,baixa,262
2019,idoso,2,1,SP,media,1839
2019,idoso,2,1,SP,alta,588
2019,idoso,2,1,TO,baixa,43
2019,idoso,2,1,TO,media,55
2019,idoso,2,1,TO,alta,5
2019,idoso,2,2,AC,baixa,8
2019,idoso,2,2,AC,media,6
2019,idoso,2,2,AC,alta,1
2019,idoso,2,2,AL,baixa,40
2019,idoso,2,2,AL,media,24
2019,idoso,2,2,AL,alta,7
2019,idoso,2,2,AM,baixa,6
2019,idoso,2,2,AM,media,21
2019,idoso,2,2,AM,alta,7
2019,idoso,2,2,AP,baixa,6
2019,idoso,2,2,AP,media,12
2019,idoso,2,2,AP,alta,1
2019,idoso,2,2,BA,baixa,382
2019,idoso,2,2,BA,media,507
2019,idoso,2,2,BA,alta,134
2019,idoso,2,2,CE,baixa,64
2019,idoso,2,2,CE,media,50
2019,idoso,2,2,CE,alta,10
2019,idoso,2,2,DF,baixa,22
2019,idoso,2,2,DF,media,74
2019,idoso,2,2,DF,alta,17
2019,idoso,2,2,ES,baixa,40
2019,idoso,2,2,ES,media,66
2019,idoso,2,2,ES,alta,17
2019,idoso,2,2,GO,baixa,107
2019,idoso,2,2,GO,media,160
2019,idoso,2,2,GO,alta,16
2019,idoso,2,2,MA,baixa,140
2019,idoso,2,2,MA,media,145
2019,idoso,2,2,MA,alta,31
2019,idoso,2,2,MG,baixa,343
2019,idoso,2,2,MG,media,793
2019,idoso,2,2,MG,alta,146
2019,idoso,2,2,MS,baixa,29
2019,idoso,2,2,MS,media,47
2019,idoso,2,2,MS,alta,6
2019,idoso,2,2,MT,baixa,41
2019,idoso,2,2,MT,media,52
2019,idoso,2,2,MT,alta,15
2019,idoso,2,2,PA,baixa,56
2019,idoso,2,2,PA,media,104
2019,idoso,2,2,PA,alta,24
2019,idoso,2,2,PB,baixa,24
2019,idoso,2,2,PB,media,22
2019,idoso,2,2,PB,alta,3
2019,idoso,2,2,PE,baixa,151
2019,idoso,2,2,PE,media,205
2019,idoso,2,2,PE,alta,52
2019,idoso,2,2,PI,baixa,87
2019,idoso,2,2,PI,media,54
2019,idoso,2,2,PI,alta,7
2019,idoso,2,2,PR,baixa,106
2019,idoso,2,2,PR,media,164
2019,idoso,2,2,PR,alta,31
2019,idoso,2,2,RJ,baixa,359
2019,idoso,2,2,RJ,media,1641
2019,idoso,2,2,RJ,alta,364
2019,idoso,2,2,RN,baixa,22
2019,idoso,2,2,RN,media,40
2019,idoso,2,2,RN,alta,8
2019,idoso,2,2,RO,baixa,26
2019,idoso,2,2,RO,media,18
2019,idoso,2,2,RO,alta,3
2019,idoso,2,2,RR,baixa,3
2019,idoso,2,2,RR,media,4
2019,idoso,2,2,RS,baixa,79
2019,idoso,2,2,RS,media,278
2019,idoso,2,2,RS,alta,78
2019,idoso,2,2,SC,baixa,22
2019,idoso,2,2,SC,media,102
2019,idoso,2,2,SC,alta,15
2019,idoso,2,2,SE,baixa,51
2019,idoso,2,2,SE,media,47
2019,idoso,2,2,SE,alta,12
2019,idoso,2,2,SP,baixa,319
2019,idoso,2,2,SP,media,1383
2019,idoso,2,2,SP,alta,399
2019,idoso,2,2,TO,baixa,37
2019,idoso,2,2,TO,media,27
2019,idoso,2,2,TO,alta,3
2019,idoso,3,1,AL,baixa,2
2019,idoso,3,1,AL,media,2
2019,idoso,3,1,AM,baixa,3
2019,idoso,3,1,AM,media,2
2019,idoso,3,1,AM,alta,2
2019,idoso,3,1,AP,baixa,1
2019,idoso,3,1,BA,baixa,3
2019,idoso,3,1,BA,media,9
2019,idoso,3,1,BA,alta,2
2019,idoso,3,1,CE,baixa,4
2019,idoso,3,1,CE,media,5
2019,idoso,3,1,DF,baixa,1
2019,idoso,3,1,DF,media,4
2019,idoso,3,1,DF,alta,2
2019,idoso,3,1,ES,media,3
2019,idoso,3,1,ES,alta,2
2019,idoso,3,1,GO,baixa,6
2019,idoso,3,1,GO,media,11
2019,idoso,3,1,GO,alta,1
2019,idoso,3,1,MA,baixa,5
2019,idoso,3,1,MA,media,5
2019,idoso,3,1,MA,alta,2
2019,idoso,3,1,MG,baixa,9
2019,idoso,3,1,MG,media,28
2019,idoso,3,1,MG,alta,13
2019,idoso,3,1,MS,baixa,3
2019,idoso,3,1,MS,media,14
2019,idoso,3,1,MS,alta,14
2019,idoso,3,1,MT,media,5
2019,idoso,3,1,MT,alta,4
2019,idoso,3,1,PA,baixa,2
2019,idoso,3,1,PA,media,12
2019,idoso,3,1,PA,alta,6
2019,idoso,3,1,PB,media,5
2019,idoso,3,1,PB,alta,1
2019,idoso,3,1,PE,baixa,1
2019,idoso,3,1,PE,media,7
2019,idoso,3,1,PE,alta,2
2019,idoso,3,1,PI,baixa,2
2019,idoso,3,1,PI,media,7
2019,idoso,3,1,PI,alta,1
2019,idoso,3,1,PR,baixa,1
2019,idoso,3,1,PR,media,50
2019,idoso,3,1,PR,alta,40
2019,idoso,3,1,RJ,baixa,1
2019,idoso,3,1,RJ,media,13
2019,idoso,3,1,RJ,alta,4
2019,idoso,3,1,RO,baixa,1
2019,idoso,3,1,RO,media,1
2019,idoso,3,1,RS,media,4
2019,idoso,3,1,SC,media,6
2019,idoso,3,1,SC,alta,3
2019,idoso,3,1,SP,baixa,3
2019,idoso,3,1,SP,media,286
2019,idoso,3,1,SP,alta,163
2019,idoso,3,1,TO,baixa,2
2019,idoso,3,1,TO,media,1
2019,idoso,3,2,AL,baixa,2
2019,idoso,3,2,AL,media,1
2019,idoso,3,2,AL,alta,1
2019,idoso,3,2,AM,media,3
2019,idoso,3,2,AM,alta,1
2019,idoso,3,2,AP,media,1
2019,idoso,3,2,BA,baixa,3
2019,idoso,3,2,BA,media,6
2019,idoso,3,2,BA,alta,2
2019,idoso,3,2,CE,baixa,2
2019,idoso,3,2,CE,media,3
2019,idoso,3,2,CE,alta,2
2019,idoso,3,2,DF,media,3
2019,idoso,3,2,DF,alta,5
2019,idoso,3,2,ES,alta,1
2019,idoso,3,2,GO,baixa,5
2019,idoso,3,2,GO,media,11
2019,idoso,3,2,GO,alta,2
2019,idoso,3,2,MA,baixa,7
2019,idoso,3,2,MA,media,8
2019,idoso,3,2,MA,alta,1
2019,idoso,3,2,MG,baixa,8
2019,idoso,3,2,MG,media,25
2019,idoso,3,2,MG,alta,13
2019,idoso,3,2,MS,baixa,1
2019,idoso,3,2,MS,media,7
2019,idoso,3,2,MS,alta,1
2019,idoso,3,2,MT,baixa,1
2019,idoso,3,2,MT,media,9
2019,idoso,3,2,MT,alta,5
2019,idoso,3,2,PA,baixa,3
2019,idoso,3,2,PA,media,4
2019,idoso,3,2,PA,alta,5
2019,idoso,3,2,PB,baixa,1
2019,idoso,3,2,PB,media,4
2019,idoso,3,2,PE,baixa,2
2019,idoso,3,2,PE,media,5
2019,idoso,3,2,PI,baixa,1
2019,idoso,3,2,PI,media,2
2019,idoso,3,2,PR,baixa,3
2019,idoso,3,2,PR,media,32
2019,idoso,3,2,PR,alta,16
2019,idoso,3,2,RJ,baixa,5
2019,idoso,3,2,RJ,media,14
2019,idoso,3,2,RJ,alta,2
2019,idoso,3,2,RN,baixa,1
2019,idoso,3,2,RN,media,1
2019,idoso,3,2,RN,alta,1
2019,idoso,3,2,RS,baixa,1
2019,idoso,3,2,RS,media,5
2019,idoso,3,2,RS,alta,1
2019,idoso,3,2,SC,baixa,2
2019,idoso,3,2,SC,media,7
2019,idoso,3,2,SC,alta,2
2019,idoso,3,2,SE,baixa,1
2019,idoso,3,2,SP,baixa,3
2019,idoso,3,2,SP,media,197
2019,idoso,3,2,SP,alta,87
2019,idoso,3,2,TO,baixa,1
2019,idoso,3,2,TO,media,1
2019,idoso,3,2,TO,alta,1
2019,idoso,4,0,PI,baixa,1
2019,idoso,4,0,TO,alta,1
2019,idoso,4,1,AC,baixa,102
2019,idoso,4,1,AC,media,100
2019,idoso,4,1,AC,alta,20
2019,idoso,4,1,AL,baixa,336
2019,idoso,4,1,AL,media,380
2019,idoso,4,1,AL,alta,78
2019,idoso,4,1,AM,baixa,372
2019,idoso,4,1,AM,media,828
2019,idoso,4,1,AM,alta,312
2019,idoso,4,1,AP,baixa,50
2019,idoso,4,1,AP,media,117
2019,idoso,4,1,AP,alta,31
2019,idoso,4,1,BA,baixa,1243
2019,idoso,4,1,BA,media,2739
2019,idoso,4,1,BA,alta,668
2019,idoso,4,1,CE,baixa,1552
2019,idoso,4,1,CE,media,2490
2019,idoso,4,1,CE,alta,511
2019,idoso,4,1,DF,baixa,92
2019,idoso,4,1,DF,media,432
2019,idoso,4,1,DF,alta,151
2019,idoso,4,1,ES,baixa,134
2019,idoso,4,1,ES,media,458
2019,idoso,4,1,ES,alta,143
2019,idoso,4,1,GO,baixa,491
