ano,idade_grupo,raca_cor,sexo,sigla_uf,baixa,media,contrast,level_a,level_b,pair_stratum_n,has_pair_common_support,min_pair_cell_n,alta
2019,jovem,4,1,DF,2.0,,alta_vs_baixa,baixa,alta,56,False,2,54.0
2019,jovem,4,1,ES,5.0,,alta_vs_baixa,baixa,alta,71,False,5,66.0
2019,jovem,4,1,GO,7.0,,alta_vs_baixa,baixa,alta,270,False,7,263.0
2019,jovem,4,1,MA,38.0,,alta_vs_baixa,baixa,alta,348,True,38,310.0
2019,jovem,4,1,MG,29.0,,alta_vs_baixa,baixa,alta,477,True,29,448.0
2019,jovem,4,1,MS,2.0,,alta_vs_baixa,baixa,alta,89,False,2,87.0
2019,jovem,4,1,MT,10.0,,alta_vs_baixa,baixa,alta,207,False,10,197.0
2019,jovem,4,1,PA,37.0,,alta_vs_baixa,baixa,alta,356,True,37,319.0
2019,jovem,4,1,PB,4.0,,alta_vs_baixa,baixa,alta,23,False,4,19.0
2019,jovem,4,1,PE,47.0,,alta_vs_baixa,baixa,alta,313,True,47,266.0
2019,jovem,4,1,PI,11.0,,alta_vs_baixa,baixa,alta,98,False,11,87.0
2019,jovem,4,1,PR,8.0,,alta_vs_baixa,baixa,alta,177,False,8,169.0
2019,jovem,4,1,RJ,15.0,,alta_vs_baixa,baixa,alta,314,False,15,299.0
2019,jovem,4,1,RN,10.0,,alta_vs_baixa,baixa,alta,37,False,10,27.0
2019,jovem,4,1,RO,5.0,,alta_vs_baixa,baixa,alta,64,False,5,59.0
2019,jovem,4,1,RR,2.0,,alta_vs_baixa,baixa,alta,43,False,2,41.0
2019,jovem,4,1,RS,2.0,,alta_vs_baixa,baixa,alta,38,False,2,36.0
2019,jovem,4,1,SC,1.0,,alta_vs_baixa,baixa,alta,40,False,1,39.0
2019,jovem,4,1,SE,18.0,,alta_vs_baixa,baixa,alta,114,False,18,96.0
2019,jovem,4,1,SP,28.0,,alta_vs_baixa,baixa,alta,626,True,28,598.0
2019,jovem,4,1,TO,7.0,,alta_vs_baixa,baixa,alta,66,False,7,59.0
2019,jovem,4,2,AC,3.0,,alta_vs_baixa,baixa,alta,15,False,3,12.0
2019,jovem,4,2,AL,4.0,,alta_vs_baixa,baixa,alta,19,False,4,15.0
2019,jovem,4,2,AM,5.0,,alta_vs_baixa,baixa,alta,78,False,5,73.0
2019,jovem,4,2,AP,2.0,,alta_vs_baixa,baixa,alta,12,False,2,10.0
2019,jovem,4,2,BA,18.0,,alta_vs_baixa,baixa,alta,119,False,18,101.0
2019,jovem,4,2,CE,22.0,,alta_vs_baixa,baixa,alta,118,True,22,96.0
2019,jovem,4,2,DF,1.0,,alta_vs_baixa,baixa,alta,10,False,1,9.0
2019,jovem,4,2,ES,2.0,,alta_vs_baixa,baixa,alta,24,False,2,22.0
2019,jovem,4,2,GO,3.0,,alta_vs_baixa,baixa,alta,71,False,3,68.0
2019,jovem,4,2,MA,21.0,,alta_vs_baixa,baixa,alta,142,True,21,121.0
2019,jovem,4,2,MG,21.0,,alta_vs_baixa,baixa,alta,164,True,21,143.0
2019,jovem,4,2,MS,5.0,,alta_vs_baixa,baixa,alta,34,False,5,29.0
2019,jovem,4,2,MT,7.0,,alta_vs_baixa,baixa,alta,59,False,7,52.0
2019,jovem,4,2,PA,18.0,,alta_vs_baixa,baixa,alta,117,False,18,99.0
2019,jovem,4,2,PB,3.0,,alta_vs_baixa,baixa,alta,16,False,3,13.0
2019,jovem,4,2,PE,13.0,,alta_vs_baixa,baixa,alta,106,False,13,93.0
2019,jovem,4,2,PI,3.0,,alta_vs_baixa,baixa,alta,37,False,3,34.0
2019,jovem,4,2,PR,8.0,,alta_vs_baixa,baixa,alta,41,False,8,33.0
2019,jovem,4,2,RJ,8.0,,alta_vs_baixa,baixa,alta,87,False,8,79.0
2019,jovem,4,2,RN,0.0,,alta_vs_baixa,baixa,alta,12,False,0,12.0
2019,jovem,4,2,RO,1.0,,alta_vs_baixa,baixa,alta,19,False,1,18.0
2019,jovem,4,2,RR,0.0,,alta_vs_baixa,baixa,alta,23,False,0,23.0
2019,jovem,4,2,RS,0.0,,alta_vs_baixa,baixa,alta,10,False,0,10.0
2019,jovem,4,2,SC,1.0,,alta_vs_baixa,baixa,alta,7,False,1,6.0
2019,jovem,4,2,SE,7.0,,alta_vs_baixa,baixa,alta,29,False,7,22.0
2019,jovem,4,2,SP,24.0,,alta_vs_baixa,baixa,alta,244,True,24,220.0
2019,jovem,4,2,TO,0.0,,alta_vs_baixa,baixa,alta,17,False,0,17.0
2019,jovem,5,1,AM,14.0,,alta_vs_baixa,baixa,alta,33,False,14,19.0
2019,jovem,5,1,MA,0.0,,alta_vs_baixa,baixa,alta,2,False,0,2.0
2019,jovem,5,1,MS,2.0,,alta_vs_baixa,baixa,alta,13,False,2,11.0
2019,jovem,5,1,MT,0.0,,alta_vs_baixa,baixa,alta,5,False,0,5.0
2019,jovem,5,1,PA,0.0,,alta_vs_baixa,baixa,alta,2,False,0,2.0
2019,jovem,5,1,PE,1.0,,alta_vs_baixa,baixa,alta,3,False,1,2.0
2019,jovem,5,1,PR,0.0,,alta_vs_baixa,baixa,alta,2,False,0,2.0
2019,jovem,5,1,RO,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,jovem,5,1,RR,8.0,,alta_vs_baixa,baixa,alta,15,False,7,7.0
2019,jovem,5,1,RS,1.0,,alta_vs_baixa,baixa,alta,1,False,0,0.0
2019,jovem,5,1,SC,0.0,,alta_vs_baixa,baixa,alta,2,False,0,2.0
2019,jovem,5,2,AC,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,jovem,5,2,AM,4.0,,alta_vs_baixa,baixa,alta,14,False,4,10.0
2019,jovem,5,2,MA,2.0,,alta_vs_baixa,baixa,alta,4,False,2,2.0
2019,jovem,5,2,MS,1.0,,alta_vs_baixa,baixa,alta,10,False,1,9.0
2019,jovem,5,2,MT,1.0,,alta_vs_baixa,baixa,alta,2,False,1,1.0
2019,jovem,5,2,PR,0.0,,alta_vs_baixa,baixa,alta,4,False,0,4.0
2019,jovem,5,2,RR,3.0,,alta_vs_baixa,baixa,alta,8,False,3,5.0
2019,jovem,5,2,RS,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,meia-idade,1,0,PR,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,meia-idade,1,1,AC,1.0,,alta_vs_baixa,baixa,alta,2,False,1,1.0
2019,meia-idade,1,1,AL,27.0,,alta_vs_baixa,baixa,alta,64,True,27,37.0
2019,meia-idade,1,1,AM,10.0,,alta_vs_baixa,baixa,alta,63,False,10,53.0
2019,meia-idade,1,1,AP,4.0,,alta_vs_baixa,baixa,alta,14,False,4,10.0
2019,meia-idade,1,1,BA,68.0,,alta_vs_baixa,baixa,alta,228,True,68,160.0
2019,meia-idade,1,1,CE,98.0,,alta_vs_baixa,baixa,alta,251,True,98,153.0
2019,meia-idade,1,1,DF,8.0,,alta_vs_baixa,baixa,alta,133,False,8,125.0
2019,meia-idade,1,1,ES,24.0,,alta_vs_baixa,baixa,alta,103,True,24,79.0
2019,meia-idade,1,1,GO,66.0,,alta_vs_baixa,baixa,alta,329,True,66,263.0
2019,meia-idade,1,1,MA,42.0,,alta_vs_baixa,baixa,alta,142,True,42,100.0
2019,meia-idade,1,1,MG,211.0,,alta_vs_baixa,baixa,alta,1442,True,211,1231.0
2019,meia-idade,1,1,MS,33.0,,alta_vs_baixa,baixa,alta,249,True,33,216.0
2019,meia-idade,1,1,MT,23.0,,alta_vs_baixa,baixa,alta,230,True,23,207.0
2019,meia-idade,1,1,PA,39.0,,alta_vs_baixa,baixa,alta,128,True,39,89.0
2019,meia-idade,1,1,PB,31.0,,alta_vs_baixa,baixa,alta,57,True,26,26.0
2019,meia-idade,1,1,PE,157.0,,alta_vs_baixa,baixa,alta,448,True,157,291.0
2019,meia-idade,1,1,PI,31.0,,alta_vs_baixa,baixa,alta,72,True,31,41.0
2019,meia-idade,1,1,PR,214.0,,alta_vs_baixa,baixa,alta,1802,True,214,1588.0
2019,meia-idade,1,1,RJ,115.0,,alta_vs_baixa,baixa,alta,1000,True,115,885.0
2019,meia-idade,1,1,RN,49.0,,alta_vs_baixa,baixa,alta,114,True,49,65.0
2019,meia-idade,1,1,RO,17.0,,alta_vs_baixa,baixa,alta,64,False,17,47.0
2019,meia-idade,1,1,RR,4.0,,alta_vs_baixa,baixa,alta,16,False,4,12.0
2019,meia-idade,1,1,RS,136.0,,alta_vs_baixa,baixa,alta,1290,True,136,1154.0
2019,meia-idade,1,1,SC,87.0,,alta_vs_baixa,baixa,alta,1159,True,87,1072.0
2019,meia-idade,1,1,SE,21.0,,alta_vs_baixa,baixa,alta,66,True,21,45.0
2019,meia-idade,1,1,SP,414.0,,alta_vs_baixa,baixa,alta,5268,True,414,4854.0
2019,meia-idade,1,1,TO,10.0,,alta_vs_baixa,baixa,alta,41,False,10,31.0
2019,meia-idade,1,2,AC,5.0,,alta_vs_baixa,baixa,alta,9,False,4,4.0
2019,meia-idade,1,2,AL,25.0,,alta_vs_baixa,baixa,alta,44,False,19,19.0
2019,meia-idade,1,2,AM,7.0,,alta_vs_baixa,baixa,alta,50,False,7,43.0
2019,meia-idade,1,2,AP,5.0,,alta_vs_baixa,baixa,alta,12,False,5,7.0
2019,meia-idade,1,2,BA,66.0,,alta_vs_baixa,baixa,alta,206,True,66,140.0
2019,meia-idade,1,2,CE,65.0,,alta_vs_baixa,baixa,alta,199,True,65,134.0
2019,meia-idade,1,2,DF,20.0,,alta_vs_baixa,baixa,alta,120,True,20,100.0
2019,meia-idade,1,2,ES,18.0,,alta_vs_baixa,baixa,alta,66,False,18,48.0
2019,meia-idade,1,2,GO,54.0,,alta_vs_baixa,baixa,alta,246,True,54,192.0
2019,meia-idade,1,2,MA,55.0,,alta_vs_baixa,baixa,alta,136,True,55,81.0
2019,meia-idade,1,2,MG,173.0,,alta_vs_baixa,baixa,alta,999,True,173,826.0
2019,meia-idade,1,2,MS,24.0,,alta_vs_baixa,baixa,alta,170,True,24,146.0
2019,meia-idade,1,2,MT,23.0,,alta_vs_baixa,baixa,alta,124,True,23,101.0
2019,meia-idade,1,2,PA,32.0,,alta_vs_baixa,baixa,alta,98,True,32,66.0
2019,meia-idade,1,2,PB,29.0,,alta_vs_baixa,baixa,alta,51,True,22,22.0
2019,meia-idade,1,2,PE,109.0,,alta_vs_baixa,baixa,alta,349,True,109,240.0
2019,meia-idade,1,2,PI,23.0,,alta_vs_baixa,baixa,alta,52,True,23,29.0
2019,meia-idade,1,2,PR,205.0,,alta_vs_baixa,baixa,alta,1105,True,205,900.0
2019,meia-idade,1,2,RJ,121.0,,alta_vs_baixa,baixa,alta,1002,True,121,881.0
2019,meia-idade,1,2,RN,40.0,,alta_vs_baixa,baixa,alta,89,True,40,49.0
2019,meia-idade,1,2,RO,10.0,,alta_vs_baixa,baixa,alta,46,False,10,36.0
2019,meia-idade,1,2,RR,0.0,,alta_vs_baixa,baixa,alta,8,False,0,8.0
2019,meia-idade,1,2,RS,126.0,,alta_vs_baixa,baixa,alta,922,True,126,796.0
2019,meia-idade,1,2,SC,66.0,,alta_vs_baixa,baixa,alta,662,True,66,596.0
2019,meia-idade,1,2,SE,18.0,,alta_vs_baixa,baixa,alta,44,False,18,26.0
2019,meia-idade,1,2,SP,355.0,,alta_vs_baixa,baixa,alta,3321,True,355,2966.0
2019,meia-idade,1,2,TO,8.0,,alta_vs_baixa,baixa,alta,23,False,8,15.0
2019,meia-idade,2,1,AC,6.0,,alta_vs_baixa,baixa,alta,10,False,4,4.0
2019,meia-idade,2,1,AL,17.0,,alta_vs_baixa,baixa,alta,24,False,7,7.0
2019,meia-idade,2,1,AM,2.0,,alta_vs_baixa,baixa,alta,21,False,2,19.0
2019,meia-idade,2,1,AP,5.0,,alta_vs_baixa,baixa,alta,9,False,4,4.0
2019,meia-idade,2,1,BA,167.0,,alta_vs_baixa,baixa,alta,323,True,156,156.0
2019,meia-idade,2,1,CE,62.0,,alta_vs_baixa,baixa,alta,80,False,18,18.0
2019,meia-idade,2,1,DF,8.0,,alta_vs_baixa,baixa,alta,39,False,8,31.0
2019,meia-idade,2,1,ES,18.0,,alta_vs_baixa,baixa,alta,33,False,15,15.0
2019,meia-idade,2,1,GO,70.0,,alta_vs_baixa,baixa,alta,119,True,49,49.0
2019,meia-idade,2,1,MA,85.0,,alta_vs_baixa,baixa,alta,129,True,44,44.0
2019,meia-idade,2,1,MG,153.0,,alta_vs_baixa,baixa,alta,433,True,153,280.0
2019,meia-idade,2,1,MS,11.0,,alta_vs_baixa,baixa,alta,30,False,11,19.0
2019,meia-idade,2,1,MT,22.0,,alta_vs_baixa,baixa,alta,75,True,22,53.0
2019,meia-idade,2,1,PA,43.0,,alta_vs_baixa,baixa,alta,66,True,23,23.0
2019,meia-idade,2,1,PB,14.0,,alta_vs_baixa,baixa,alta,16,False,2,2.0
2019,meia-idade,2,1,PE,73.0,,alta_vs_baixa,baixa,alta,136,True,63,63.0
2019,meia-idade,2,1,PI,45.0,,alta_vs_baixa,baixa,alta,54,False,9,9.0
2019,meia-idade,2,1,PR,27.0,,alta_vs_baixa,baixa,alta,91,True,27,64.0
2019,meia-idade,2,1,RJ,98.0,,alta_vs_baixa,baixa,alta,432,True,98,334.0
2019,meia-idade,2,1,RN,14.0,,alta_vs_baixa,baixa,alta,20,False,6,6.0
2019,meia-idade,2,1,RO,10.0,,alta_vs_baixa,baixa,alta,16,False,6,6.0
2019,meia-idade,2,1,RR,1.0,,alta_vs_baixa,baixa,alta,5,False,1,4.0
2019,meia-idade,2,1,RS,40.0,,alta_vs_baixa,baixa,alta,113,True,40,73.0
2019,meia-idade,2,1,SC,11.0,,alta_vs_baixa,baixa,alta,61,False,11,50.0
2019,meia-idade,2,1,SE,31.0,,alta_vs_baixa,baixa,alta,60,True,29,29.0
2019,meia-idade,2,1,SP,82.0,,alta_vs_baixa,baixa,alta,659,True,82,577.0
2019,meia-idade,2,1,TO,18.0,,alta_vs_baixa,baixa,alta,21,False,3,3.0
2019,meia-idade,2,2,AC,3.0,,alta_vs_baixa,baixa,alta,3,False,0,0.0
2019,meia-idade,2,2,AL,14.0,,alta_vs_baixa,baixa,alta,18,False,4,4.0
2019,meia-idade,2,2,AM,7.0,,alta_vs_baixa,baixa,alta,13,False,6,6.0
2019,meia-idade,2,2,AP,1.0,,alta_vs_baixa,baixa,alta,3,False,1,2.0
2019,meia-idade,2,2,BA,111.0,,alta_vs_baixa,baixa,alta,239,True,111,128.0
2019,meia-idade,2,2,CE,16.0,,alta_vs_baixa,baixa,alta,29,False,13,13.0
2019,meia-idade,2,2,DF,9.0,,alta_vs_baixa,baixa,alta,28,False,9,19.0
2019,meia-idade,2,2,ES,16.0,,alta_vs_baixa,baixa,alta,33,False,16,17.0
2019,meia-idade,2,2,GO,36.0,,alta_vs_baixa,baixa,alta,64,True,28,28.0
2019,meia-idade,2,2,MA,46.0,,alta_vs_baixa,baixa,alta,75,True,29,29.0
2019,meia-idade,2,2,MG,82.0,,alta_vs_baixa,baixa,alta,231,True,82,149.0
2019,meia-idade,2,2,MS,6.0,,alta_vs_baixa,baixa,alta,17,False,6,11.0
2019,meia-idade,2,2,MT,24.0,,alta_vs_baixa,baixa,alta,35,False,11,11.0
2019,meia-idade,2,2,PA,30.0,,alta_vs_baixa,baixa,alta,55,True,25,25.0
2019,meia-idade,2,2,PB,8.0,,alta_vs_baixa,baixa,alta,10,False,2,2.0
2019,meia-idade,2,2,PE,57.0,,alta_vs_baixa,baixa,alta,97,True,40,40.0
2019,meia-idade,2,2,PI,18.0,,alta_vs_baixa,baixa,alta,27,False,9,9.0
2019,meia-idade,2,2,PR,33.0,,alta_vs_baixa,baixa,alta,90,True,33,57.0
2019,meia-idade,2,2,RJ,69.0,,alta_vs_baixa,baixa,alta,395,True,69,326.0
2019,meia-idade,2,2,RN,10.0,,alta_vs_baixa,baixa,alta,11,False,1,1.0
2019,meia-idade,2,2,RO,5.0,,alta_vs_baixa,baixa,alta,13,False,5,8.0
2019,meia-idade,2,2,RR,2.0,,alta_vs_baixa,baixa,alta,8,False,2,6.0
2019,meia-idade,2,2,RS,16.0,,alta_vs_baixa,baixa,alta,56,False,16,40.0
2019,meia-idade,2,2,SC,8.0,,alta_vs_baixa,baixa,alta,31,False,8,23.0
2019,meia-idade,2,2,SE,19.0,,alta_vs_baixa,baixa,alta,31,False,12,12.0
2019,meia-idade,2,2,SP,83.0,,alta_vs_baixa,baixa,alta,421,True,83,338.0
2019,meia-idade,2,2,TO,9.0,,alta_vs_baixa,baixa,alta,14,False,5,5.0
2019,meia-idade,3,1,AM,0.0,,alta_vs_baixa,baixa,alta,2,False,0,2.0
2019,meia-idade,3,1,BA,1.0,,alta_vs_baixa,baixa,alta,4,False,1,3.0
2019,meia-idade,3,1,CE,1.0,,alta_vs_baixa,baixa,alta,2,False,1,1.0
2019,meia-idade,3,1,GO,1.0,,alta_vs_baixa,baixa,alta,3,False,1,2.0
2019,meia-idade,3,1,MA,3.0,,alta_vs_baixa,baixa,alta,7,False,3,4.0
2019,meia-idade,3,1,MG,2.0,,alta_vs_baixa,baixa,alta,13,False,2,11.0
2019,meia-idade,3,1,MS,1.0,,alta_vs_baixa,baixa,alta,5,False,1,4.0
2019,meia-idade,3,1,MT,1.0,,alta_vs_baixa,baixa,alta,7,False,1,6.0
2019,meia-idade,3,1,PA,1.0,,alta_vs_baixa,baixa,alta,4,False,1,3.0
2019,meia-idade,3,1,PB,1.0,,alta_vs_baixa,baixa,alta,1,False,0,0.0
2019,meia-idade,3,1,PE,1.0,,alta_vs_baixa,baixa,alta,2,False,1,1.0
2019,meia-idade,3,1,PR,2.0,,alta_vs_baixa,baixa,alta,13,False,2,11.0
2019,meia-idade,3,1,RJ,0.0,,alta_vs_baixa,baixa,alta,2,False,0,2.0
2019,meia-idade,3,1,RN,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,meia-idade,3,1,RO,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,meia-idade,3,1,RS,1.0,,alta_vs_baixa,baixa,alta,1,False,0,0.0
2019,meia-idade,3,1,SP,3.0,,alta_vs_baixa,baixa,alta,44,False,3,41.0
2019,meia-idade,3,1,TO,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,meia-idade,3,2,AC,1.0,,alta_vs_baixa,baixa,alta,1,False,0,0.0
2019,meia-idade,3,2,BA,2.0,,alta_vs_baixa,baixa,alta,2,False,0,0.0
2019,meia-idade,3,2,CE,1.0,,alta_vs_baixa,baixa,alta,3,False,1,2.0
2019,meia-idade,3,2,DF,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,meia-idade,3,2,GO,1.0,,alta_vs_baixa,baixa,alta,3,False,1,2.0
2019,meia-idade,3,2,MA,1.0,,alta_vs_baixa,baixa,alta,2,False,1,1.0
2019,meia-idade,3,2,MG,2.0,,alta_vs_baixa,baixa,alta,8,False,2,6.0
2019,meia-idade,3,2,MS,0.0,,alta_vs_baixa,baixa,alta,6,False,0,6.0
2019,meia-idade,3,2,MT,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,meia-idade,3,2,PA,0.0,,alta_vs_baixa,baixa,alta,2,False,0,2.0
2019,meia-idade,3,2,PB,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,meia-idade,3,2,PE,2.0,,alta_vs_baixa,baixa,alta,4,False,2,2.0
2019,meia-idade,3,2,PR,1.0,,alta_vs_baixa,baixa,alta,3,False,1,2.0
2019,meia-idade,3,2,RJ,1.0,,alta_vs_baixa,baixa,alta,4,False,1,3.0
2019,meia-idade,3,2,RO,1.0,,alta_vs_baixa,baixa,alta,1,False,0,0.0
2019,meia-idade,3,2,RS,0.0,,alta_vs_baixa,baixa,alta,2,False,0,2.0
2019,meia-idade,3,2,SC,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,meia-idade,3,2,SE,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,meia-idade,3,2,SP,2.0,,alta_vs_baixa,baixa,alta,31,False,2,29.0
2019,meia-idade,4,0,SP,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,meia-idade,4,1,AC,39.0,,alta_vs_baixa,baixa,alta,58,False,19,19.0
2019,meia-idade,4,1,AL,176.0,,alta_vs_baixa,baixa,alta,254,True,78,78.0
2019,meia-idade,4,1,AM,133.0,,alta_vs_baixa,baixa,alta,443,True,133,310.0
2019,meia-idade,4,1,AP,17.0,,alta_vs_baixa,baixa,alta,60,False,17,43.0
2019,meia-idade,4,1,BA,537.0,,alta_vs_baixa,baixa,alta,1074,True,537,537.0
2019,meia-idade,4,1,CE,705.0,,alta_vs_baixa,baixa,alta,1226,True,521,521.0
2019,meia-idade,4,1,DF,29.0,,alta_vs_baixa,baixa,alta,181,True,29,152.0
2019,meia-idade,4,1,ES,58.0,,alta_vs_baixa,baixa,alta,167,True,58,109.0
2019,meia-idade,4,1,GO,185.0,,alta_vs_baixa,baixa,alta,545,True,185,360.0
2019,meia-idade,4,1,MA,414.0,,alta_vs_baixa,baixa,alta,758,True,344,344.0
2019,meia-idade,4,1,MG,447.0,,alta_vs_baixa,baixa,alta,1328,True,447,881.0
2019,meia-idade,4,1,MS,80.0,,alta_vs_baixa,baixa,alta,282,True,80,202.0
2019,meia-idade,4,1,MT,104.0,,alta_vs_baixa,baixa,alta,381,True,104,277.0
2019,meia-idade,4,1,PA,274.0,,alta_vs_baixa,baixa,alta,673,True,274,399.0
2019,meia-idade,4,1,PB,138.0,,alta_vs_baixa,baixa,alta,243,True,105,105.0
2019,meia-idade,4,1,PE,641.0,,alta_vs_baixa,baixa,alta,1136,True,495,495.0
2019,meia-idade,4,1,PI,211.0,,alta_vs_baixa,baixa,alta,315,True,104,104.0
2019,meia-idade,4,1,PR,103.0,,alta_vs_baixa,baixa,alta,427,True,103,324.0
2019,meia-idade,4,1,RJ,173.0,,alta_vs_baixa,baixa,alta,823,True,173,650.0
2019,meia-idade,4,1,RN,180.0,,alta_vs_baixa,baixa,alta,298,True,118,118.0
2019,meia-idade,4,1,RO,43.0,,alta_vs_baixa,baixa,alta,113,True,43,70.0
2019,meia-idade,4,1,RR,25.0,,alta_vs_baixa,baixa,alta,71,True,25,46.0
2019,meia-idade,4,1,RS,24.0,,alta_vs_baixa,baixa,alta,107,True,24,83.0
2019,meia-idade,4,1,SC,11.0,,alta_vs_baixa,baixa,alta,69,False,11,58.0
2019,meia-idade,4,1,SE,127.0,,alta_vs_baixa,baixa,alta,269,True,127,142.0
2019,meia-idade,4,1,SP,269.0,,alta_vs_baixa,baixa,alta,2009,True,269,1740.0
2019,meia-idade,4,1,TO,69.0,,alta_vs_baixa,baixa,alta,139,True,69,70.0
2019,meia-idade,4,2,AC,26.0,,alta_vs_baixa,baixa,alta,32,False,6,6.0
2019,meia-idade,4,2,AL,115.0,,alta_vs_baixa,baixa,alta,160,True,45,45.0
2019,meia-idade,4,2,AM,85.0,,alta_vs_baixa,baixa,alta,266,True,85,181.0
2019,meia-idade,4,2,AP,25.0,,alta_vs_baixa,baixa,alta,56,True,25,31.0
2019,meia-idade,4,2,BA,315.0,,alta_vs_baixa,baixa,alta,702,True,315,387.0
2019,meia-idade,4,2,CE,338.0,,alta_vs_baixa,baixa,alta,652,True,314,314.0
2019,meia-idade,4,2,DF,12.0,,alta_vs_baixa,baixa,alta,101,False,12,89.0
2019,meia-idade,4,2,ES,29.0,,alta_vs_baixa,baixa,alta,91,True,29,62.0
2019,meia-idade,4,2,GO,113.0,,alta_vs_baixa,baixa,alta,349,True,113,236.0
2019,meia-idade,4,2,MA,242.0,,alta_vs_baixa,baixa,alta,458,True,216,216.0
2019,meia-idade,4,2,MG,261.0,,alta_vs_baixa,baixa,alta,856,True,261,595.0
2019,meia-idade,4,2,MS,57.0,,alta_vs_baixa,baixa,alta,183,True,57,126.0
2019,meia-idade,4,2,MT,68.0,,alta_vs_baixa,baixa,alta,250,True,68,182.0
2019,meia-idade,4,2,PA,143.0,,alta_vs_baixa,baixa,alta,447,True,143,304.0
2019,meia-idade,4,2,PB,74.0,,alta_vs_baixa,baixa,alta,135,True,61,61.0
2019,meia-idade,4,2,PE,354.0,,alta_vs_baixa,baixa,alta,740,True,354,386.0
2019,meia-idade,4,2,PI,114.0,,alta_vs_baixa,baixa,alta,189,True,75,75.0
2019,meia-idade,4,2,PR,102.0,,alta_vs_baixa,baixa,alta,289,True,102,187.0
2019,meia-idade,4,2,RJ,134.0,,alta_vs_baixa,baixa,alta,748,True,134,614.0
2019,meia-idade,4,2,RN,88.0,,alta_vs_baixa,baixa,alta,176,True,88,88.0
2019,meia-idade,4,2,RO,40.0,,alta_vs_baixa,baixa,alta,84,True,40,44.0
2019,meia-idade,4,2,RR,9.0,,alta_vs_baixa,baixa,alta,46,False,9,37.0
2019,meia-idade,4,2,RS,18.0,,alta_vs_baixa,baixa,alta,73,False,18,55.0
2019,meia-idade,4,2,SC,21.0,,alta_vs_baixa,baixa,alta,49,True,21,28.0
2019,meia-idade,4,2,SE,77.0,,alta_vs_baixa,baixa,alta,155,True,77,78.0
2019,meia-idade,4,2,SP,246.0,,alta_vs_baixa,baixa,alta,1309,True,246,1063.0
2019,meia-idade,4,2,TO,43.0,,alta_vs_baixa,baixa,alta,80,True,37,37.0
2019,meia-idade,5,1,AC,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,meia-idade,5,1,AM,11.0,,alta_vs_baixa,baixa,alta,16,False,5,5.0
2019,meia-idade,5,1,BA,3.0,,alta_vs_baixa,baixa,alta,4,False,1,1.0
2019,meia-idade,5,1,CE,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,meia-idade,5,1,ES,1.0,,alta_vs_baixa,baixa,alta,1,False,0,0.0
2019,meia-idade,5,1,GO,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,meia-idade,5,1,MA,4.0,,alta_vs_baixa,baixa,alta,5,False,1,1.0
2019,meia-idade,5,1,MG,1.0,,alta_vs_baixa,baixa,alta,2,False,1,1.0
2019,meia-idade,5,1,MS,14.0,,alta_vs_baixa,baixa,alta,20,False,6,6.0
2019,meia-idade,5,1,MT,2.0,,alta_vs_baixa,baixa,alta,2,False,0,0.0
2019,meia-idade,5,1,PA,1.0,,alta_vs_baixa,baixa,alta,1,False,0,0.0
2019,meia-idade,5,1,PB,1.0,,alta_vs_baixa,baixa,alta,1,False,0,0.0
2019,meia-idade,5,1,PE,4.0,,alta_vs_baixa,baixa,alta,4,False,0,0.0
2019,meia-idade,5,1,PR,1.0,,alta_vs_baixa,baixa,alta,2,False,1,1.0
2019,meia-idade,5,1,RN,1.0,,alta_vs_baixa,baixa,alta,1,False,0,0.0
2019,meia-idade,5,1,RO,0.0,,alta_vs_baixa,baixa,alta,2,False,0,2.0
2019,meia-idade,5,1,RR,5.0,,alta_vs_baixa,baixa,alta,6,False,1,1.0
2019,meia-idade,5,1,RS,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,meia-idade,5,1,SC,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,meia-idade,5,1,SP,0.0,,alta_vs_baixa,baixa,alta,2,False,0,2.0
2019,meia-idade,5,2,AC,0.0,,alta_vs_baixa,baixa,alta,1,False,0,1.0
2019,meia-idade,5,2,AM,8.0,,alta_vs_baixa,baixa,alta,11,False,3,3.0
2019,meia-idade,5,2,BA,2.0,,alta_vs_baixa,baixa,alta,3,False,1,1.0
2019,meia-idade,5,2,CE,2.0,,alta_vs_baixa,baixa,alta,2,False,0,0.0
